State,LGA,Ward,OUTRnd,Settlementno,Settlement1,Settlement2,Settlement3,totSeet3,totMist3,totSeet1,totSeet2,totMist1,totMist2,OutCode,numberof Locations,Unvaccinated this round,0to9mth Seen,0to9mth notMarked,0to23mth Seen,0to23mth notMarked,24to59mth Seen,24to59mth notMarked,TOTAL Seen,TOTAL Notmarked,IsmainRnd,Settlement4,Settlement5,Settlement6,totSeet4,totMist4,totSeet5,totSeet6,totMist5,totMist6
Abia,Isiala-Ngwa South,Alaukwu,1-Mar-13,2,Umuagu,Amairi,,0,0,40,40,1,3,AbiaIsiala-Ngwa SouthAlaukwu01/03/2013,4,0,0,0,32,2,48,2,80,4,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Amaise,1-Feb-13,2,Nneoyi,,,0,0,40,40,0,0,AbiaIsiala-Ngwa SouthAmaise01/02/2013,4,0,0,0,18,0,62,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Amaise,1-Mar-13,2,Nneoyi,Umuekene,,0,0,40,40,2,1,AbiaIsiala-Ngwa SouthAmaise01/03/2013,4,0,0,0,34,2,46,1,80,3,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Ehi-Na-Uguru,1-Feb-13,2,Umuguru,Umuehim,,0,0,40,40,0,0,AbiaIsiala-Ngwa SouthEhi-na-Uguru01/02/2013,4,0,0,0,33,0,47,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Ehi-Na-Uguru,1-Mar-13,2,Ebeyi,Umuehim,,0,0,40,40,2,0,AbiaIsiala-Ngwa SouthEhi-na-Uguru01/03/2013,4,0,0,0,34,1,46,1,80,2,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Mbutu Ngwa,1-Feb-13,2,Umuokwor,Umuosuala,,0,0,40,40,0,0,AbiaIsiala-Ngwa SouthMbutu Ngwa01/02/2013,4,0,0,0,31,0,49,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Ngwaobi,1-Feb-13,2,UMUWAOMA,UMUEME,,0,0,40,40,0,0,AbiaIsiala-Ngwa SouthNgwaobi01/02/2013,4,0,0,0,17,0,63,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Ngwaobi,1-Mar-13,2,Umueme,Umuebi,,0,0,40,40,0,1,AbiaIsiala-Ngwa SouthNgwaobi01/03/2013,4,0,0,0,36,1,44,0,80,1,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Okporo Ahaba,1-Mar-13,2,Mba,Umuajuju,,0,0,40,40,1,2,AbiaIsiala-Ngwa SouthOkporo Ahaba01/03/2013,4,0,0,0,34,1,46,2,80,3,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Omoba,1-Mar-13,2,Umuokegwu,Umuire,,0,0,40,40,1,4,AbiaIsiala-Ngwa SouthOmoba01/03/2013,4,0,0,0,35,2,45,3,80,5,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Osokwa,1-Mar-13,2,Umuocho,Umuota,,0,0,40,40,2,0,AbiaIsiala-Ngwa SouthOsokwa01/03/2013,4,0,0,0,37,2,43,0,80,2,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Ovungwu,1-Feb-13,2,umuakpor,umuokoro,,0,0,40,40,0,0,AbiaIsiala-Ngwa SouthOvungwu01/02/2013,4,0,0,0,22,0,58,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Owerre/Ochei,1-Feb-13,2,umuokorie,Owerenta water side,,0,0,40,40,0,0,AbiaIsiala-Ngwa SouthOwerre/Ochei01/02/2013,4,0,0,0,25,0,55,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Isuikwuato,Acha/Amachara,1-Feb-13,2,acha agbama,acha amachara,,0,0,40,18,2,2,AbiaIsuikwuatoAcha/Amachara01/02/2013,4,0,0,0,40,4,40,7,80,11,TRUE,,,,0,0,0,0,0,0
Abia,Isuikwuato,Eluama,1-Feb-13,2,amobu,umuosu,,0,0,40,40,3,7,AbiaIsuikwuatoEluama01/02/2013,4,0,0,0,34,5,45,5,79,10,TRUE,,,,0,0,0,0,0,0
Abia,Isuikwuato,Ikeagha 1,1-Feb-13,2,Amalechi,Ezieke,,0,0,40,40,5,0,AbiaIsuikwuatoIkeagha 101/02/2013,4,0,0,0,40,5,40,0,80,5,TRUE,,,,0,0,0,0,0,0
Abia,Isuikwuato,Ikeagha 2,1-Mar-13,2,NVURUNVU,EZIAMA AGBOR,,0,0,40,40,0,0,AbiaIsuikwuatoIkeagha 201/03/2013,4,0,0,0,38,0,42,0,80,0,TRUE,,,,0,0,0,0,0,0
