State,LGA,Ward,OUTRnd,Settlementno,Settlement1,Settlement2,Settlement3,totSeet3,totMist3,totSeet1,totSeet2,totMist1,totMist2,OutCode,numberof Locations,Unvaccinated this round,0to9mth Seen,0to9mth notMarked,0to23mth Seen,0to23mth notMarked,24to59mth Seen,24to59mth notMarked,TOTAL Seen,TOTAL Notmarked,IsmainRnd,Settlement4,Settlement5,Settlement6,totSeet4,totMist4,totSeet5,totSeet6,totMist5,totMist6
Abia,Aba South,Eyimba,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaAba SouthEyimba01/02/2012,4,0,0,0,33,6,47,9,80,15,TRUE,,,,0,0,0,0,0,0
Abia,Aba South,Eziukwu 1,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaAba SouthEziukwu 101/02/2012,4,0,0,0,33,4,47,6,80,10,TRUE,,,,0,0,0,0,0,0
Abia,Aba South,Eziukwu 2 (Park Ward),1-Feb-12,2,,,,0,0,0,0,0,0,AbiaAba SouthEziukwu 2 (Park Ward)01/02/2012,4,0,0,0,31,1,49,5,80,6,TRUE,,,,0,0,0,0,0,0
Abia,Aba South,Eziukwu 2 (Park Ward),1-Mar-12,2,,,,0,0,0,0,0,0,AbiaAba SouthEziukwu 2 (Park Ward)01/03/2012,4,0,0,0,32,0,48,2,80,2,TRUE,,,,0,0,0,0,0,0
Abia,Aba South,Glocester,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaAba SouthGlocester01/02/2012,4,0,0,0,31,3,49,4,80,7,TRUE,,,,0,0,0,0,0,0
Abia,Aba South,Glocester,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaAba SouthGlocester01/03/2012,4,0,0,0,32,0,48,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Aba South,Igwebuike,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaAba SouthIgwebuike01/02/2012,4,0,0,0,32,6,48,9,80,15,TRUE,,,,0,0,0,0,0,0
Abia,Aba South,Igwebuike,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaAba SouthIgwebuike01/03/2012,4,0,0,0,32,1,48,2,80,3,TRUE,,,,0,0,0,0,0,0
Abia,Aba South,Mosque,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaAba SouthMosque01/03/2012,4,0,0,0,40,0,40,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Aba South,Ngwa 1,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaAba SouthNgwa 101/02/2012,4,0,0,0,32,6,48,10,80,16,TRUE,,,,0,0,0,0,0,0
Abia,Aba South,Okporo Enyi,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaAba SouthOkporo Enyi01/03/2012,4,0,0,0,35,2,45,4,80,6,TRUE,,,,0,0,0,0,0,0
Abia,Aba South,Umuogele,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaAba SouthUmuogele01/03/2012,4,0,0,0,32,1,48,2,80,3,TRUE,,,,0,0,0,0,0,0
Abia,Arochukwu,Arochukwu 1,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaArochukwuArochukwu 101/02/2012,4,0,0,0,33,4,47,5,80,9,TRUE,,,,0,0,0,0,0,0
Abia,Arochukwu,Arochukwu 1,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaArochukwuArochukwu 101/03/2012,4,0,0,0,32,2,48,5,80,7,TRUE,,,,0,0,0,0,0,0
Abia,Arochukwu,Arochukwu 2,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaArochukwuArochukwu 201/03/2012,4,0,0,0,32,4,48,5,80,9,TRUE,,,,0,0,0,0,0,0
Abia,Arochukwu,Arochukwu 3,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaArochukwuArochukwu 301/02/2012,4,0,0,0,32,7,48,9,80,16,TRUE,,,,0,0,0,0,0,0
Abia,Arochukwu,Arochukwu 3,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaArochukwuArochukwu 301/03/2012,4,0,0,0,35,1,45,3,80,4,TRUE,,,,0,0,0,0,0,0
Abia,Arochukwu,Arochukwu 4,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaArochukwuArochukwu 401/03/2012,4,0,0,0,34,0,46,3,80,3,TRUE,,,,0,0,0,0,0,0
Abia,Arochukwu,Ebemoha,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaArochukwuEbemoha01/02/2012,4,0,0,0,32,0,48,1,80,1,TRUE,,,,0,0,0,0,0,0
Abia,Arochukwu,Eleoha Ihe 1,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaArochukwuEleoha Ihe 101/03/2012,4,0,0,0,37,0,43,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Arochukwu,Eleoha Ihe 2,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaArochukwuEleoha Ihe 201/03/2012,4,0,0,0,32,0,48,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Arochukwu,Eleoha Ihe 3,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaArochukwuEleoha Ihe 301/02/2012,4,0,0,0,33,5,47,5,80,10,TRUE,,,,0,0,0,0,0,0
Abia,Arochukwu,Eleoha Ututu,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaArochukwuEleoha Ututu01/03/2012,4,0,0,0,32,0,48,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Arochukwu,Etiti  Abam,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaArochukwuEtiti  Abam01/02/2012,4,0,0,0,32,4,48,3,80,7,TRUE,,,,0,0,0,0,0,0
Abia,Arochukwu,Etiti  Abam,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaArochukwuEtiti  Abam01/03/2012,4,0,0,0,38,3,42,1,80,4,TRUE,,,,0,0,0,0,0,0
Abia,Arochukwu,Ikwunihe 1,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaArochukwuIkwunihe 101/02/2012,4,0,0,0,32,6,48,5,80,11,TRUE,,,,0,0,0,0,0,0
Abia,Arochukwu,Ohafor 2,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaArochukwuOhafor 201/02/2012,4,0,0,0,32,3,48,7,80,10,TRUE,,,,0,0,0,0,0,0
Abia,Arochukwu,Ututu,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaArochukwuUtutu01/02/2012,4,0,0,0,32,2,48,3,80,5,TRUE,,,,0,0,0,0,0,0
Abia,Bende,Alayi 1,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaBendeAlayi 101/02/2012,4,0,0,0,40,0,40,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Bende,Alayi 1,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaBendeAlayi 101/03/2012,4,0,0,0,32,11,48,10,80,21,TRUE,,,,0,0,0,0,0,0
Abia,Bende,Alayi 2,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaBendeAlayi 201/02/2012,8,0,0,0,70,1,92,2,162,3,TRUE,,,,0,0,0,0,0,0
Abia,Bende,Alayi 2,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaBendeAlayi 201/03/2012,4,0,0,0,35,0,45,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Bende,Igbere 2,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaBendeIgbere 201/02/2012,8,0,0,0,36,0,46,2,82,2,TRUE,,,,0,0,0,0,0,0
Abia,Bende,Igbere 3,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaBendeIgbere 301/03/2012,4,0,0,0,40,0,40,1,80,1,TRUE,,,,0,0,0,0,0,0
Abia,Bende,Item 1,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaBendeItem 101/03/2012,4,0,0,0,40,2,40,1,80,3,TRUE,,,,0,0,0,0,0,0
Abia,Bende,Item 2,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaBendeItem 201/03/2012,4,0,0,0,32,2,48,3,80,5,TRUE,,,,0,0,0,0,0,0
Abia,Bende,Item 4,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaBendeItem 401/02/2012,4,0,0,0,33,3,47,3,80,6,TRUE,,,,0,0,0,0,0,0
Abia,Bende,Itumbauzo 1,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaBendeItumbauzo 101/03/2012,4,0,0,0,29,7,51,8,80,15,TRUE,,,,0,0,0,0,0,0
Abia,Bende,Itumbauzo 2,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaBendeItumbauzo 201/03/2012,4,0,0,0,33,0,47,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Bende,Nkpa 2,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaBendeNkpa 201/02/2012,4,0,0,0,34,8,46,4,80,12,TRUE,,,,0,0,0,0,0,0
Abia,Bende,Umuhu/Eze,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaBendeUmuhu/Eze01/02/2012,4,0,0,0,40,0,42,0,82,0,TRUE,,,,0,0,0,0,0,0
Abia,Bende,Umuhu/Eze,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaBendeUmuhu/Eze01/03/2012,4,0,0,0,32,5,48,4,80,9,TRUE,,,,0,0,0,0,0,0
Abia,Bende,Umummenyi,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaBendeUmummenyi01/02/2012,4,0,0,0,32,7,48,7,80,14,TRUE,,,,0,0,0,0,0,0
Abia,Bende,Uzuakoli 2,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaBendeUzuakoli 201/02/2012,4,0,0,0,34,4,46,5,80,9,TRUE,,,,0,0,0,0,0,0
Abia,Ikwuano,Ahala-Uda/Oru-Igwe,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIkwuanoAhala-Uda/Oru-Igwe01/02/2012,4,0,0,0,40,0,40,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Ikwuano,Ariam 1,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIkwuanoAriam 101/03/2012,4,0,0,0,32,0,48,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Ikwuano,Ariam 2,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIkwuanoAriam 201/02/2012,4,0,0,0,34,5,46,0,80,5,TRUE,,,,0,0,0,0,0,0
Abia,Ikwuano,Azuiyi,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIkwuanoAzuiyi01/02/2012,4,0,0,0,32,0,48,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Ikwuano,Azuiyi,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIkwuanoAzuiyi01/03/2012,4,0,0,0,31,1,49,2,80,3,TRUE,,,,0,0,0,0,0,0
Abia,Ikwuano,Ekpiri,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIkwuanoEkpiri01/03/2012,4,0,0,0,32,0,48,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Ikwuano,Ikemba,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIkwuanoIkemba01/02/2012,4,0,0,0,40,0,40,1,80,1,TRUE,,,,0,0,0,0,0,0
Abia,Ikwuano,Oboro 1,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIkwuanoOboro 101/02/2012,4,0,0,0,31,2,49,3,80,5,TRUE,,,,0,0,0,0,0,0
Abia,Ikwuano,Oboro 2,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIkwuanoOboro 201/03/2012,4,0,0,0,32,1,48,0,80,1,TRUE,,,,0,0,0,0,0,0
Abia,Ikwuano,Oboro 3,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIkwuanoOboro 301/02/2012,4,0,0,0,34,3,46,0,80,3,TRUE,,,,0,0,0,0,0,0
Abia,Ikwuano,Oloko 1,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIkwuanoOloko 101/02/2012,4,0,0,0,31,3,49,2,80,5,TRUE,,,,0,0,0,0,0,0
Abia,Ikwuano,Oloko 1,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIkwuanoOloko 101/03/2012,4,0,0,0,31,1,49,1,80,2,TRUE,,,,0,0,0,0,0,0
Abia,Ikwuano,Ugwuegbu,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIkwuanoUgwuegbu01/02/2012,4,0,0,0,32,0,48,1,80,1,TRUE,,,,0,0,0,0,0,0
Abia,Ikwuano,Ugwuegbu,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIkwuanoUgwuegbu01/03/2012,4,0,0,0,32,1,48,3,80,4,TRUE,,,,0,0,0,0,0,0
Abia,Ikwuano,Umudike,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIkwuanoUmudike01/03/2012,4,0,0,0,30,1,50,4,80,5,TRUE,,,,0,0,0,0,0,0
Abia,Ikwuano,Usaka,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIkwuanoUsaka01/03/2012,4,0,0,0,33,4,47,0,80,4,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa North,Achiudo,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa NorthAchiudo01/02/2012,4,0,0,0,32,0,48,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa North,Agburueze,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa NorthAgburueze01/02/2012,4,0,0,0,32,1,48,4,80,5,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa North,Agburueze,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa NorthAgburueze01/03/2012,4,0,0,0,34,6,46,5,80,11,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa North,Ahiabaubi,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa NorthAhiabaubi01/02/2012,4,0,0,0,38,0,42,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa North,Ahiabaubi,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa NorthAhiabaubi01/03/2012,4,0,0,0,32,0,48,1,80,1,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa North,Amaorji,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa NorthAmaorji01/03/2012,4,0,0,0,32,3,48,1,80,4,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa North,Amapu Ntigha,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa NorthAmapu Ntigha01/02/2012,4,0,0,0,32,0,48,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa North,Amapu Ntigha,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa NorthAmapu Ntigha01/03/2012,4,0,0,0,24,0,56,2,80,2,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa North,Isiala Amapu,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa NorthIsiala Amapu01/02/2012,4,0,0,0,32,1,48,2,80,3,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa North,Isiala Enyiala,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa NorthIsiala Enyiala01/02/2012,4,0,0,0,38,0,42,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa North,Ori Anauga,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa NorthOri Anauga01/03/2012,4,0,0,0,14,2,66,1,80,3,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa North,Umuelemoha,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa NorthUmuelemoha01/02/2012,4,0,0,0,32,3,48,4,80,7,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa North,Umuoha,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa NorthUmuoha01/02/2012,4,0,0,0,32,4,48,3,80,7,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa North,Umuoha,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa NorthUmuoha01/03/2012,4,0,0,0,34,1,46,2,80,3,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa North,Umuomainta,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa NorthUmuomainta01/03/2012,4,0,0,0,31,1,49,0,80,1,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Aku-Na-Ekpu,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa SouthAku-na-Ekpu01/03/2012,4,0,0,0,32,5,48,3,80,8,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Amaise Ahaba,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa SouthAmaise Ahaba01/02/2012,4,0,0,0,36,6,44,12,80,18,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Amaise Ahaba,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa SouthAmaise Ahaba01/03/2012,4,0,0,0,32,1,48,7,80,8,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Anya Mbutu,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa SouthAnya Mbutu01/02/2012,4,0,0,0,32,1,48,3,80,4,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Anya Mbutu,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa SouthAnya Mbutu01/03/2012,4,0,0,0,32,4,48,7,80,11,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Ikeala Mbutu,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa SouthIkeala Mbutu01/02/2012,4,0,0,0,32,10,48,9,80,19,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Mbutu Ukwu,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa SouthMbutu Ukwu01/03/2012,4,0,0,0,27,5,53,4,80,9,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Obintu-Mbutu,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa SouthObintu-Mbutu01/02/2012,4,0,0,0,32,0,48,1,80,1,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Obintu-Mbutu,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa SouthObintu-Mbutu01/03/2012,4,0,0,0,32,3,48,4,80,7,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Osokwa,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa SouthOsokwa01/03/2012,4,0,0,0,32,3,48,6,80,9,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Ovungwu,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa SouthOvungwu01/02/2012,4,0,0,0,32,5,48,5,80,10,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Ovuokwu,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa SouthOvuokwu01/03/2012,4,0,0,0,28,4,52,3,80,7,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Owerre/Ochei,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa SouthOwerre/Ochei01/02/2012,4,0,0,0,40,6,40,6,80,12,TRUE,,,,0,0,0,0,0,0
Abia,Isiala-Ngwa South,Owerre/Ochei,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIsiala-Ngwa SouthOwerre/Ochei01/03/2012,4,0,0,0,32,2,48,6,80,8,TRUE,,,,0,0,0,0,0,0
Abia,Isuikwuato,Acha/Amachara,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIsuikwuatoAcha/Amachara01/02/2012,4,0,0,0,36,0,44,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Isuikwuato,Acha/Amachara,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIsuikwuatoAcha/Amachara01/03/2012,4,0,0,0,33,3,47,7,80,10,TRUE,,,,0,0,0,0,0,0
Abia,Isuikwuato,Ezere,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIsuikwuatoEzere01/03/2012,4,0,0,0,33,4,47,6,80,10,TRUE,,,,0,0,0,0,0,0
Abia,Isuikwuato,Ikeagha 1,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIsuikwuatoIkeagha 101/02/2012,4,0,0,0,33,0,47,4,80,4,TRUE,,,,0,0,0,0,0,0
Abia,Isuikwuato,Ikeagha 2,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIsuikwuatoIkeagha 201/02/2012,4,0,0,0,38,4,48,0,86,4,TRUE,,,,0,0,0,0,0,0
Abia,Isuikwuato,Imenyi 1,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIsuikwuatoImenyi 101/03/2012,4,0,0,0,32,4,48,4,80,8,TRUE,,,,0,0,0,0,0,0
Abia,Isuikwuato,Imenyi 2,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIsuikwuatoImenyi 201/03/2012,4,0,0,0,35,5,45,3,80,8,TRUE,,,,0,0,0,0,0,0
Abia,Isuikwuato,Isunabo,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIsuikwuatoIsunabo01/02/2012,4,0,0,0,34,3,46,4,80,7,TRUE,,,,0,0,0,0,0,0
Abia,Isuikwuato,Obialaugo,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIsuikwuatoObialaugo01/02/2012,4,0,0,0,37,0,43,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Isuikwuato,Ovim,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIsuikwuatoOvim01/03/2012,4,0,0,0,36,4,44,5,80,9,TRUE,,,,0,0,0,0,0,0
Abia,Isuikwuato,Ugwuele/Ngodo/Mbaugwu,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIsuikwuatoUgwuele/Ngodo/Mbaugwu01/02/2012,4,0,0,0,39,0,48,0,87,0,TRUE,,,,0,0,0,0,0,0
Abia,Isuikwuato,Umuanyi/ Absu,1-Feb-12,2,,,,0,0,0,0,0,0,AbiaIsuikwuatoUmuanyi/ ABSU01/02/2012,4,0,0,0,25,0,55,5,80,5,TRUE,,,,0,0,0,0,0,0
Abia,Isuikwuato,Umuanyi/ Absu,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIsuikwuatoUmuanyi/ ABSU01/03/2012,4,0,0,0,32,6,48,5,80,11,TRUE,,,,0,0,0,0,0,0
Abia,Isuikwuato,Umuasua,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIsuikwuatoUmuasua01/03/2012,4,0,0,0,32,0,48,0,80,0,TRUE,,,,0,0,0,0,0,0
Abia,Isuikwuato,Umunnekwu 1,1-Mar-12,2,,,,0,0,0,0,0,0,AbiaIsuikwuatoUmunnekwu 101/03/2012,4,0,0,0,33,0,47,0,80,0,TRUE,,,,0,0,0,0,0,0
