Id,Campaign Type,IPDs Round,Day,State,LGA,Daily Review Meeting Chaired by LGA Chaiman,Proportion of teams visited by supervisor (%),Proportion of teams with VVM in Stage 3 or 4 (%),Number of Missed Settlements based on Daily plan,Proportion of wards >10% missed children (%),Proportion of wards with >10% households NOT marked correctly,Proportion of children NOT finger marked
SIA424303KebbiKoko/Besse,SIA,16-Mar,3,Kebbi,Koko/Besse,No,100%,0%,0,0%,0%,0%
SIA424303KebbiMaiyama,SIA,16-Mar,3,Kebbi,Maiyama,No,98%,0%,0,0%,0%,0%
SIA424303KebbiNgaski,SIA,16-Mar,3,Kebbi,Ngaski,Yes,100%,0%,0,0%,0%,0%
SIA424303KebbiSakaba,SIA,16-Mar,3,Kebbi,Sakaba,,,,,,,
SIA424303KebbiShanga,SIA,16-Mar,3,Kebbi,Shanga,No,98%,0%,0,0%,0%,0%
SIA424303KebbiSuru,SIA,16-Mar,3,Kebbi,Suru,No,90%,0%,0,0%,0%,0%
SIA424303KebbiWasagu/Danko,SIA,16-Mar,3,Kebbi,Wasagu/Danko,No,100%,0%,0,0%,0%,0%
SIA424303KebbiYauri,SIA,16-Mar,3,Kebbi,Yauri,No,100%,0%,0,0%,0%,0%
SIA424303KebbiZuru,SIA,16-Mar,3,Kebbi,Zuru,No,100%,0%,0,0%,0%,0%
SIA424303KogiAdavi,SIA,16-Mar,3,Kogi,Adavi,No,100%,0%,0,0%,0%,0%
SIA424303KogiAjaokuta,SIA,16-Mar,3,Kogi,Ajaokuta,No,100%,0%,0,0%,0%,0%
SIA424303KogiAnkpa,SIA,16-Mar,3,Kogi,Ankpa,No,100%,0%,0,0%,0%,0%
SIA424303KogiBassa,SIA,16-Mar,3,Kogi,Bassa,No,100%,0%,0,0%,0%,0%
SIA424303KogiDekina,SIA,16-Mar,3,Kogi,Dekina,No,100%,0%,0,0%,0%,0%
SIA424303KogiIbaji,SIA,16-Mar,3,Kogi,Ibaji,No,100%,0%,0,0%,0%,0%
SIA424303KogiIdah,SIA,16-Mar,3,Kogi,Idah,No,100%,0%,0,0%,0%,0%
SIA424303KogiIgalamela-Odolu,SIA,16-Mar,3,Kogi,Igalamela-Odolu,No,100%,0%,0,0%,0%,0%
SIA424303KogiIjumu,SIA,16-Mar,3,Kogi,Ijumu,No,100%,0%,0,0%,0%,0%
SIA424303KogiKabba/Bunu,SIA,16-Mar,3,Kogi,Kabba/Bunu,No,100%,0%,0,0%,0%,0%
SIA424303KogiKogi,SIA,16-Mar,3,Kogi,Kogi,No,100%,0%,0,0%,0%,0%
SIA424303KogiLokoja,SIA,16-Mar,3,Kogi,Lokoja,No,100%,0%,0,0%,0%,0%
SIA424303KogiMopa-Muro,SIA,16-Mar,3,Kogi,Mopa-Muro,No,100%,0%,0,0%,0%,0%
SIA424303KogiOfu,SIA,16-Mar,3,Kogi,Ofu,No,100%,0%,0,0%,0%,0%
SIA424303KogiOgori/Magongo,SIA,16-Mar,3,Kogi,Ogori/Magongo,No,100%,0%,0,0%,0%,0%
SIA424303KogiOkehi,SIA,16-Mar,3,Kogi,Okehi,No,100%,0%,0,0%,0%,0%
SIA424303KogiOkene,SIA,16-Mar,3,Kogi,Okene,No,100%,0%,0,0%,0%,0%
SIA424303KogiOlamaboro,SIA,16-Mar,3,Kogi,Olamaboro,No,100%,0%,0,0%,0%,0%
SIA424303KogiOmala,SIA,16-Mar,3,Kogi,Omala,No,100%,0%,0,0%,0%,0%
SIA424303KogiYagba East,SIA,16-Mar,3,Kogi,Yagba East,No,100%,0%,0,0%,0%,0%
SIA424303KogiYagba West,SIA,16-Mar,3,Kogi,Yagba West,No,100%,0%,0,0%,0%,0%
SIA424303KwaraAsa,SIA,16-Mar,3,Kwara,Asa,,,,,,,
SIA424303KwaraBaruten,SIA,16-Mar,3,Kwara,Baruten,,,,,,,
SIA424303KwaraEdu,SIA,16-Mar,3,Kwara,Edu,,,,,,,
SIA424303KwaraEkiti,SIA,16-Mar,3,Kwara,Ekiti,,,,,,,
SIA424303KwaraIfelodun,SIA,16-Mar,3,Kwara,Ifelodun,,,,,,,
SIA424303KwaraIlorin East,SIA,16-Mar,3,Kwara,Ilorin East,,,,,,,
SIA424303KwaraIlorin South,SIA,16-Mar,3,Kwara,Ilorin South,,,,,,,
SIA424303KwaraIlorin West,SIA,16-Mar,3,Kwara,Ilorin West,,,,,,,
SIA424303KwaraIrepodun,SIA,16-Mar,3,Kwara,Irepodun,,,,,,,
SIA424303KwaraIsin,SIA,16-Mar,3,Kwara,Isin,,,,,,,
SIA424303KwaraKaiama,SIA,16-Mar,3,Kwara,Kaiama,,,,,,,
SIA424303KwaraMoro,SIA,16-Mar,3,Kwara,Moro,,,,,,,
SIA424303KwaraOffa,SIA,16-Mar,3,Kwara,Offa,,,,,,,
SIA424303KwaraOke Ero,SIA,16-Mar,3,Kwara,Oke Ero,,,,,,,
SIA424303KwaraOyun,SIA,16-Mar,3,Kwara,Oyun,,,,,,,
SIA424303KwaraPategi,SIA,16-Mar,3,Kwara,Pategi,,,,,,,
SIA424303LagosAgege,SIA,16-Mar,3,Lagos,Agege,,,,,,,
SIA424303LagosAjeromi/Ifelodun,SIA,16-Mar,3,Lagos,Ajeromi/Ifelodun,,,,,,,
SIA424303LagosAlimosho,SIA,16-Mar,3,Lagos,Alimosho,,,,,,,
SIA424303LagosAmuwo Odofin,SIA,16-Mar,3,Lagos,Amuwo Odofin,,,,,,,
SIA424303LagosApapa,SIA,16-Mar,3,Lagos,Apapa,,,,,,,
SIA424303LagosBadagry,SIA,16-Mar,3,Lagos,Badagry,,,,,,,
SIA424303LagosEpe,SIA,16-Mar,3,Lagos,Epe,,,,,,,
SIA424303LagosEti Osa,SIA,16-Mar,3,Lagos,Eti Osa,,,,,,,
SIA424303LagosIbeju Lekki,SIA,16-Mar,3,Lagos,Ibeju Lekki,,,,,,,
SIA424303LagosIfako/Ijaye,SIA,16-Mar,3,Lagos,Ifako/Ijaye,,,,,,,
SIA424303LagosIkeja,SIA,16-Mar,3,Lagos,Ikeja,,,,,,,
SIA424303LagosIkorodu,SIA,16-Mar,3,Lagos,Ikorodu,,,,,,,
SIA424303LagosKosofe,SIA,16-Mar,3,Lagos,Kosofe,,,,,,,
SIA424303LagosLagos Island,SIA,16-Mar,3,Lagos,Lagos Island,,,,,,,
SIA424303LagosLagos Mainland,SIA,16-Mar,3,Lagos,Lagos Mainland,,,,,,,
SIA424303LagosMushin,SIA,16-Mar,3,Lagos,Mushin,,,,,,,
SIA424303LagosOjo,SIA,16-Mar,3,Lagos,Ojo,,,,,,,
SIA424303LagosOshodi/Isolo,SIA,16-Mar,3,Lagos,Oshodi/Isolo,,,,,,,
SIA424303LagosShomolu,SIA,16-Mar,3,Lagos,Shomolu,,,,,,,
SIA424303LagosSurulere,SIA,16-Mar,3,Lagos,Surulere,,,,,,,
SIA424303NasarawaAkwanga,SIA,16-Mar,3,Nasarawa,Akwanga,,,,,,,
SIA424303NasarawaAwe,SIA,16-Mar,3,Nasarawa,Awe,,,,,,,
SIA424303NasarawaDoma,SIA,16-Mar,3,Nasarawa,Doma,,,,,,,
SIA424303NasarawaKaru,SIA,16-Mar,3,Nasarawa,Karu,,,,,,,
SIA424303NasarawaKeana,SIA,16-Mar,3,Nasarawa,Keana,,,,,,,
SIA424303NasarawaKeffi,SIA,16-Mar,3,Nasarawa,Keffi,,,,,,,
SIA424303NasarawaKokona,SIA,16-Mar,3,Nasarawa,Kokona,,,,,,,
SIA424303NasarawaLafia,SIA,16-Mar,3,Nasarawa,Lafia,,,,,,,
SIA424303NasarawaNasarawa,SIA,16-Mar,3,Nasarawa,Nasarawa,,,,,,,
SIA424303NasarawaNasarawa Egon,SIA,16-Mar,3,Nasarawa,Nasarawa Egon,,,,,,,
SIA424303NasarawaObi,SIA,16-Mar,3,Nasarawa,Obi,No,100%,0%,0,0%,0%,0%
SIA424303NasarawaToto,SIA,16-Mar,3,Nasarawa,Toto,,,,,,,
SIA424303NasarawaWamba,SIA,16-Mar,3,Nasarawa,Wamba,,,,,,,
SIA424303NigerAgaie,SIA,16-Mar,3,Niger,Agaie,Yes,95%,0%,0,0%,0%,0%
SIA424303NigerAgwara,SIA,16-Mar,3,Niger,Agwara,Yes,89%,0%,0,0%,0%,0%
SIA424303NigerBida,SIA,16-Mar,3,Niger,Bida,Yes,95%,0%,0,0%,0%,0%
SIA424303NigerBorgu,SIA,16-Mar,3,Niger,Borgu,No,100%,0%,0,0%,0%,0%
SIA424303NigerBosso,SIA,16-Mar,3,Niger,Bosso,No,90%,0%,0,0%,0%,0%
SIA424303NigerChanchaga,SIA,16-Mar,3,Niger,Chanchaga,No,95%,0%,0,0%,0%,0%
SIA424303NigerEdati,SIA,16-Mar,3,Niger,Edati,No,70%,0%,0,0%,0%,0%
SIA424303NigerGbako,SIA,16-Mar,3,Niger,Gbako,Yes,96%,0%,0,0%,0%,0%
SIA424303NigerGurara,SIA,16-Mar,3,Niger,Gurara,No,99%,0%,0,1%,0%,3%
SIA424303NigerKatcha,SIA,16-Mar,3,Niger,Katcha,No,85%,0%,0,0%,0%,1%
SIA424303NigerKontagora,SIA,16-Mar,3,Niger,Kontagora,Yes,98%,0%,0,0%,0%,3%
SIA424303NigerLapai,SIA,16-Mar,3,Niger,Lapai,No,87%,0%,0,0%,0%,0%
SIA424303NigerLavun,SIA,16-Mar,3,Niger,Lavun,No,83%,0%,0,0%,0%,0%
SIA424303NigerMagama,SIA,16-Mar,3,Niger,Magama,No,92%,0%,0,0%,0%,0%
SIA424303NigerMariga,SIA,16-Mar,3,Niger,Mariga,Yes,98%,0%,0,0%,0%,0%
SIA424303NigerMashegu,SIA,16-Mar,3,Niger,Mashegu,Yes,83%,0%,0,0%,0%,0%
SIA424303NigerMokwa,SIA,16-Mar,3,Niger,Mokwa,No,82%,0%,0,0%,0%,0%
SIA424303NigerMuya,SIA,16-Mar,3,Niger,Muya,No,85%,0%,0,0%,0%,1%
SIA424303NigerPaikoro,SIA,16-Mar,3,Niger,Paikoro,No,97%,0%,0,0%,0%,0%
SIA424303NigerRafi,SIA,16-Mar,3,Niger,Rafi,No,91%,0%,0,0%,9%,1%
SIA424303NigerRijau,SIA,16-Mar,3,Niger,Rijau,Yes,100%,0%,0,0%,0%,0%
SIA424303NigerShiroro,SIA,16-Mar,3,Niger,Shiroro,Yes,85%,0%,0,0%,0%,1%
SIA424303NigerSuleja,SIA,16-Mar,3,Niger,Suleja,No,50%,0%,0,0%,0%,0%
SIA424303NigerTafa,SIA,16-Mar,3,Niger,Tafa,No,77%,0%,0,0%,0%,0%
SIA424303NigerWushishi,SIA,16-Mar,3,Niger,Wushishi,No,100%,0%,0,0%,0%,0%
SIA424303OgunAbeokuta North,SIA,16-Mar,3,Ogun,Abeokuta North,,,,,,,
SIA424303OgunAbeokuta South,SIA,16-Mar,3,Ogun,Abeokuta South,,,,,,,
SIA424303OgunAdo Odo/Ota,SIA,16-Mar,3,Ogun,Ado Odo/Ota,,,,,,,
SIA424303OgunEwekoro,SIA,16-Mar,3,Ogun,Ewekoro,,,,,,,
SIA424303OgunIfo,SIA,16-Mar,3,Ogun,Ifo,,,,,,,
SIA424303OgunIjebu East,SIA,16-Mar,3,Ogun,Ijebu East,,,,,,,
SIA424303OgunIjebu North,SIA,16-Mar,3,Ogun,Ijebu North,,,,,,,
SIA424303OgunIjebu North East,SIA,16-Mar,3,Ogun,Ijebu North East,,,,,,,
SIA424303OgunIjebu ode,SIA,16-Mar,3,Ogun,Ijebu ode,,,,,,,
SIA424303OgunIkenne,SIA,16-Mar,3,Ogun,Ikenne,,,,,,,
SIA424303OgunImeko Afon,SIA,16-Mar,3,Ogun,Imeko Afon,,,,,,,
SIA424303OgunIpokia,SIA,16-Mar,3,Ogun,Ipokia,,,,,,,
SIA424303OgunObafemi Owode,SIA,16-Mar,3,Ogun,Obafemi Owode,,,,,,,
SIA424303OgunOdeda,SIA,16-Mar,3,Ogun,Odeda,,,,,,,
SIA424303OgunOdogbolu,SIA,16-Mar,3,Ogun,Odogbolu,,,,,,,
SIA424303OgunOgun waterside,SIA,16-Mar,3,Ogun,Ogun waterside,,,,,,,
SIA424303OgunRemo North,SIA,16-Mar,3,Ogun,Remo North,,,,,,,
SIA424303OgunShagamu,SIA,16-Mar,3,Ogun,Shagamu,,,,,,,
SIA424303OgunYewa North,SIA,16-Mar,3,Ogun,Yewa North,,,,,,,
SIA424303OgunYewa South,SIA,16-Mar,3,Ogun,Yewa South,,,,,,,
SIA424303OndoAkoko North East,SIA,16-Mar,3,Ondo,Akoko North East,No,100%,0%,0,0%,0%,0%
SIA424303OndoAkoko North West,SIA,16-Mar,3,Ondo,Akoko North West,,,,,,,
SIA424303OndoAkoko South East,SIA,16-Mar,3,Ondo,Akoko South East,No,100%,0%,0,0%,0%,0%
SIA424303OndoAkoko South West,SIA,16-Mar,3,Ondo,Akoko South West,No,100%,0%,0,0%,0%,0%
SIA424303OndoAkure North,SIA,16-Mar,3,Ondo,Akure North,No,100%,0%,0,0%,0%,0%
SIA424303OndoAkure South,SIA,16-Mar,3,Ondo,Akure South,No,100%,0%,0,0%,0%,0%
SIA424303OndoEse Odo,SIA,16-Mar,3,Ondo,Ese Odo,No,100%,0%,0,0%,0%,0%
SIA424303OndoIdanre,SIA,16-Mar,3,Ondo,Idanre,No,100%,0%,0,0%,0%,0%
SIA424303OndoIfedore,SIA,16-Mar,3,Ondo,Ifedore,No,100%,0%,0,0%,0%,0%
SIA424303OndoIlaje,SIA,16-Mar,3,Ondo,Ilaje,No,100%,0%,0,0%,0%,0%
SIA424303OndoIle Oluji/Okeigbo,SIA,16-Mar,3,Ondo,Ile Oluji/Okeigbo,No,100%,0%,0,0%,0%,0%
SIA424303OndoIrele,SIA,16-Mar,3,Ondo,Irele,No,100%,0%,0,0%,0%,0%
SIA424303OndoOdigbo,SIA,16-Mar,3,Ondo,Odigbo,No,100%,0%,0,0%,0%,0%
SIA424303OndoOkitipupa,SIA,16-Mar,3,Ondo,Okitipupa,No,100%,0%,0,0%,0%,0%
SIA424303OndoOndo East,SIA,16-Mar,3,Ondo,Ondo East,No,100%,0%,0,0%,0%,0%
SIA424303OndoOndo West,SIA,16-Mar,3,Ondo,Ondo West,,,,,,,
SIA424303OndoOse,SIA,16-Mar,3,Ondo,Ose,No,100%,0%,0,0%,0%,0%
SIA424303OndoOwo,SIA,16-Mar,3,Ondo,Owo,No,100%,0%,0,0%,0%,0%
SIA424303OsunAiyedade,SIA,16-Mar,3,Osun,Aiyedade,,,,,,,
SIA424303OsunAiyedire,SIA,16-Mar,3,Osun,Aiyedire,,,,,,,
SIA424303OsunAtakunmosa East,SIA,16-Mar,3,Osun,Atakunmosa East,,,,,,,
SIA424303OsunAtakunmosa West,SIA,16-Mar,3,Osun,Atakunmosa West,,,,,,,
SIA424303OsunBoluwaduro,SIA,16-Mar,3,Osun,Boluwaduro,,,,,,,
SIA424303OsunBoripe,SIA,16-Mar,3,Osun,Boripe,,,,,,,
SIA424303OsunEde North,SIA,16-Mar,3,Osun,Ede North,,,,,,,
SIA424303OsunEde South,SIA,16-Mar,3,Osun,Ede South,,,,,,,
SIA424303OsunEgbedore,SIA,16-Mar,3,Osun,Egbedore,,,,,,,
SIA424303OsunEjigbo,SIA,16-Mar,3,Osun,Ejigbo,,,,,,,
SIA424303OsunIfe Central,SIA,16-Mar,3,Osun,Ife Central,,,,,,,
SIA424303OsunIfe East,SIA,16-Mar,3,Osun,Ife East,,,,,,,
SIA424303OsunIfe North,SIA,16-Mar,3,Osun,Ife North,,,,,,,
SIA424303OsunIfe South,SIA,16-Mar,3,Osun,Ife South,,,,,,,
SIA424303OsunIfedayo,SIA,16-Mar,3,Osun,Ifedayo,,,,,,,
SIA424303OsunIfelodun,SIA,16-Mar,3,Osun,Ifelodun,,,,,,,
SIA424303OsunIla,SIA,16-Mar,3,Osun,Ila,,,,,,,
SIA424303OsunIlesha East,SIA,16-Mar,3,Osun,Ilesha East,,,,,,,
SIA424303OsunIlesha West,SIA,16-Mar,3,Osun,Ilesha West,,,,,,,
SIA424303OsunIrepodun,SIA,16-Mar,3,Osun,Irepodun,,,,,,,
SIA424303OsunIrewole,SIA,16-Mar,3,Osun,Irewole,,,,,,,
SIA424303OsunIsokan,SIA,16-Mar,3,Osun,Isokan,,,,,,,
SIA424303OsunIwo,SIA,16-Mar,3,Osun,Iwo,,,,,,,
SIA424303OsunObokun,SIA,16-Mar,3,Osun,Obokun,,,,,,,
SIA424303OsunOdo Otin,SIA,16-Mar,3,Osun,Odo Otin,,,,,,,
SIA424303OsunOla oluwa,SIA,16-Mar,3,Osun,Ola oluwa,,,,,,,
SIA424303OsunOlorunda,SIA,16-Mar,3,Osun,Olorunda,,,,,,,
SIA424303OsunOriade,SIA,16-Mar,3,Osun,Oriade,,,,,,,
SIA424303OsunOrolu,SIA,16-Mar,3,Osun,Orolu,,,,,,,
SIA424303OsunOsogbo,SIA,16-Mar,3,Osun,Osogbo,,,,,,,
SIA424303OyoAfijio,SIA,16-Mar,3,Oyo,Afijio,,,,,,,
SIA424303OyoAkinyele,SIA,16-Mar,3,Oyo,Akinyele,,,,,,,
SIA424303OyoAtiba,SIA,16-Mar,3,Oyo,Atiba,,,,,,,
SIA424303OyoAtisbo,SIA,16-Mar,3,Oyo,Atisbo,,,,,,,
SIA424303OyoEgbeda,SIA,16-Mar,3,Oyo,Egbeda,,,,,,,
SIA424303OyoIbadan North,SIA,16-Mar,3,Oyo,Ibadan North,,,,,,,
SIA424303OyoIbadan North East,SIA,16-Mar,3,Oyo,Ibadan North East,,,,,,,
SIA424303OyoIbadan North West,SIA,16-Mar,3,Oyo,Ibadan North West,,,,,,,
SIA424303OyoIbadan South East,SIA,16-Mar,3,Oyo,Ibadan South East,,,,,,,
SIA424303OyoIbadan South West,SIA,16-Mar,3,Oyo,Ibadan South West,,,,,,,
SIA424303OyoIbarapa Central,SIA,16-Mar,3,Oyo,Ibarapa Central,,,,,,,
SIA424303OyoIbarapa East,SIA,16-Mar,3,Oyo,Ibarapa East,,,,,,,
SIA424303OyoIbarapa North,SIA,16-Mar,3,Oyo,Ibarapa North,,,,,,,
SIA424303OyoIdo,SIA,16-Mar,3,Oyo,Ido,,,,,,,
SIA424303OyoIrepo,SIA,16-Mar,3,Oyo,Irepo,,,,,,,
SIA424303OyoIseyin,SIA,16-Mar,3,Oyo,Iseyin,,,,,,,
SIA424303OyoItesiwaju,SIA,16-Mar,3,Oyo,Itesiwaju,,,,,,,
SIA424303OyoIwajowa,SIA,16-Mar,3,Oyo,Iwajowa,,,,,,,
SIA424303OyoKajola,SIA,16-Mar,3,Oyo,Kajola,,,,,,,
SIA424303OyoLagelu,SIA,16-Mar,3,Oyo,Lagelu,,,,,,,
SIA424303OyoOgbomosho North,SIA,16-Mar,3,Oyo,Ogbomosho North,,,,,,,
SIA424303OyoOgbomosho South,SIA,16-Mar,3,Oyo,Ogbomosho South,,,,,,,
SIA424303OyoOgo Oluwa,SIA,16-Mar,3,Oyo,Ogo Oluwa,,,,,,,
SIA424303OyoOlorunsogo,SIA,16-Mar,3,Oyo,Olorunsogo,,,,,,,
SIA424303OyoOluyole,SIA,16-Mar,3,Oyo,Oluyole,,,,,,,
SIA424303OyoOna ara,SIA,16-Mar,3,Oyo,Ona ara,,,,,,,
SIA424303OyoOrelope,SIA,16-Mar,3,Oyo,Orelope,,,,,,,
SIA424303OyoOri Ire,SIA,16-Mar,3,Oyo,Ori Ire,,,,,,,
SIA424303OyoOyo East,SIA,16-Mar,3,Oyo,Oyo East,,,,,,,
SIA424303OyoOyo West,SIA,16-Mar,3,Oyo,Oyo West,,,,,,,
SIA424303OyoSaki East,SIA,16-Mar,3,Oyo,Saki East,,,,,,,
SIA424303OyoSaki West,SIA,16-Mar,3,Oyo,Saki West,,,,,,,
SIA424303OyoSurulere,SIA,16-Mar,3,Oyo,Surulere,,,,,,,
SIA424303PlateauBarkin Ladi,SIA,16-Mar,3,Plateau,Barkin Ladi,Yes,89%,0%,0,0%,0%,0%
SIA424303PlateauBassa,SIA,16-Mar,3,Plateau,Bassa,No,100%,0%,0,0%,0%,0%
SIA424303PlateauBokkos,SIA,16-Mar,3,Plateau,Bokkos,No,89%,0%,0,0%,0%,0%
SIA424303PlateauJos East,SIA,16-Mar,3,Plateau,Jos East,Yes,96%,0%,0,0%,0%,0%
SIA424303PlateauJos North,SIA,16-Mar,3,Plateau,Jos North,Yes,96%,0%,0,0%,0%,0%
SIA424303PlateauJos South,SIA,16-Mar,3,Plateau,Jos South,No,34%,0%,0,0%,0%,0%
SIA424303PlateauKanam,SIA,16-Mar,3,Plateau,Kanam,Yes,92%,0%,0,0%,0%,0%
SIA424303PlateauKanke,SIA,16-Mar,3,Plateau,Kanke,Yes,77%,0%,0,0%,0%,0%
SIA424303PlateauLangtang North,SIA,16-Mar,3,Plateau,Langtang North,no,60%,0%,0,0%,0%,2%
SIA424303PlateauLangtang South,SIA,16-Mar,3,Plateau,Langtang South,Yes,39%,0%,0,0%,0%,0%
SIA424303PlateauMangu,SIA,16-Mar,3,Plateau,Mangu,Yes,93%,0%,0,0%,0%,5%
SIA424303PlateauMikang,SIA,16-Mar,3,Plateau,Mikang,Yes,88%,0%,0,0%,0%,0%
SIA424303PlateauPankshin,SIA,16-Mar,3,Plateau,Pankshin,Yes,92%,0%,0,0%,0%,0%
SIA424303PlateauQua'an Pan,SIA,16-Mar,3,Plateau,Qua'an Pan,No,32%,0%,0,0%,0%,7%
SIA424303PlateauRiyom,SIA,16-Mar,3,Plateau,Riyom,No,83%,0%,0,0%,0%,0%
SIA424303PlateauShendam,SIA,16-Mar,3,Plateau,Shendam,Yes,95%,0%,0,0%,0%,2%
SIA424303PlateauWase,SIA,16-Mar,3,Plateau,Wase,no,80%,0%,0,0%,0%,0%
SIA424303RiversAbua/Odual,SIA,16-Mar,3,Rivers,Abua/Odual,,,,,,,
SIA424303RiversAhoada East,SIA,16-Mar,3,Rivers,Ahoada East,,,,,,,
SIA424303RiversAhoada West,SIA,16-Mar,3,Rivers,Ahoada West,,,,,,,
SIA424303RiversAkuku Toru,SIA,16-Mar,3,Rivers,Akuku Toru,,,,,,,
SIA424303RiversAndoni,SIA,16-Mar,3,Rivers,Andoni,,,,,,,
SIA424303RiversAsari-Toru,SIA,16-Mar,3,Rivers,Asari-Toru,,,,,,,
SIA424303RiversBonny,SIA,16-Mar,3,Rivers,Bonny,,,,,,,
SIA424303RiversDegema,SIA,16-Mar,3,Rivers,Degema,,,,,,,
SIA424303RiversEleme,SIA,16-Mar,3,Rivers,Eleme,,,,,,,
SIA424303RiversEmuoha,SIA,16-Mar,3,Rivers,Emuoha,,,,,,,
SIA424303RiversEtche,SIA,16-Mar,3,Rivers,Etche,,,,,,,
SIA424303RiversGokana,SIA,16-Mar,3,Rivers,Gokana,,,,,,,
SIA424303RiversIkwerre,SIA,16-Mar,3,Rivers,Ikwerre,,,,,,,
SIA424303RiversKhana,SIA,16-Mar,3,Rivers,Khana,,,,,,,
SIA424303RiversObio/Akpor,SIA,16-Mar,3,Rivers,Obio/Akpor,,,,,,,
SIA424303RiversOgba/Egbema/Ndoni,SIA,16-Mar,3,Rivers,Ogba/Egbema/Ndoni,,,,,,,
SIA424303RiversOgu Bolo,SIA,16-Mar,3,Rivers,Ogu Bolo,,,,,,,
SIA424303RiversOkrika,SIA,16-Mar,3,Rivers,Okrika,,,,,,,
SIA424303RiversOmumma,SIA,16-Mar,3,Rivers,Omumma,,,,,,,
SIA424303RiversOpobo/Nkoro,SIA,16-Mar,3,Rivers,Opobo/Nkoro,,,,,,,
SIA424303RiversOyigbo,SIA,16-Mar,3,Rivers,Oyigbo,,,,,,,
SIA424303RiversPort-Harcourt,SIA,16-Mar,3,Rivers,Port-Harcourt,,,,,,,
SIA424303RiversTai,SIA,16-Mar,3,Rivers,Tai,,,,,,,
SIA424303SokotoBinji,SIA,16-Mar,3,Sokoto,Binji,Yes,86%,0%,0,0%,0%,0%
SIA424303SokotoBodinga,SIA,16-Mar,3,Sokoto,Bodinga,Yes,96%,0%,0,0%,0%,3%
SIA424303SokotoDange-Shuni,SIA,16-Mar,3,Sokoto,Dange-Shuni,Yes,84%,0%,0,0%,0%,2%
SIA424303SokotoGada,SIA,16-Mar,3,Sokoto,Gada,,,,,,,
SIA424303SokotoGoronyo,SIA,16-Mar,3,Sokoto,Goronyo,No,88%,0%,0,0%,0%,0%
SIA424303SokotoGudu,SIA,16-Mar,3,Sokoto,Gudu,Yes,85%,0%,0,0%,0%,6%
SIA424303SokotoGwadabawa,SIA,16-Mar,3,Sokoto,Gwadabawa,Yes,81%,0%,0,0%,0%,3%
SIA424303SokotoIllela,SIA,16-Mar,3,Sokoto,Illela,No,90%,0%,0,0%,0%,4%
SIA424303SokotoIsa,SIA,16-Mar,3,Sokoto,Isa,Yes,91%,0%,0,0%,0%,0%
SIA424303SokotoKebbe,SIA,16-Mar,3,Sokoto,Kebbe,Yes,89%,0%,0,0%,0%,1%
SIA424303SokotoKware,SIA,16-Mar,3,Sokoto,Kware,Yes,75%,0%,0,0%,0%,1%
SIA424303SokotoRabah,SIA,16-Mar,3,Sokoto,Rabah,Yes,92%,0%,0,0%,0%,1%
SIA424303SokotoSabon Birni,SIA,16-Mar,3,Sokoto,Sabon Birni,Yes,92%,0%,0,0%,0%,2%
SIA424303SokotoShagari,SIA,16-Mar,3,Sokoto,Shagari,Yes,90%,0%,0,0%,0%,0%
SIA424303SokotoSilame,SIA,16-Mar,3,Sokoto,Silame,No,85%,0%,0,0%,0%,2%
SIA424303SokotoSokoto North,SIA,16-Mar,3,Sokoto,Sokoto North,No,89%,0%,0,0%,0%,2%
SIA424303SokotoSokoto South,SIA,16-Mar,3,Sokoto,Sokoto South,No,88%,0%,0,0%,0%,0%
SIA424303SokotoTambuwal,SIA,16-Mar,3,Sokoto,Tambuwal,No,82%,0%,0,0%,0%,2%
SIA424303SokotoTangaza,SIA,16-Mar,3,Sokoto,Tangaza,Yes,82%,0%,0,0%,0%,2%
SIA424303SokotoTureta,SIA,16-Mar,3,Sokoto,Tureta,Yes,94%,0%,0,0%,0%,0%
SIA424303SokotoWamako,SIA,16-Mar,3,Sokoto,Wamako,Yes,92%,0%,0,0%,0%,4%
SIA424303SokotoWurno,SIA,16-Mar,3,Sokoto,Wurno,Yes,80%,0%,0,0%,0%,2%
SIA424303SokotoYabo,SIA,16-Mar,3,Sokoto,Yabo,No,99%,0%,0,0%,0%,0%
SIA424303TarabaArdo-Kola,SIA,16-Mar,3,Taraba,Ardo-Kola,No,94%,0%,0,0%,0%,1%
SIA424303TarabaBali,SIA,16-Mar,3,Taraba,Bali,No,84%,0%,0,0%,0%,0%
SIA424303TarabaDonga,SIA,16-Mar,3,Taraba,Donga,No,98%,0%,0,0%,0%,0%
SIA424303TarabaGashaka,SIA,16-Mar,3,Taraba,Gashaka,,,,,,,
SIA424303TarabaGassol,SIA,16-Mar,3,Taraba,Gassol,No,81%,0%,0,0%,0%,2%
SIA424303TarabaIbi,SIA,16-Mar,3,Taraba,Ibi,No,95%,0%,0,0%,0%,0%
SIA424303TarabaJalingo,SIA,16-Mar,3,Taraba,Jalingo,No,93%,0%,0,1%,0%,1%
SIA424303TarabaKarim Lamido,SIA,16-Mar,3,Taraba,Karim Lamido,No,93%,0%,0,0%,0%,0%
SIA424303TarabaKurmi,SIA,16-Mar,3,Taraba,Kurmi,No,100%,0%,0,0%,0%,0%
SIA424303TarabaLau,SIA,16-Mar,3,Taraba,Lau,No,98%,0%,0,0%,0%,0%
SIA424303TarabaSardauna,SIA,16-Mar,3,Taraba,Sardauna,,,,,,,
