Id,Campaign Type,IPDs Round,Day,State,LGA,Daily Review Meeting Chaired by LGA Chaiman,Proportion of teams visited by supervisor (%),Proportion of teams with VVM in Stage 3 or 4 (%),Number of Missed Settlements based on Daily plan,Proportion of wards >10% missed children (%),Proportion of wards with >10% households NOT marked correctly,Proportion of children NOT finger marked
SIA416401AdamawaHong,SIA,14-Jan,1,Adamawa,Hong,,,,,,,
SIA416401AdamawaJada,SIA,14-Jan,1,Adamawa,Jada,,,,,,,
SIA416401AdamawaLarmurde,SIA,14-Jan,1,Adamawa,Larmurde,,,,,,,
SIA416401AdamawaMadagali,SIA,14-Jan,1,Adamawa,Madagali,,,,,,,
SIA416401AdamawaMaiha,SIA,14-Jan,1,Adamawa,Maiha,,,,,,,
SIA416401AdamawaMayo-Belwa,SIA,14-Jan,1,Adamawa,Mayo-Belwa,,,,,,,
SIA416401AdamawaMichika,SIA,14-Jan,1,Adamawa,Michika,,,,,,,
SIA416401AdamawaMubi North,SIA,14-Jan,1,Adamawa,Mubi North,,,,,,,
SIA416401AdamawaMubi South,SIA,14-Jan,1,Adamawa,Mubi South,,,,,,,
SIA416401AdamawaNuman,SIA,14-Jan,1,Adamawa,Numan,,,,,,,
SIA416401AdamawaShelleng,SIA,14-Jan,1,Adamawa,Shelleng,,,,,,,
SIA416401AdamawaSong,SIA,14-Jan,1,Adamawa,Song,,,,,,,
SIA416401AdamawaTeungo,SIA,14-Jan,1,Adamawa,Teungo,,,,,,,
SIA416401AdamawaYola North,SIA,14-Jan,1,Adamawa,Yola North,,,,,,,
SIA416401AdamawaYola South,SIA,14-Jan,1,Adamawa,Yola South,,,,,,,
SIA416401Akwa IbomAbak,SIA,14-Jan,1,Akwa Ibom,Abak,,,,,,,
SIA416401Akwa IbomEastern Obolo,SIA,14-Jan,1,Akwa Ibom,Eastern Obolo,,,,,,,
SIA416401Akwa IbomEket,SIA,14-Jan,1,Akwa Ibom,Eket,,,,,,,
SIA416401Akwa IbomEsit Eket,SIA,14-Jan,1,Akwa Ibom,Esit Eket,,,,,,,
SIA416401Akwa IbomEssien Udim,SIA,14-Jan,1,Akwa Ibom,Essien Udim,,,,,,,
SIA416401Akwa IbomEtim Ekpo,SIA,14-Jan,1,Akwa Ibom,Etim Ekpo,,,,,,,
SIA416401Akwa IbomEtinan,SIA,14-Jan,1,Akwa Ibom,Etinan,,,,,,,
SIA416401Akwa IbomIbeno,SIA,14-Jan,1,Akwa Ibom,Ibeno,,,,,,,
SIA416401Akwa IbomIbesikpo Asutan,SIA,14-Jan,1,Akwa Ibom,Ibesikpo Asutan,,,,,,,
SIA416401Akwa IbomIbiono Ibom,SIA,14-Jan,1,Akwa Ibom,Ibiono Ibom,,,,,,,
SIA416401Akwa IbomIka,SIA,14-Jan,1,Akwa Ibom,Ika,,,,,,,
SIA416401Akwa IbomIkono,SIA,14-Jan,1,Akwa Ibom,Ikono,,,,,,,
SIA416401Akwa IbomIkot Abasi,SIA,14-Jan,1,Akwa Ibom,Ikot Abasi,,,,,,,
SIA416401Akwa IbomIkot Ekpene,SIA,14-Jan,1,Akwa Ibom,Ikot Ekpene,,,,,,,
SIA416401Akwa IbomIni,SIA,14-Jan,1,Akwa Ibom,Ini,,,,,,,
SIA416401Akwa IbomItu,SIA,14-Jan,1,Akwa Ibom,Itu,,,,,,,
SIA416401Akwa IbomMbo,SIA,14-Jan,1,Akwa Ibom,Mbo,,,,,,,
SIA416401Akwa IbomMkpat Enin,SIA,14-Jan,1,Akwa Ibom,Mkpat Enin,,,,,,,
SIA416401Akwa IbomNsit Atai,SIA,14-Jan,1,Akwa Ibom,Nsit Atai,,,,,,,
SIA416401Akwa IbomNsit Ibom,SIA,14-Jan,1,Akwa Ibom,Nsit Ibom,,,,,,,
SIA416401Akwa IbomNsit Ubium,SIA,14-Jan,1,Akwa Ibom,Nsit Ubium,,,,,,,
SIA416401Akwa IbomObot Akara,SIA,14-Jan,1,Akwa Ibom,Obot Akara,,,,,,,
SIA416401Akwa IbomOkobo,SIA,14-Jan,1,Akwa Ibom,Okobo,,,,,,,
SIA416401Akwa IbomOnna,SIA,14-Jan,1,Akwa Ibom,Onna,,,,,,,
SIA416401Akwa IbomOron,SIA,14-Jan,1,Akwa Ibom,Oron,,,,,,,
SIA416401Akwa IbomOruk Anam,SIA,14-Jan,1,Akwa Ibom,Oruk Anam,,,,,,,
SIA416401Akwa IbomUdung Uko,SIA,14-Jan,1,Akwa Ibom,Udung Uko,,,,,,,
SIA416401Akwa IbomUkanafun,SIA,14-Jan,1,Akwa Ibom,Ukanafun,,,,,,,
SIA416401Akwa IbomUruan,SIA,14-Jan,1,Akwa Ibom,Uruan,,,,,,,
SIA416401Akwa IbomUrue Offong/Oruko,SIA,14-Jan,1,Akwa Ibom,Urue Offong/Oruko,,,,,,,
SIA416401Akwa IbomUyo,SIA,14-Jan,1,Akwa Ibom,Uyo,,,,,,,
SIA416401AnambraAguata,SIA,14-Jan,1,Anambra,Aguata,,,,,,,
SIA416401AnambraAnambra East,SIA,14-Jan,1,Anambra,Anambra East,,,,,,,
SIA416401AnambraAnambra West,SIA,14-Jan,1,Anambra,Anambra West,,,,,,,
SIA416401AnambraAnaocha,SIA,14-Jan,1,Anambra,Anaocha,,,,,,,
SIA416401AnambraAwka North,SIA,14-Jan,1,Anambra,Awka North,,,,,,,
SIA416401AnambraAwka South,SIA,14-Jan,1,Anambra,Awka South,,,,,,,
SIA416401AnambraAyamelum,SIA,14-Jan,1,Anambra,Ayamelum,,,,,,,
SIA416401AnambraDunukofia,SIA,14-Jan,1,Anambra,Dunukofia,,,,,,,
SIA416401AnambraEkwusigo,SIA,14-Jan,1,Anambra,Ekwusigo,,,,,,,
SIA416401AnambraIdemili North,SIA,14-Jan,1,Anambra,Idemili North,,,,,,,
SIA416401AnambraIdemili South,SIA,14-Jan,1,Anambra,Idemili South,,,,,,,
SIA416401AnambraIhiala,SIA,14-Jan,1,Anambra,Ihiala,,,,,,,
SIA416401AnambraNjikoka,SIA,14-Jan,1,Anambra,Njikoka,,,,,,,
SIA416401AnambraNnewi North,SIA,14-Jan,1,Anambra,Nnewi North,,,,,,,
SIA416401AnambraNnewi South,SIA,14-Jan,1,Anambra,Nnewi South,,,,,,,
SIA416401AnambraOgbaru,SIA,14-Jan,1,Anambra,Ogbaru,,,,,,,
SIA416401AnambraOnitsha North,SIA,14-Jan,1,Anambra,Onitsha North,,,,,,,
SIA416401AnambraOnitsha South,SIA,14-Jan,1,Anambra,Onitsha South,,,,,,,
SIA416401AnambraOrumba North,SIA,14-Jan,1,Anambra,Orumba North,,,,,,,
SIA416401AnambraOrumba South,SIA,14-Jan,1,Anambra,Orumba South,,,,,,,
SIA416401AnambraOyi,SIA,14-Jan,1,Anambra,Oyi,,,,,,,
SIA416401BauchiAlkaleri,SIA,14-Jan,1,Bauchi,Alkaleri,Yes,100%,0%,0,0%,0%,0%
SIA416401BauchiBauchi,SIA,14-Jan,1,Bauchi,Bauchi,Yes,100%,0%,0,6%,0%,0%
SIA416401BauchiBogoro,SIA,14-Jan,1,Bauchi,Bogoro,Yes,100%,0%,0,0%,0%,0%
SIA416401BauchiDamban,SIA,14-Jan,1,Bauchi,Damban,Yes,100%,0%,0,0%,0%,0%
SIA416401BauchiDarazo,SIA,14-Jan,1,Bauchi,Darazo,Yes,100%,0%,0,0%,0%,0%
SIA416401BauchiDass,SIA,14-Jan,1,Bauchi,Dass,Yes,100%,0%,0,0%,0%,0%
SIA416401BauchiGamawa,SIA,14-Jan,1,Bauchi,Gamawa,Yes,98%,0%,0,0%,0%,3%
SIA416401BauchiGanjuwa,SIA,14-Jan,1,Bauchi,Ganjuwa,No,100%,0%,0,0%,0%,1%
SIA416401BauchiGiade,SIA,14-Jan,1,Bauchi,Giade,Yes,94%,0%,0,0%,0%,0%
SIA416401BauchiItas/Gadau,SIA,14-Jan,1,Bauchi,Itas/Gadau,Yes,100%,0%,0,0%,0%,0%
SIA416401BauchiJama'are,SIA,14-Jan,1,Bauchi,Jama'are,Yes,100%,0%,0,0%,0%,1%
SIA416401BauchiKatagum,SIA,14-Jan,1,Bauchi,Katagum,Yes,100%,0%,0,0%,0%,1%
SIA416401BauchiKirfi,SIA,14-Jan,1,Bauchi,Kirfi,Yes,100%,0%,0,0%,0%,1%
SIA416401BauchiMisau,SIA,14-Jan,1,Bauchi,Misau,Yes,100%,0%,0,0%,0%,1%
SIA416401BauchiNingi,SIA,14-Jan,1,Bauchi,Ningi,Yes,100%,0%,0,0%,0%,0%
SIA416401BauchiShira,SIA,14-Jan,1,Bauchi,Shira,Yes,86%,0%,0,0%,0%,0%
SIA416401BauchiTafawa-Balewa,SIA,14-Jan,1,Bauchi,Tafawa-Balewa,Yes,82%,0%,0,0%,0%,0%
SIA416401BauchiToro,SIA,14-Jan,1,Bauchi,Toro,Yes,100%,0%,0,0%,0%,0%
SIA416401BauchiWarji,SIA,14-Jan,1,Bauchi,Warji,No,100%,0%,0,0%,0%,0%
SIA416401BauchiZaki,SIA,14-Jan,1,Bauchi,Zaki,Yes,100%,0%,0,0%,0%,0%
SIA416401BayelsaBrass,SIA,14-Jan,1,Bayelsa,Brass,,,,,,,
SIA416401BayelsaEkeremor,SIA,14-Jan,1,Bayelsa,Ekeremor,,,,,,,
SIA416401BayelsaKolokuma/Opokuma,SIA,14-Jan,1,Bayelsa,Kolokuma/Opokuma,,,,,,,
SIA416401BayelsaNembe,SIA,14-Jan,1,Bayelsa,Nembe,,,,,,,
SIA416401BayelsaOgbia,SIA,14-Jan,1,Bayelsa,Ogbia,,,,,,,
SIA416401BayelsaSagbama,SIA,14-Jan,1,Bayelsa,Sagbama,,,,,,,
SIA416401BayelsaSouthern Ijaw,SIA,14-Jan,1,Bayelsa,Southern Ijaw,,,,,,,
SIA416401BayelsaYenegoa,SIA,14-Jan,1,Bayelsa,Yenegoa,,,,,,,
SIA416401BenueAdo,SIA,14-Jan,1,Benue,Ado,,,,,,,
SIA416401BenueAgatu,SIA,14-Jan,1,Benue,Agatu,,,,,,,
SIA416401BenueApa,SIA,14-Jan,1,Benue,Apa,,,,,,,
SIA416401BenueBukuru,SIA,14-Jan,1,Benue,Bukuru,,,,,,,
SIA416401BenueGboko,SIA,14-Jan,1,Benue,Gboko,,,,,,,
SIA416401BenueGuma,SIA,14-Jan,1,Benue,Guma,,,,,,,
SIA416401BenueGwer East,SIA,14-Jan,1,Benue,Gwer East,,,,,,,
SIA416401BenueGwer West,SIA,14-Jan,1,Benue,Gwer West,,,,,,,
SIA416401BenueKatsina-Ala,SIA,14-Jan,1,Benue,Katsina-Ala,,,,,,,
SIA416401BenueKonshisha,SIA,14-Jan,1,Benue,Konshisha,,,,,,,
SIA416401BenueKwande,SIA,14-Jan,1,Benue,Kwande,,,,,,,
SIA416401BenueLogo,SIA,14-Jan,1,Benue,Logo,,,,,,,
SIA416401BenueMarkurdi,SIA,14-Jan,1,Benue,Markurdi,,,,,,,
SIA416401BenueObi,SIA,14-Jan,1,Benue,Obi,,,,,,,
SIA416401BenueOgbadibo,SIA,14-Jan,1,Benue,Ogbadibo,,,,,,,
SIA416401BenueOhimini,SIA,14-Jan,1,Benue,Ohimini,,,,,,,
SIA416401BenueOju,SIA,14-Jan,1,Benue,Oju,,,,,,,
SIA416401BenueOkpokwu,SIA,14-Jan,1,Benue,Okpokwu,,,,,,,
SIA416401BenueOturkpo,SIA,14-Jan,1,Benue,Oturkpo,,,,,,,
SIA416401BenueTarka,SIA,14-Jan,1,Benue,Tarka,,,,,,,
SIA416401BenueUkum,SIA,14-Jan,1,Benue,Ukum,,,,,,,
SIA416401BenueUshongo,SIA,14-Jan,1,Benue,Ushongo,,,,,,,
SIA416401BenueVandeikya,SIA,14-Jan,1,Benue,Vandeikya,,,,,,,
SIA416401BornoAbadam,SIA,14-Jan,1,Borno,Abadam,No,91%,0%,0,0%,0%,7%
SIA416401BornoAskira/Uba,SIA,14-Jan,1,Borno,Askira/Uba,No,85%,0%,0,0%,0%,1%
SIA416401BornoBama,SIA,14-Jan,1,Borno,Bama,No,95%,0%,0,0%,0%,8%
SIA416401BornoBayo,SIA,14-Jan,1,Borno,Bayo,No,95%,0%,0,0%,0%,1%
SIA416401BornoBiu,SIA,14-Jan,1,Borno,Biu,No,97%,0%,1,0%,0%,2%
SIA416401BornoChibok,SIA,14-Jan,1,Borno,Chibok,No,97%,0%,0,9%,0%,4%
SIA416401BornoDamboa,SIA,14-Jan,1,Borno,Damboa,No,89%,0%,4,0%,0%,7%
SIA416401BornoDikwa,SIA,14-Jan,1,Borno,Dikwa,,,,,,,
SIA416401BornoGubio,SIA,14-Jan,1,Borno,Gubio,No,80%,0%,0,0%,0%,2%
SIA416401BornoGuzamala,SIA,14-Jan,1,Borno,Guzamala,No,90%,0%,0,0%,0%,1%
SIA416401BornoGwoza,SIA,14-Jan,1,Borno,Gwoza,No,65%,0%,0,0%,0%,2%
SIA416401BornoHawul,SIA,14-Jan,1,Borno,Hawul,No,71%,0%,0,0%,0%,21%
SIA416401BornoJere,SIA,14-Jan,1,Borno,Jere,No,75%,0%,0,4%,0%,2%
SIA416401BornoKaga,SIA,14-Jan,1,Borno,Kaga,No,63%,0%,0,0%,0%,8%
SIA416401BornoKala/Balge,SIA,14-Jan,1,Borno,Kala/Balge,No,92%,0%,2,0%,2%,2%
SIA416401BornoKonduga,SIA,14-Jan,1,Borno,Konduga,No,91%,0%,0,0%,0%,6%
SIA416401BornoKukawa,SIA,14-Jan,1,Borno,Kukawa,No,90%,0%,0,5%,0%,0%
SIA416401BornoKwaya Kusar,SIA,14-Jan,1,Borno,Kwaya Kusar,No,90%,0%,0,0%,0%,2%
SIA416401BornoMafa,SIA,14-Jan,1,Borno,Mafa,No,80%,0%,0,0%,0%,7%
SIA416401BornoMagumeri,SIA,14-Jan,1,Borno,Magumeri,No,60%,0%,0,0%,0%,1%
SIA416401BornoMaiduguri,SIA,14-Jan,1,Borno,Maiduguri,No,88%,0%,0,50%,6%,25%
SIA416401BornoMarte,SIA,14-Jan,1,Borno,Marte,No,98%,0%,18,0%,0%,2%
SIA416401BornoMobbar,SIA,14-Jan,1,Borno,Mobbar,No,90%,0%,0,0%,5%,0%
SIA416401BornoMonguno,SIA,14-Jan,1,Borno,Monguno,No,63%,0%,0,0%,0%,0%
SIA416401BornoNgala,SIA,14-Jan,1,Borno,Ngala,No,94%,0%,0,0%,1%,2%
SIA416401BornoNganzai,SIA,14-Jan,1,Borno,Nganzai,No,92%,0%,1,0%,0%,0%
SIA416401BornoShani,SIA,14-Jan,1,Borno,Shani,Yes,88%,0%,0,0%,1%,2%
SIA416401Cross RiverAbi,SIA,14-Jan,1,Cross River,Abi,,,,,,,
SIA416401Cross RiverAkamkpa,SIA,14-Jan,1,Cross River,Akamkpa,,,,,,,
SIA416401Cross RiverAkpabuyo,SIA,14-Jan,1,Cross River,Akpabuyo,,,,,,,
SIA416401Cross RiverBakassi,SIA,14-Jan,1,Cross River,Bakassi,,,,,,,
SIA416401Cross RiverBekwarra,SIA,14-Jan,1,Cross River,Bekwarra,,,,,,,
SIA416401Cross RiverBiase,SIA,14-Jan,1,Cross River,Biase,,,,,,,
SIA416401Cross RiverBoki,SIA,14-Jan,1,Cross River,Boki,,,,,,,
SIA416401Cross RiverCalabar Municipal,SIA,14-Jan,1,Cross River,Calabar Municipal,,,,,,,
SIA416401Cross RiverCalabar South,SIA,14-Jan,1,Cross River,Calabar South,,,,,,,
SIA416401Cross RiverEtung,SIA,14-Jan,1,Cross River,Etung,,,,,,,
SIA416401Cross RiverIkom,SIA,14-Jan,1,Cross River,Ikom,,,,,,,
SIA416401Cross RiverObanliku,SIA,14-Jan,1,Cross River,Obanliku,,,,,,,
SIA416401Cross RiverObubra,SIA,14-Jan,1,Cross River,Obubra,,,,,,,
SIA416401Cross RiverObudu,SIA,14-Jan,1,Cross River,Obudu,,,,,,,
SIA416401Cross RiverOdukpani,SIA,14-Jan,1,Cross River,Odukpani,,,,,,,
SIA416401Cross RiverOgoja,SIA,14-Jan,1,Cross River,Ogoja,,,,,,,
SIA416401Cross RiverYakurr,SIA,14-Jan,1,Cross River,Yakurr,,,,,,,
SIA416401Cross RiverYala,SIA,14-Jan,1,Cross River,Yala,,,,,,,
SIA416401DeltaAniocha North,SIA,14-Jan,1,Delta,Aniocha North,,,,,,,
SIA416401DeltaAniocha South,SIA,14-Jan,1,Delta,Aniocha South,,,,,,,
SIA416401DeltaBomadi,SIA,14-Jan,1,Delta,Bomadi,,,,,,,
SIA416401DeltaBurutu,SIA,14-Jan,1,Delta,Burutu,,,,,,,
SIA416401DeltaEthiope East,SIA,14-Jan,1,Delta,Ethiope East,,,,,,,
SIA416401DeltaEthiope West,SIA,14-Jan,1,Delta,Ethiope West,,,,,,,
SIA416401DeltaIka North East,SIA,14-Jan,1,Delta,Ika North East,,,,,,,
SIA416401DeltaIka South,SIA,14-Jan,1,Delta,Ika South,,,,,,,
SIA416401DeltaIsoko North,SIA,14-Jan,1,Delta,Isoko North,,,,,,,
SIA416401DeltaIsoko South,SIA,14-Jan,1,Delta,Isoko South,,,,,,,
SIA416401DeltaNdokwa East,SIA,14-Jan,1,Delta,Ndokwa East,,,,,,,
SIA416401DeltaNdokwa West,SIA,14-Jan,1,Delta,Ndokwa West,,,,,,,
SIA416401DeltaOkpe,SIA,14-Jan,1,Delta,Okpe,,,,,,,
SIA416401DeltaOshimili North,SIA,14-Jan,1,Delta,Oshimili North,,,,,,,
SIA416401DeltaOshimili South,SIA,14-Jan,1,Delta,Oshimili South,,,,,,,
SIA416401DeltaPatani,SIA,14-Jan,1,Delta,Patani,,,,,,,
SIA416401DeltaSapele,SIA,14-Jan,1,Delta,Sapele,,,,,,,
SIA416401DeltaUdu,SIA,14-Jan,1,Delta,Udu,,,,,,,
SIA416401DeltaUghelli North,SIA,14-Jan,1,Delta,Ughelli North,,,,,,,
SIA416401DeltaUghelli South,SIA,14-Jan,1,Delta,Ughelli South,,,,,,,
SIA416401DeltaUkwuani,SIA,14-Jan,1,Delta,Ukwuani,,,,,,,
SIA416401DeltaUvwie,SIA,14-Jan,1,Delta,Uvwie,,,,,,,
SIA416401DeltaWarri North,SIA,14-Jan,1,Delta,Warri North,,,,,,,
SIA416401DeltaWarri South,SIA,14-Jan,1,Delta,Warri South,,,,,,,
SIA416401DeltaWarri South-West,SIA,14-Jan,1,Delta,Warri South-West,,,,,,,
SIA416401EbonyiAbakaliki,SIA,14-Jan,1,Ebonyi,Abakaliki,,,,,,,
SIA416401EbonyiAfikpo North,SIA,14-Jan,1,Ebonyi,Afikpo North,,,,,,,
SIA416401EbonyiAfikpo South,SIA,14-Jan,1,Ebonyi,Afikpo South,,,,,,,
SIA416401EbonyiEbonyi,SIA,14-Jan,1,Ebonyi,Ebonyi,,,,,,,
SIA416401EbonyiEzza North,SIA,14-Jan,1,Ebonyi,Ezza North,,,,,,,
SIA416401EbonyiEzza South,SIA,14-Jan,1,Ebonyi,Ezza South,,,,,,,
SIA416401EbonyiIkwo,SIA,14-Jan,1,Ebonyi,Ikwo,,,,,,,
SIA416401EbonyiIshielu,SIA,14-Jan,1,Ebonyi,Ishielu,,,,,,,
SIA416401EbonyiIvo,SIA,14-Jan,1,Ebonyi,Ivo,,,,,,,
SIA416401EbonyiIzzi,SIA,14-Jan,1,Ebonyi,Izzi,,,,,,,
SIA416401EbonyiOhaozara,SIA,14-Jan,1,Ebonyi,Ohaozara,,,,,,,
SIA416401EbonyiOhaukwu,SIA,14-Jan,1,Ebonyi,Ohaukwu,,,,,,,
SIA416401EbonyiOnicha,SIA,14-Jan,1,Ebonyi,Onicha,,,,,,,
SIA416401EdoAkoko-Edo,SIA,14-Jan,1,Edo,Akoko-Edo,,,,,,,
SIA416401EdoEgor,SIA,14-Jan,1,Edo,Egor,,,,,,,
SIA416401EdoEsan  North-East,SIA,14-Jan,1,Edo,Esan  North-East,,,,,,,
SIA416401EdoEsan Central,SIA,14-Jan,1,Edo,Esan Central,,,,,,,
SIA416401EdoEsan South-East,SIA,14-Jan,1,Edo,Esan South-East,,,,,,,
SIA416401EdoEsan West,SIA,14-Jan,1,Edo,Esan West,,,,,,,
SIA416401EdoEtsako Central,SIA,14-Jan,1,Edo,Etsako Central,,,,,,,
SIA416401EdoEtsako East,SIA,14-Jan,1,Edo,Etsako East,,,,,,,
SIA416401EdoEtsako West,SIA,14-Jan,1,Edo,Etsako West,,,,,,,
SIA416401EdoIguegben,SIA,14-Jan,1,Edo,Iguegben,,,,,,,
SIA416401EdoIkpoba-Okha,SIA,14-Jan,1,Edo,Ikpoba-Okha,,,,,,,
SIA416401EdoOredo,SIA,14-Jan,1,Edo,Oredo,,,,,,,
SIA416401EdoOrhionmwon,SIA,14-Jan,1,Edo,Orhionmwon,,,,,,,
SIA416401EdoOvia North-East,SIA,14-Jan,1,Edo,Ovia North-East,,,,,,,
SIA416401EdoOvia South-West,SIA,14-Jan,1,Edo,Ovia South-West,,,,,,,
SIA416401EdoOwan East,SIA,14-Jan,1,Edo,Owan East,,,,,,,
SIA416401EdoOwan West,SIA,14-Jan,1,Edo,Owan West,,,,,,,
SIA416401EdoUhunmwonde,SIA,14-Jan,1,Edo,Uhunmwonde,,,,,,,
SIA416401EkitiAdo-Ekiti,SIA,14-Jan,1,Ekiti,Ado-Ekiti,,,,,,,
SIA416401EkitiEfon,SIA,14-Jan,1,Ekiti,Efon,,,,,,,
SIA416401EkitiEkiti East,SIA,14-Jan,1,Ekiti,Ekiti East,,,,,,,
SIA416401EkitiEkiti South-West,SIA,14-Jan,1,Ekiti,Ekiti South-West,,,,,,,
SIA416401EkitiEkiti West,SIA,14-Jan,1,Ekiti,Ekiti West,,,,,,,
SIA416401EkitiEmure,SIA,14-Jan,1,Ekiti,Emure,,,,,,,
SIA416401EkitiGbonyin,SIA,14-Jan,1,Ekiti,Gbonyin,,,,,,,
SIA416401EkitiIdo-Osi,SIA,14-Jan,1,Ekiti,Ido-Osi,,,,,,,
SIA416401EkitiIjero,SIA,14-Jan,1,Ekiti,Ijero,,,,,,,
SIA416401EkitiIkere,SIA,14-Jan,1,Ekiti,Ikere,,,,,,,
SIA416401EkitiIkole,SIA,14-Jan,1,Ekiti,Ikole,,,,,,,
SIA416401EkitiIlejemeje,SIA,14-Jan,1,Ekiti,Ilejemeje,,,,,,,
SIA416401EkitiIrepodun/Ifelodun,SIA,14-Jan,1,Ekiti,Irepodun/Ifelodun,,,,,,,
SIA416401EkitiIse/Orun,SIA,14-Jan,1,Ekiti,Ise/Orun,,,,,,,
SIA416401EkitiMoba,SIA,14-Jan,1,Ekiti,Moba,,,,,,,
SIA416401EkitiOye,SIA,14-Jan,1,Ekiti,Oye,,,,,,,
SIA416401EnuguAninri,SIA,14-Jan,1,Enugu,Aninri,,,,,,,
SIA416401EnuguAwgu,SIA,14-Jan,1,Enugu,Awgu,,,,,,,
SIA416401EnuguEnugu East,SIA,14-Jan,1,Enugu,Enugu East,,,,,,,
SIA416401EnuguEnugu North,SIA,14-Jan,1,Enugu,Enugu North,,,,,,,
SIA416401EnuguEnugu South,SIA,14-Jan,1,Enugu,Enugu South,,,,,,,
SIA416401EnuguEzeagu,SIA,14-Jan,1,Enugu,Ezeagu,,,,,,,
SIA416401EnuguIgbo-Etiti,SIA,14-Jan,1,Enugu,Igbo-Etiti,,,,,,,
SIA416401EnuguIgbo-Eze-North,SIA,14-Jan,1,Enugu,Igbo-Eze-North,,,,,,,
SIA416401EnuguIgbo-Eze-South,SIA,14-Jan,1,Enugu,Igbo-Eze-South,,,,,,,
SIA416401EnuguIsi-Uzo,SIA,14-Jan,1,Enugu,Isi-Uzo,,,,,,,
SIA416401EnuguNkanu East,SIA,14-Jan,1,Enugu,Nkanu East,,,,,,,
SIA416401EnuguNkanu West,SIA,14-Jan,1,Enugu,Nkanu West,,,,,,,
SIA416401EnuguNsukka,SIA,14-Jan,1,Enugu,Nsukka,,,,,,,
SIA416401EnuguOji-River,SIA,14-Jan,1,Enugu,Oji-River,,,,,,,
SIA416401EnuguUdenu,SIA,14-Jan,1,Enugu,Udenu,,,,,,,
SIA416401EnuguUdi,SIA,14-Jan,1,Enugu,Udi,,,,,,,
SIA416401EnuguUzo-Uwani,SIA,14-Jan,1,Enugu,Uzo-Uwani,,,,,,,
"SIA416401FCT, AbujaAbaji",SIA,14-Jan,1,"FCT, Abuja",Abaji,,,,,,,
"SIA416401FCT, AbujaBwari",SIA,14-Jan,1,"FCT, Abuja",Bwari,,,,,,,
"SIA416401FCT, AbujaGwagwalada",SIA,14-Jan,1,"FCT, Abuja",Gwagwalada,,,,,,,
"SIA416401FCT, AbujaKuje",SIA,14-Jan,1,"FCT, Abuja",Kuje,,,,,,,
"SIA416401FCT, AbujaKwali",SIA,14-Jan,1,"FCT, Abuja",Kwali,,,,,,,
"SIA416401FCT, AbujaMunicipal Area Council",SIA,14-Jan,1,"FCT, Abuja",Municipal Area Council,,,,,,,
SIA416401GombeAkko,SIA,14-Jan,1,Gombe,Akko,,,,,,,
SIA416401GombeBalanga,SIA,14-Jan,1,Gombe,Balanga,,,,,,,
SIA416401GombeBilliri,SIA,14-Jan,1,Gombe,Billiri,,,,,,,
SIA416401GombeDukku,SIA,14-Jan,1,Gombe,Dukku,,,,,,,
