Id,Campaign Type,IPDs Round,Day,State,LGA,Daily Review Meeting Chaired by LGA Chaiman,Proportion of teams visited by supervisor (%),Proportion of teams with VVM in Stage 3 or 4 (%),Number of Missed Settlements based on Daily plan,Proportion of wards >10% missed children (%),Proportion of wards with >10% households NOT marked correctly,Proportion of children NOT finger marked
SIA420051AbiaAba North,SIA,15-Jan,1,Abia,Aba North,,,,,,,
SIA420051AbiaAba South,SIA,15-Jan,1,Abia,Aba South,,,,,,,
SIA420051AbiaArochukwu,SIA,15-Jan,1,Abia,Arochukwu,,,,,,,
SIA420051AbiaBende,SIA,15-Jan,1,Abia,Bende,,,,,,,
SIA420051AbiaIkwuano,SIA,15-Jan,1,Abia,Ikwuano,,,,,,,
SIA420051AbiaIsiala-Ngwa North,SIA,15-Jan,1,Abia,Isiala-Ngwa North,,,,,,,
SIA420051AbiaIsiala-Ngwa South,SIA,15-Jan,1,Abia,Isiala-Ngwa South,,,,,,,
SIA420051AbiaIsuikwuato,SIA,15-Jan,1,Abia,Isuikwuato,,,,,,,
SIA420051AbiaObi Nwga,SIA,15-Jan,1,Abia,Obi Nwga,,,,,,,
SIA420051AbiaOhafia,SIA,15-Jan,1,Abia,Ohafia,,,,,,,
SIA420051AbiaOsisioma Ngwa,SIA,15-Jan,1,Abia,Osisioma Ngwa,,,,,,,
SIA420051AbiaUgwunagbo,SIA,15-Jan,1,Abia,Ugwunagbo,,,,,,,
SIA420051AbiaUkwa East,SIA,15-Jan,1,Abia,Ukwa East,,,,,,,
SIA420051AbiaUkwa West,SIA,15-Jan,1,Abia,Ukwa West,,,,,,,
SIA420051AbiaUmuahia North,SIA,15-Jan,1,Abia,Umuahia North,,,,,,,
SIA420051AbiaUmuahia South,SIA,15-Jan,1,Abia,Umuahia South,,,,,,,
SIA420051AbiaUmu-Nneochi,SIA,15-Jan,1,Abia,Umu-Nneochi,,,,,,,
SIA420051AdamawaDemsa,SIA,15-Jan,1,Adamawa,Demsa,,,,,,,
SIA420051AdamawaFufore,SIA,15-Jan,1,Adamawa,Fufore,,,,,,,
SIA420051AdamawaGanye,SIA,15-Jan,1,Adamawa,Ganye,,,,,,,
SIA420051AdamawaGirie,SIA,15-Jan,1,Adamawa,Girie,,,,,,,
SIA420051AdamawaGombi,SIA,15-Jan,1,Adamawa,Gombi,,,,,,,
SIA420051AdamawaGuyuk,SIA,15-Jan,1,Adamawa,Guyuk,,,,,,,
SIA420051AdamawaHong,SIA,15-Jan,1,Adamawa,Hong,,,,,,,
SIA420051AdamawaJada,SIA,15-Jan,1,Adamawa,Jada,,,,,,,
SIA420051AdamawaLarmurde,SIA,15-Jan,1,Adamawa,Larmurde,,,,,,,
SIA420051AdamawaMadagali,SIA,15-Jan,1,Adamawa,Madagali,,,,,,,
SIA420051AdamawaMaiha,SIA,15-Jan,1,Adamawa,Maiha,,,,,,,
SIA420051AdamawaMayo-Belwa,SIA,15-Jan,1,Adamawa,Mayo-Belwa,,,,,,,
SIA420051AdamawaMichika,SIA,15-Jan,1,Adamawa,Michika,,,,,,,
SIA420051AdamawaMubi North,SIA,15-Jan,1,Adamawa,Mubi North,,,,,,,
SIA420051AdamawaMubi South,SIA,15-Jan,1,Adamawa,Mubi South,,,,,,,
SIA420051AdamawaNuman,SIA,15-Jan,1,Adamawa,Numan,,,,,,,
SIA420051AdamawaShelleng,SIA,15-Jan,1,Adamawa,Shelleng,,,,,,,
SIA420051AdamawaSong,SIA,15-Jan,1,Adamawa,Song,,,,,,,
SIA420051AdamawaTeungo,SIA,15-Jan,1,Adamawa,Teungo,,,,,,,
SIA420051AdamawaYola North,SIA,15-Jan,1,Adamawa,Yola North,,,,,,,
SIA420051AdamawaYola South,SIA,15-Jan,1,Adamawa,Yola South,,,,,,,
SIA420051Akwa IbomAbak,SIA,15-Jan,1,Akwa Ibom,Abak,,,,,,,
SIA420051Akwa IbomEastern Obolo,SIA,15-Jan,1,Akwa Ibom,Eastern Obolo,,,,,,,
SIA420051Akwa IbomEket,SIA,15-Jan,1,Akwa Ibom,Eket,,,,,,,
SIA420051Akwa IbomEsit Eket,SIA,15-Jan,1,Akwa Ibom,Esit Eket,,,,,,,
SIA420051Akwa IbomEssien Udim,SIA,15-Jan,1,Akwa Ibom,Essien Udim,,,,,,,
SIA420051Akwa IbomEtim Ekpo,SIA,15-Jan,1,Akwa Ibom,Etim Ekpo,,,,,,,
SIA420051Akwa IbomEtinan,SIA,15-Jan,1,Akwa Ibom,Etinan,,,,,,,
SIA420051Akwa IbomIbeno,SIA,15-Jan,1,Akwa Ibom,Ibeno,,,,,,,
SIA420051Akwa IbomIbesikpo Asutan,SIA,15-Jan,1,Akwa Ibom,Ibesikpo Asutan,,,,,,,
SIA420051Akwa IbomIbiono Ibom,SIA,15-Jan,1,Akwa Ibom,Ibiono Ibom,,,,,,,
SIA420051Akwa IbomIka,SIA,15-Jan,1,Akwa Ibom,Ika,,,,,,,
SIA420051Akwa IbomIkono,SIA,15-Jan,1,Akwa Ibom,Ikono,,,,,,,
SIA420051Akwa IbomIkot Abasi,SIA,15-Jan,1,Akwa Ibom,Ikot Abasi,,,,,,,
SIA420051Akwa IbomIkot Ekpene,SIA,15-Jan,1,Akwa Ibom,Ikot Ekpene,,,,,,,
SIA420051Akwa IbomIni,SIA,15-Jan,1,Akwa Ibom,Ini,,,,,,,
SIA420051Akwa IbomItu,SIA,15-Jan,1,Akwa Ibom,Itu,,,,,,,
SIA420051Akwa IbomMbo,SIA,15-Jan,1,Akwa Ibom,Mbo,,,,,,,
SIA420051Akwa IbomMkpat Enin,SIA,15-Jan,1,Akwa Ibom,Mkpat Enin,,,,,,,
SIA420051Akwa IbomNsit Atai,SIA,15-Jan,1,Akwa Ibom,Nsit Atai,,,,,,,
SIA420051Akwa IbomNsit Ibom,SIA,15-Jan,1,Akwa Ibom,Nsit Ibom,,,,,,,
SIA420051Akwa IbomNsit Ubium,SIA,15-Jan,1,Akwa Ibom,Nsit Ubium,,,,,,,
SIA420051Akwa IbomObot Akara,SIA,15-Jan,1,Akwa Ibom,Obot Akara,,,,,,,
SIA420051Akwa IbomOkobo,SIA,15-Jan,1,Akwa Ibom,Okobo,,,,,,,
SIA420051Akwa IbomOnna,SIA,15-Jan,1,Akwa Ibom,Onna,,,,,,,
SIA420051Akwa IbomOron,SIA,15-Jan,1,Akwa Ibom,Oron,,,,,,,
SIA420051Akwa IbomOruk Anam,SIA,15-Jan,1,Akwa Ibom,Oruk Anam,,,,,,,
SIA420051Akwa IbomUdung Uko,SIA,15-Jan,1,Akwa Ibom,Udung Uko,,,,,,,
SIA420051Akwa IbomUkanafun,SIA,15-Jan,1,Akwa Ibom,Ukanafun,,,,,,,
SIA420051Akwa IbomUruan,SIA,15-Jan,1,Akwa Ibom,Uruan,,,,,,,
SIA420051Akwa IbomUrue Offong/Oruko,SIA,15-Jan,1,Akwa Ibom,Urue Offong/Oruko,,,,,,,
SIA420051Akwa IbomUyo,SIA,15-Jan,1,Akwa Ibom,Uyo,,,,,,,
SIA420051AnambraAguata,SIA,15-Jan,1,Anambra,Aguata,,,,,,,
SIA420051AnambraAnambra East,SIA,15-Jan,1,Anambra,Anambra East,,,,,,,
SIA420051AnambraAnambra West,SIA,15-Jan,1,Anambra,Anambra West,,,,,,,
SIA420051AnambraAnaocha,SIA,15-Jan,1,Anambra,Anaocha,,,,,,,
SIA420051AnambraAwka North,SIA,15-Jan,1,Anambra,Awka North,,,,,,,
SIA420051AnambraAwka South,SIA,15-Jan,1,Anambra,Awka South,,,,,,,
SIA420051AnambraAyamelum,SIA,15-Jan,1,Anambra,Ayamelum,,,,,,,
SIA420051AnambraDunukofia,SIA,15-Jan,1,Anambra,Dunukofia,,,,,,,
SIA420051AnambraEkwusigo,SIA,15-Jan,1,Anambra,Ekwusigo,,,,,,,
SIA420051AnambraIdemili North,SIA,15-Jan,1,Anambra,Idemili North,,,,,,,
SIA420051AnambraIdemili South,SIA,15-Jan,1,Anambra,Idemili South,,,,,,,
SIA420051AnambraIhiala,SIA,15-Jan,1,Anambra,Ihiala,,,,,,,
SIA420051AnambraNjikoka,SIA,15-Jan,1,Anambra,Njikoka,,,,,,,
SIA420051AnambraNnewi North,SIA,15-Jan,1,Anambra,Nnewi North,,,,,,,
SIA420051AnambraNnewi South,SIA,15-Jan,1,Anambra,Nnewi South,,,,,,,
SIA420051AnambraOgbaru,SIA,15-Jan,1,Anambra,Ogbaru,,,,,,,
SIA420051AnambraOnitsha North,SIA,15-Jan,1,Anambra,Onitsha North,,,,,,,
SIA420051AnambraOnitsha South,SIA,15-Jan,1,Anambra,Onitsha South,,,,,,,
SIA420051AnambraOrumba North,SIA,15-Jan,1,Anambra,Orumba North,,,,,,,
SIA420051AnambraOrumba South,SIA,15-Jan,1,Anambra,Orumba South,,,,,,,
SIA420051AnambraOyi,SIA,15-Jan,1,Anambra,Oyi,,,,,,,
SIA420051BauchiAlkaleri,SIA,15-Jan,1,Bauchi,Alkaleri,Yes,87%,0%,0,0%,0%,2%
SIA420051BauchiBauchi,SIA,15-Jan,1,Bauchi,Bauchi,Yes,91%,0%,0,0%,0%,0%
SIA420051BauchiBogoro,SIA,15-Jan,1,Bauchi,Bogoro,No,100%,0%,0,0%,0%,0%
SIA420051BauchiDamban,SIA,15-Jan,1,Bauchi,Damban,Yes,95%,0%,0,0%,0%,2%
SIA420051BauchiDarazo,SIA,15-Jan,1,Bauchi,Darazo,Yes,92%,0%,0,0%,2%,4%
SIA420051BauchiDass,SIA,15-Jan,1,Bauchi,Dass,Yes,95%,0%,0,0%,0%,0%
SIA420051BauchiGamawa,SIA,15-Jan,1,Bauchi,Gamawa,Yes,100%,0%,0,0%,0%,0%
SIA420051BauchiGanjuwa,SIA,15-Jan,1,Bauchi,Ganjuwa,No,90%,0%,0,1%,0%,0%
SIA420051BauchiGiade,SIA,15-Jan,1,Bauchi,Giade,No,100%,0%,0,0%,0%,1%
SIA420051BauchiItas/Gadau,SIA,15-Jan,1,Bauchi,Itas/Gadau,No,100%,0%,0,0%,0%,0%
SIA420051BauchiJama'are,SIA,15-Jan,1,Bauchi,Jama'are,No,99%,0%,0,0%,0%,0%
SIA420051BauchiKatagum,SIA,15-Jan,1,Bauchi,Katagum,No,90%,0%,0,0%,0%,4%
SIA420051BauchiKirfi,SIA,15-Jan,1,Bauchi,Kirfi,Yes,90%,0%,0,0%,0%,3%
SIA420051BauchiMisau,SIA,15-Jan,1,Bauchi,Misau,Yes,98%,0%,0,0%,0%,0%
SIA420051BauchiNingi,SIA,15-Jan,1,Bauchi,Ningi,Yes,100%,0%,0,0%,0%,0%
SIA420051BauchiShira,SIA,15-Jan,1,Bauchi,Shira,No,96%,0%,0,0%,0%,0%
SIA420051BauchiTafawa-Balewa,SIA,15-Jan,1,Bauchi,Tafawa-Balewa,No,100%,0%,0,0%,0%,0%
SIA420051BauchiToro,SIA,15-Jan,1,Bauchi,Toro,No,98%,0%,0,0%,0%,0%
SIA420051BauchiWarji,SIA,15-Jan,1,Bauchi,Warji,No,94%,0%,0,0%,0%,0%
SIA420051BauchiZaki,SIA,15-Jan,1,Bauchi,Zaki,No,100%,0%,0,0%,0%,0%
SIA420051BayelsaBrass,SIA,15-Jan,1,Bayelsa,Brass,,,,,,,
SIA420051BayelsaEkeremor,SIA,15-Jan,1,Bayelsa,Ekeremor,,,,,,,
SIA420051BayelsaKolokuma/Opokuma,SIA,15-Jan,1,Bayelsa,Kolokuma/Opokuma,,,,,,,
SIA420051BayelsaNembe,SIA,15-Jan,1,Bayelsa,Nembe,,,,,,,
SIA420051BayelsaOgbia,SIA,15-Jan,1,Bayelsa,Ogbia,,,,,,,
SIA420051BayelsaSagbama,SIA,15-Jan,1,Bayelsa,Sagbama,,,,,,,
SIA420051BayelsaSouthern Ijaw,SIA,15-Jan,1,Bayelsa,Southern Ijaw,,,,,,,
SIA420051BayelsaYenegoa,SIA,15-Jan,1,Bayelsa,Yenegoa,,,,,,,
SIA420051BenueAdo,SIA,15-Jan,1,Benue,Ado,,,,,,,
SIA420051BenueAgatu,SIA,15-Jan,1,Benue,Agatu,,,,,,,
SIA420051BenueApa,SIA,15-Jan,1,Benue,Apa,,,,,,,
SIA420051BenueBukuru,SIA,15-Jan,1,Benue,Bukuru,,,,,,,
SIA420051BenueGboko,SIA,15-Jan,1,Benue,Gboko,,,,,,,
SIA420051BenueGuma,SIA,15-Jan,1,Benue,Guma,,,,,,,
SIA420051BenueGwer East,SIA,15-Jan,1,Benue,Gwer East,,,,,,,
SIA420051BenueGwer West,SIA,15-Jan,1,Benue,Gwer West,,,,,,,
SIA420051BenueKatsina-Ala,SIA,15-Jan,1,Benue,Katsina-Ala,,,,,,,
SIA420051BenueKonshisha,SIA,15-Jan,1,Benue,Konshisha,,,,,,,
SIA420051BenueKwande,SIA,15-Jan,1,Benue,Kwande,,,,,,,
SIA420051BenueLogo,SIA,15-Jan,1,Benue,Logo,,,,,,,
SIA420051BenueMarkurdi,SIA,15-Jan,1,Benue,Markurdi,,,,,,,
SIA420051BenueObi,SIA,15-Jan,1,Benue,Obi,,,,,,,
SIA420051BenueOgbadibo,SIA,15-Jan,1,Benue,Ogbadibo,,,,,,,
SIA420051BenueOhimini,SIA,15-Jan,1,Benue,Ohimini,,,,,,,
SIA420051BenueOju,SIA,15-Jan,1,Benue,Oju,,,,,,,
SIA420051BenueOkpokwu,SIA,15-Jan,1,Benue,Okpokwu,,,,,,,
SIA420051BenueOturkpo,SIA,15-Jan,1,Benue,Oturkpo,,,,,,,
SIA420051BenueTarka,SIA,15-Jan,1,Benue,Tarka,,,,,,,
SIA420051BenueUkum,SIA,15-Jan,1,Benue,Ukum,,,,,,,
SIA420051BenueUshongo,SIA,15-Jan,1,Benue,Ushongo,,,,,,,
SIA420051BenueVandeikya,SIA,15-Jan,1,Benue,Vandeikya,,,,,,,
SIA420051BornoAbadam,SIA,15-Jan,1,Borno,Abadam,,,,,,,
SIA420051BornoAskira/Uba,SIA,15-Jan,1,Borno,Askira/Uba,,,,,,,
SIA420051BornoBama,SIA,15-Jan,1,Borno,Bama,,,,,,,
SIA420051BornoBayo,SIA,15-Jan,1,Borno,Bayo,No,95%,0%,0,0%,0%,4%
SIA420051BornoBiu,SIA,15-Jan,1,Borno,Biu,No,97%,0%,0,0%,10%,6%
SIA420051BornoChibok,SIA,15-Jan,1,Borno,Chibok,,,,,,,
SIA420051BornoDamboa,SIA,15-Jan,1,Borno,Damboa,,,,,,,
SIA420051BornoDikwa,SIA,15-Jan,1,Borno,Dikwa,,,,,,,
SIA420051BornoGubio,SIA,15-Jan,1,Borno,Gubio,,,,,,,
SIA420051BornoGuzamala,SIA,15-Jan,1,Borno,Guzamala,,,,,,,
SIA420051BornoGwoza,SIA,15-Jan,1,Borno,Gwoza,,,,,,,
SIA420051BornoHawul,SIA,15-Jan,1,Borno,Hawul,No,83%,0%,0,0%,0%,2%
SIA420051BornoJere,SIA,15-Jan,1,Borno,Jere,,,,,,,
SIA420051BornoKaga,SIA,15-Jan,1,Borno,Kaga,,,,,,,
SIA420051BornoKala/Balge,SIA,15-Jan,1,Borno,Kala/Balge,,,,,,,
SIA420051BornoKonduga,SIA,15-Jan,1,Borno,Konduga,,,,,,,
SIA420051BornoKukawa,SIA,15-Jan,1,Borno,Kukawa,,,,,,,
SIA420051BornoKwaya Kusar,SIA,15-Jan,1,Borno,Kwaya Kusar,No,99%,0%,0,0%,0%,1%
SIA420051BornoMafa,SIA,15-Jan,1,Borno,Mafa,,,,,,,
SIA420051BornoMagumeri,SIA,15-Jan,1,Borno,Magumeri,,,,,,,
SIA420051BornoMaiduguri,SIA,15-Jan,1,Borno,Maiduguri,,,,,,,
SIA420051BornoMarte,SIA,15-Jan,1,Borno,Marte,,,,,,,
SIA420051BornoMobbar,SIA,15-Jan,1,Borno,Mobbar,,,,,,,
SIA420051BornoMonguno,SIA,15-Jan,1,Borno,Monguno,,,,,,,
SIA420051BornoNgala,SIA,15-Jan,1,Borno,Ngala,,,,,,,
SIA420051BornoNganzai,SIA,15-Jan,1,Borno,Nganzai,,,,,,,
SIA420051BornoShani,SIA,15-Jan,1,Borno,Shani,No,92%,0%,0,0%,0%,2%
SIA420051Cross RiverAbi,SIA,15-Jan,1,Cross River,Abi,,,,,,,
SIA420051Cross RiverAkamkpa,SIA,15-Jan,1,Cross River,Akamkpa,,,,,,,
SIA420051Cross RiverAkpabuyo,SIA,15-Jan,1,Cross River,Akpabuyo,,,,,,,
SIA420051Cross RiverBakassi,SIA,15-Jan,1,Cross River,Bakassi,,,,,,,
SIA420051Cross RiverBekwarra,SIA,15-Jan,1,Cross River,Bekwarra,,,,,,,
SIA420051Cross RiverBiase,SIA,15-Jan,1,Cross River,Biase,,,,,,,
SIA420051Cross RiverBoki,SIA,15-Jan,1,Cross River,Boki,,,,,,,
SIA420051Cross RiverCalabar Municipal,SIA,15-Jan,1,Cross River,Calabar Municipal,,,,,,,
SIA420051Cross RiverCalabar South,SIA,15-Jan,1,Cross River,Calabar South,,,,,,,
SIA420051Cross RiverEtung,SIA,15-Jan,1,Cross River,Etung,,,,,,,
SIA420051Cross RiverIkom,SIA,15-Jan,1,Cross River,Ikom,,,,,,,
SIA420051Cross RiverObanliku,SIA,15-Jan,1,Cross River,Obanliku,,,,,,,
SIA420051Cross RiverObubra,SIA,15-Jan,1,Cross River,Obubra,,,,,,,
SIA420051Cross RiverObudu,SIA,15-Jan,1,Cross River,Obudu,,,,,,,
SIA420051Cross RiverOdukpani,SIA,15-Jan,1,Cross River,Odukpani,,,,,,,
SIA420051Cross RiverOgoja,SIA,15-Jan,1,Cross River,Ogoja,,,,,,,
SIA420051Cross RiverYakurr,SIA,15-Jan,1,Cross River,Yakurr,,,,,,,
SIA420051Cross RiverYala,SIA,15-Jan,1,Cross River,Yala,,,,,,,
SIA420051DeltaAniocha North,SIA,15-Jan,1,Delta,Aniocha North,,,,,,,
SIA420051DeltaAniocha South,SIA,15-Jan,1,Delta,Aniocha South,,,,,,,
SIA420051DeltaBomadi,SIA,15-Jan,1,Delta,Bomadi,,,,,,,
SIA420051DeltaBurutu,SIA,15-Jan,1,Delta,Burutu,,,,,,,
SIA420051DeltaEthiope East,SIA,15-Jan,1,Delta,Ethiope East,,,,,,,
SIA420051DeltaEthiope West,SIA,15-Jan,1,Delta,Ethiope West,,,,,,,
SIA420051DeltaIka North East,SIA,15-Jan,1,Delta,Ika North East,,,,,,,
SIA420051DeltaIka South,SIA,15-Jan,1,Delta,Ika South,,,,,,,
SIA420051DeltaIsoko North,SIA,15-Jan,1,Delta,Isoko North,,,,,,,
SIA420051DeltaIsoko South,SIA,15-Jan,1,Delta,Isoko South,,,,,,,
SIA420051DeltaNdokwa East,SIA,15-Jan,1,Delta,Ndokwa East,,,,,,,
SIA420051DeltaNdokwa West,SIA,15-Jan,1,Delta,Ndokwa West,,,,,,,
SIA420051DeltaOkpe,SIA,15-Jan,1,Delta,Okpe,,,,,,,
SIA420051DeltaOshimili North,SIA,15-Jan,1,Delta,Oshimili North,,,,,,,
SIA420051DeltaOshimili South,SIA,15-Jan,1,Delta,Oshimili South,,,,,,,
SIA420051DeltaPatani,SIA,15-Jan,1,Delta,Patani,,,,,,,
SIA420051DeltaSapele,SIA,15-Jan,1,Delta,Sapele,,,,,,,
SIA420051DeltaUdu,SIA,15-Jan,1,Delta,Udu,,,,,,,
SIA420051DeltaUghelli North,SIA,15-Jan,1,Delta,Ughelli North,,,,,,,
SIA420051DeltaUghelli South,SIA,15-Jan,1,Delta,Ughelli South,,,,,,,
SIA420051DeltaUkwuani,SIA,15-Jan,1,Delta,Ukwuani,,,,,,,
SIA420051DeltaUvwie,SIA,15-Jan,1,Delta,Uvwie,,,,,,,
SIA420051DeltaWarri North,SIA,15-Jan,1,Delta,Warri North,,,,,,,
SIA420051DeltaWarri South,SIA,15-Jan,1,Delta,Warri South,,,,,,,
SIA420051DeltaWarri South-West,SIA,15-Jan,1,Delta,Warri South-West,,,,,,,
SIA420051EbonyiAbakaliki,SIA,15-Jan,1,Ebonyi,Abakaliki,,,,,,,
SIA420051EbonyiAfikpo North,SIA,15-Jan,1,Ebonyi,Afikpo North,,,,,,,
SIA420051EbonyiAfikpo South,SIA,15-Jan,1,Ebonyi,Afikpo South,,,,,,,
SIA420051EbonyiEbonyi,SIA,15-Jan,1,Ebonyi,Ebonyi,,,,,,,
SIA420051EbonyiEzza North,SIA,15-Jan,1,Ebonyi,Ezza North,,,,,,,
SIA420051EbonyiEzza South,SIA,15-Jan,1,Ebonyi,Ezza South,,,,,,,
SIA420051EbonyiIkwo,SIA,15-Jan,1,Ebonyi,Ikwo,,,,,,,
SIA420051EbonyiIshielu,SIA,15-Jan,1,Ebonyi,Ishielu,,,,,,,
SIA420051EbonyiIvo,SIA,15-Jan,1,Ebonyi,Ivo,,,,,,,
SIA420051EbonyiIzzi,SIA,15-Jan,1,Ebonyi,Izzi,,,,,,,
SIA420051EbonyiOhaozara,SIA,15-Jan,1,Ebonyi,Ohaozara,,,,,,,
SIA420051EbonyiOhaukwu,SIA,15-Jan,1,Ebonyi,Ohaukwu,,,,,,,
SIA420051EbonyiOnicha,SIA,15-Jan,1,Ebonyi,Onicha,,,,,,,
SIA420051EdoAkoko-Edo,SIA,15-Jan,1,Edo,Akoko-Edo,,,,,,,
SIA420051EdoEgor,SIA,15-Jan,1,Edo,Egor,,,,,,,
SIA420051EdoEsan  North-East,SIA,15-Jan,1,Edo,Esan  North-East,,,,,,,
SIA420051EdoEsan Central,SIA,15-Jan,1,Edo,Esan Central,,,,,,,
SIA420051EdoEsan South-East,SIA,15-Jan,1,Edo,Esan South-East,,,,,,,
SIA420051EdoEsan West,SIA,15-Jan,1,Edo,Esan West,,,,,,,
SIA420051EdoEtsako Central,SIA,15-Jan,1,Edo,Etsako Central,,,,,,,
SIA420051EdoEtsako East,SIA,15-Jan,1,Edo,Etsako East,,,,,,,
SIA420051EdoEtsako West,SIA,15-Jan,1,Edo,Etsako West,,,,,,,
SIA420051EdoIguegben,SIA,15-Jan,1,Edo,Iguegben,,,,,,,
SIA420051EdoIkpoba-Okha,SIA,15-Jan,1,Edo,Ikpoba-Okha,,,,,,,
SIA420051EdoOredo,SIA,15-Jan,1,Edo,Oredo,,,,,,,
SIA420051EdoOrhionmwon,SIA,15-Jan,1,Edo,Orhionmwon,,,,,,,
SIA420051EdoOvia North-East,SIA,15-Jan,1,Edo,Ovia North-East,,,,,,,
SIA420051EdoOvia South-West,SIA,15-Jan,1,Edo,Ovia South-West,,,,,,,
SIA420051EdoOwan East,SIA,15-Jan,1,Edo,Owan East,,,,,,,
SIA420051EdoOwan West,SIA,15-Jan,1,Edo,Owan West,,,,,,,
SIA420051EdoUhunmwonde,SIA,15-Jan,1,Edo,Uhunmwonde,,,,,,,
SIA420051EkitiAdo-Ekiti,SIA,15-Jan,1,Ekiti,Ado-Ekiti,,,,,,,
SIA420051EkitiEfon,SIA,15-Jan,1,Ekiti,Efon,,,,,,,
SIA420051EkitiEkiti East,SIA,15-Jan,1,Ekiti,Ekiti East,,,,,,,
SIA420051EkitiEkiti South-West,SIA,15-Jan,1,Ekiti,Ekiti South-West,,,,,,,
SIA420051EkitiEkiti West,SIA,15-Jan,1,Ekiti,Ekiti West,,,,,,,
SIA420051EkitiEmure,SIA,15-Jan,1,Ekiti,Emure,,,,,,,
SIA420051EkitiGbonyin,SIA,15-Jan,1,Ekiti,Gbonyin,,,,,,,
SIA420051EkitiIdo-Osi,SIA,15-Jan,1,Ekiti,Ido-Osi,,,,,,,
SIA420051EkitiIjero,SIA,15-Jan,1,Ekiti,Ijero,,,,,,,
SIA420051EkitiIkere,SIA,15-Jan,1,Ekiti,Ikere,,,,,,,
SIA420051EkitiIkole,SIA,15-Jan,1,Ekiti,Ikole,,,,,,,
SIA420051EkitiIlejemeje,SIA,15-Jan,1,Ekiti,Ilejemeje,,,,,,,
SIA420051EkitiIrepodun/Ifelodun,SIA,15-Jan,1,Ekiti,Irepodun/Ifelodun,,,,,,,
SIA420051EkitiIse/Orun,SIA,15-Jan,1,Ekiti,Ise/Orun,,,,,,,
SIA420051EkitiMoba,SIA,15-Jan,1,Ekiti,Moba,,,,,,,
SIA420051EkitiOye,SIA,15-Jan,1,Ekiti,Oye,,,,,,,
SIA420051EnuguAninri,SIA,15-Jan,1,Enugu,Aninri,,,,,,,
SIA420051EnuguAwgu,SIA,15-Jan,1,Enugu,Awgu,,,,,,,
SIA420051EnuguEnugu East,SIA,15-Jan,1,Enugu,Enugu East,,,,,,,
SIA420051EnuguEnugu North,SIA,15-Jan,1,Enugu,Enugu North,,,,,,,
SIA420051EnuguEnugu South,SIA,15-Jan,1,Enugu,Enugu South,,,,,,,
SIA420051EnuguEzeagu,SIA,15-Jan,1,Enugu,Ezeagu,,,,,,,
SIA420051EnuguIgbo-Etiti,SIA,15-Jan,1,Enugu,Igbo-Etiti,,,,,,,
SIA420051EnuguIgbo-Eze-North,SIA,15-Jan,1,Enugu,Igbo-Eze-North,,,,,,,
SIA420051EnuguIgbo-Eze-South,SIA,15-Jan,1,Enugu,Igbo-Eze-South,,,,,,,
SIA420051EnuguIsi-Uzo,SIA,15-Jan,1,Enugu,Isi-Uzo,,,,,,,
SIA420051EnuguNkanu East,SIA,15-Jan,1,Enugu,Nkanu East,,,,,,,
SIA420051EnuguNkanu West,SIA,15-Jan,1,Enugu,Nkanu West,,,,,,,
SIA420051EnuguNsukka,SIA,15-Jan,1,Enugu,Nsukka,,,,,,,
SIA420051EnuguOji-River,SIA,15-Jan,1,Enugu,Oji-River,,,,,,,
SIA420051EnuguUdenu,SIA,15-Jan,1,Enugu,Udenu,,,,,,,
SIA420051EnuguUdi,SIA,15-Jan,1,Enugu,Udi,,,,,,,
SIA420051EnuguUzo-Uwani,SIA,15-Jan,1,Enugu,Uzo-Uwani,,,,,,,
"SIA420051FCT, AbujaAbaji",SIA,15-Jan,1,"FCT, Abuja",Abaji,,,,,,,
"SIA420051FCT, AbujaBwari",SIA,15-Jan,1,"FCT, Abuja",Bwari,,,,,,,
"SIA420051FCT, AbujaGwagwalada",SIA,15-Jan,1,"FCT, Abuja",Gwagwalada,,,,,,,
"SIA420051FCT, AbujaKuje",SIA,15-Jan,1,"FCT, Abuja",Kuje,,,,,,,
"SIA420051FCT, AbujaKwali",SIA,15-Jan,1,"FCT, Abuja",Kwali,,,,,,,
"SIA420051FCT, AbujaMunicipal Area Council",SIA,15-Jan,1,"FCT, Abuja",Municipal Area Council,,,,,,,
SIA420051GombeAkko,SIA,15-Jan,1,Gombe,Akko,,,,,,,
SIA420051GombeBalanga,SIA,15-Jan,1,Gombe,Balanga,,,,,,,
SIA420051GombeBilliri,SIA,15-Jan,1,Gombe,Billiri,,,,,,,
SIA420051GombeDukku,SIA,15-Jan,1,Gombe,Dukku,,,,,,,
SIA420051GombeFunakaye,SIA,15-Jan,1,Gombe,Funakaye,,,,,,,
SIA420051GombeGombe,SIA,15-Jan,1,Gombe,Gombe,,,,,,,
SIA420051GombeKaltungo,SIA,15-Jan,1,Gombe,Kaltungo,,,,,,,
SIA420051GombeKwami,SIA,15-Jan,1,Gombe,Kwami,,,,,,,
SIA420051GombeNafada,SIA,15-Jan,1,Gombe,Nafada,,,,,,,
SIA420051GombeShomgom,SIA,15-Jan,1,Gombe,Shomgom,,,,,,,
SIA420051GombeYamaltu/Deba,SIA,15-Jan,1,Gombe,Yamaltu/Deba,,,,,,,
SIA420051ImoAboh-Mbaise,SIA,15-Jan,1,Imo,Aboh-Mbaise,,,,,,,
SIA420051ImoAhiazu-Mbaise,SIA,15-Jan,1,Imo,Ahiazu-Mbaise,,,,,,,
