Id,DateVac,State,Lga,Ward,OPVvialsRced,OPVVialsused,DPTvials recd,DPTvials Used,HepBvials recd,HepBvials Used,Measlesvials Recd,MeaslesvialsUsed,MESDiluentsRecd,MESDiluentsUsed,Yellowvials recd,Yellowvials Used,YFDiluentsRecd,YFDiluentsUsed,TTvials recd,TTvials Used,ADsyringeRecd,ADsyringeUsed,ReconsyringeRecd,ReconsyringeUsed,AEFI,uniqvac,IsmainRnd,IPVVials Rced,IPVVials Used,PCVvials recd,PCVvials Used
551,1-Jan-17,Kano,Rogo,Fulatan,445,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoRogoFulatan01/01/2017IPD,TRUE,,,,
552,1-Jan-17,Kano,Rogo,Falgore,504,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoRogoFalgore01/01/2017IPD,TRUE,,,,
553,1-Jan-17,Kano,Rogo,Beli,371,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoRogoBeli01/01/2017IPD,TRUE,,,,
554,1-Jan-17,Kano,Rimin Gado,Zango,184,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoRimin GadoZango01/01/2017IPD,TRUE,,,,
555,1-Jan-17,Kano,Rimin Gado,Yalwan Danziyal,196,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoRimin GadoYalwan Danziyal01/01/2017IPD,TRUE,,,,
556,1-Jan-17,Kano,Rimin Gado,Tamawa,159,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoRimin GadoTamawa01/01/2017IPD,TRUE,,,,
557,1-Jan-17,Kano,Rimin Gado,Sakara Tsa,112,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoRimin GadoSakara Tsa01/01/2017IPD,TRUE,,,,
558,1-Jan-17,Kano,Rimin Gado,Rimin Gado,235,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoRimin GadoRimin Gado01/01/2017IPD,TRUE,,,,
559,1-Jan-17,Kano,Rogo,Rogo Ruma,466,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoRogoRogo Ruma01/01/2017IPD,TRUE,,,,
560,1-Jan-17,Kano,Warawa,Jemagu,113,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWarawaJemagu01/01/2017IPD,TRUE,,,,
561,1-Jan-17,Kano,Ungogo,Tudun Fulani,1505,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoUngogoTudun Fulani01/01/2017IPD,TRUE,,,,
562,1-Jan-17,Kano,Warawa,Yandalla,125,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWarawaYandalla01/01/2017IPD,TRUE,,,,
563,1-Jan-17,Kano,Warawa,Warawa,135,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWarawaWarawa01/01/2017IPD,TRUE,,,,
564,1-Jan-17,Kano,Warawa,Tanagar,363,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWarawaTanagar01/01/2017IPD,TRUE,,,,
565,1-Jan-17,Kano,Warawa,Tamburawar Gabas,195,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWarawaTamburawar Gabas01/01/2017IPD,TRUE,,,,
566,1-Jan-17,Kano,Warawa,Madari,210,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWarawaMadari01/01/2017IPD,TRUE,,,,
567,1-Jan-17,Kano,Warawa,Katarkawa,185,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWarawaKatarkawa01/01/2017IPD,TRUE,,,,
568,1-Jan-17,Kano,Wudil,Achika,196,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWudilAchika01/01/2017IPD,TRUE,,,,
569,1-Jan-17,Kano,Warawa,Jigawa,314,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWarawaJigawa01/01/2017IPD,TRUE,,,,
570,1-Jan-17,Kano,Wudil,Dagumawa,471,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWudilDagumawa01/01/2017IPD,TRUE,,,,
571,1-Jan-17,Kano,Warawa,Imawa,175,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWarawaImawa01/01/2017IPD,TRUE,,,,
572,1-Jan-17,Kano,Warawa,Gogel,105,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWarawaGogel01/01/2017IPD,TRUE,,,,
573,1-Jan-17,Kano,Warawa,Garin Dau,235,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWarawaGarin Dau01/01/2017IPD,TRUE,,,,
574,1-Jan-17,Kano,Warawa,Danlasan,100,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWarawaDanlasan01/01/2017IPD,TRUE,,,,
575,1-Jan-17,Kano,Warawa,Amarawa,100,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWarawaAmarawa01/01/2017IPD,TRUE,,,,
576,1-Jan-17,Kano,Ungogo,Zango,2153,2153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoUngogoZango01/01/2017IPD,TRUE,,,,
577,1-Jan-17,Kano,Ungogo,Yada Kunya,469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoUngogoYada Kunya01/01/2017IPD,TRUE,,,,
578,1-Jan-17,Kano,Tofa,Doka,146,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTofaDoka01/01/2017IPD,TRUE,,,,
