Id,DateVac,State,Lga,Ward,OPVvialsRced,OPVVialsused,DPTvials recd,DPTvials Used,HepBvials recd,HepBvials Used,Measlesvials Recd,MeaslesvialsUsed,MESDiluentsRecd,MESDiluentsUsed,Yellowvials recd,Yellowvials Used,YFDiluentsRecd,YFDiluentsUsed,TTvials recd,TTvials Used,ADsyringeRecd,ADsyringeUsed,ReconsyringeRecd,ReconsyringeUsed,AEFI,uniqvac,IsmainRnd,IPVVials Rced,IPVVials Used,PCVvials recd,PCVvials Used
,1-Jul-17,Adamawa,Demsa,Bille,439,439,6,6,2,2,4,4,4,4,4,4,4,4,5,5,281,281,8,8,0,AdamawaDemsaBille01/07/2017-1,TRUE,4,4,5,5
,1-Jul-17,Adamawa,Demsa,Borrong,177,177,5,5,2,2,4,4,4,4,4,4,4,4,5,5,263,263,8,8,0,AdamawaDemsaBorrong01/07/2017-1,TRUE,4,4,5,5
,1-Jul-17,Adamawa,Demsa,Demsa,481,481,5,5,2,2,4,4,4,4,4,4,4,4,5,5,271,271,8,8,0,AdamawaDemsaDemsa01/07/2017-1,TRUE,4,4,5,5
,1-Jul-17,Adamawa,Demsa,Dilli,179,179,5,5,2,2,4,4,4,4,4,4,4,4,5,5,266,266,8,8,0,AdamawaDemsaDilli01/07/2017-1,TRUE,4,4,5,5
,1-Jul-17,Adamawa,Demsa,Dong,315,315,5,5,2,2,4,4,4,4,4,4,4,4,5,5,255,255,8,8,0,AdamawaDemsaDong01/07/2017-1,TRUE,4,4,5,5
,1-Jul-17,Adamawa,Demsa,Dwam,204,204,5,5,2,2,4,4,4,4,4,4,4,4,5,5,272,272,8,8,0,AdamawaDemsaDwam01/07/2017-1,TRUE,4,4,5,5
,1-Jul-17,Adamawa,Demsa,Gwamba,157,157,5,5,2,2,4,4,4,4,4,4,4,4,5,5,255,255,8,8,0,AdamawaDemsaGwamba01/07/2017-1,TRUE,4,4,5,5
,1-Jul-17,Adamawa,Demsa,Kpasham,343,343,5,5,2,2,4,4,4,4,4,4,4,4,5,5,265,265,8,8,0,AdamawaDemsaKpasham01/07/2017-1,TRUE,4,4,5,5
,1-Jul-17,Adamawa,Demsa,Mbula,211,211,5,5,2,2,4,4,4,4,4,4,4,4,5,5,271,271,8,8,0,AdamawaDemsaMbula01/07/2017-1,TRUE,4,4,5,5
,1-Jul-17,Adamawa,Demsa,Nassarawo Demsa,659,659,7,7,2,2,4,4,4,4,4,4,4,4,6,6,333,333,8,8,0,AdamawaDemsaNassarawo Demsa01/07/2017-1,TRUE,6,6,5,5
,1-Jul-17,Adamawa,Fufore,Beti,452,452,10,10,2,2,8,8,8,8,8,8,8,8,3,3,298,298,16,16,0,AdamawaFuforeBeti01/07/2017-1,TRUE,0,0,51,51
,1-Jul-17,Adamawa,Fufore,Farang,568,568,6,6,0,0,6,6,6,6,6,6,6,6,2,2,188,188,12,12,0,AdamawaFuforeFarang01/07/2017-1,TRUE,0,0,19,19
,1-Jul-17,Adamawa,Fufore,Fufore,387,387,4,4,0,0,7,7,7,7,4,4,4,4,5,5,170,170,11,11,0,AdamawaFuforeFufore01/07/2017-1,TRUE,0,0,13,13
,1-Jul-17,Adamawa,Fufore,Gurin,536,536,8,8,0,0,8,8,8,8,8,8,8,8,10,10,264,264,16,16,0,AdamawaFuforeGurin01/07/2017-1,TRUE,0,0,26,26
,1-Jul-17,Adamawa,Fufore,Karlahi,220,220,9,9,0,0,4,4,4,4,4,4,4,4,5,5,260,260,8,8,0,AdamawaFuforeKarlahi01/07/2017-1,TRUE,0,0,34,34
,1-Jul-17,Adamawa,Fufore,Mayo Inne,525,525,12,12,2,2,8,8,8,8,8,8,8,8,3,3,230,230,16,16,0,AdamawaFuforeMayo Inne01/07/2017-1,TRUE,0,0,47,47
,1-Jul-17,Adamawa,Fufore,Pariya,531,531,8,8,0,0,8,8,8,8,8,8,8,8,0,0,391,391,16,16,0,AdamawaFuforePariya01/07/2017-1,TRUE,2,2,30,30
,1-Jul-17,Adamawa,Fufore,Ribadu,310,310,12,12,8,8,8,8,8,8,8,8,8,8,0,0,380,380,18,18,0,AdamawaFuforeRibadu01/07/2017-1,TRUE,0,0,43,43
,1-Jul-17,Adamawa,Fufore,Uki Tuki,93,93,18,18,0,0,8,8,8,8,8,8,8,8,8,8,614,614,16,16,0,AdamawaFuforeUki Tuki01/07/2017-1,TRUE,10,10,72,72
,1-Jul-17,Adamawa,Fufore,Wuro Bokki,553,553,15,15,0,0,7,7,7,7,7,7,7,7,3,3,377,377,14,14,0,AdamawaFuforeWuro Bokki01/07/2017-1,TRUE,4,4,58,58
,1-Jul-17,Adamawa,Fufore,Yadim,215,215,8,8,0,0,7,7,7,7,7,7,7,7,6,6,265,265,14,14,0,AdamawaFuforeYadim01/07/2017-1,TRUE,6,6,34,34
,1-Jul-17,Adamawa,Ganye,Bakari Goso,211,211,18,18,0,0,10,10,10,10,10,10,10,10,12,12,674,674,20,20,0,AdamawaGanyeBakari Goso01/07/2017-1,TRUE,0,0,90,90
,1-Jul-17,Adamawa,Ganye,Gamu,223,223,8,8,0,0,4,4,4,4,4,4,4,4,4,4,325,325,8,8,0,AdamawaGanyeGamu01/07/2017-1,TRUE,0,0,41,41
,1-Jul-17,Adamawa,Ganye,Ganye 1,246,246,8,8,0,0,6,6,6,6,6,6,6,1,1,1,222,222,12,12,0,AdamawaGanyeGanye 101/07/2017-1,TRUE,0,0,31,31
,1-Jul-17,Adamawa,Ganye,Ganye 2,247,247,15,15,0,0,7,7,7,7,5,5,5,5,2,2,603,603,14,14,0,AdamawaGanyeGanye 201/07/2017-1,TRUE,0,0,71,71
,1-Jul-17,Adamawa,Ganye,Gurumpawo,200,200,8,8,0,0,2,2,2,2,2,2,2,2,3,3,165,165,4,4,0,AdamawaGanyeGurumpawo01/07/2017-1,TRUE,0,0,40,40
,1-Jul-17,Adamawa,Ganye,Jaggu,189,189,13,13,0,0,8,8,8,8,8,8,8,8,3,3,455,455,16,16,0,AdamawaGanyeJaggu01/07/2017-1,TRUE,0,0,54,54
,1-Jul-17,Adamawa,Ganye,Sangassumi,245,245,14,14,0,0,8,8,8,8,8,8,8,8,7,7,421,421,16,16,0,AdamawaGanyeSangassumi01/07/2017-1,TRUE,0,0,71,71
,1-Jul-17,Adamawa,Ganye,Sugu,251,251,9,9,0,0,6,6,6,6,6,6,6,6,6,6,281,281,12,12,0,AdamawaGanyeSugu01/07/2017-1,TRUE,0,0,43,43
,1-Jul-17,Adamawa,Ganye,Timdore,224,224,10,10,0,0,3,3,3,3,3,3,3,3,0,0,261,261,6,6,0,AdamawaGanyeTimdore01/07/2017-1,TRUE,0,0,3,3
,1-Jul-17,Adamawa,Ganye,Yebbi,256,256,9,9,0,0,4,4,4,4,4,4,4,4,1,1,231,231,8,8,0,AdamawaGanyeYebbi01/07/2017-1,TRUE,0,0,41,41
,1-Jul-17,Adamawa,Girei,Dakri,186,186,8,8,0,0,3,3,3,3,3,3,3,3,3,3,225,225,6,6,0,AdamawaGireiDakri01/07/2017-1,TRUE,1,1,32,32
,1-Jul-17,Adamawa,Girei,Damare,238,236,5,5,0,0,0,0,0,0,0,0,0,0,0,0,114,114,0,0,0,AdamawaGireiDamare01/07/2017-1,TRUE,2,2,12,12
,1-Jul-17,Adamawa,Girei,Gereng,201,201,8,8,0,0,8,8,8,8,8,8,8,8,6,6,164,164,14,14,0,AdamawaGireiGereng01/07/2017-1,TRUE,0,0,32,32
,1-Jul-17,Adamawa,Girei,Girei 1,393,393,6,6,0,0,1,1,1,1,1,1,1,1,3,3,99,99,2,2,0,AdamawaGireiGirei 101/07/2017-1,TRUE,2,2,24,24
,1-Jul-17,Adamawa,Girei,Girei 2,158,158,3,3,0,0,1,1,1,1,1,1,1,1,0,0,12,12,2,2,0,AdamawaGireiGirei 201/07/2017-1,TRUE,1,1,15,15
,1-Jul-17,Adamawa,Girei,Jera Bakari,144,144,6,6,0,0,5,5,5,5,5,5,5,5,0,0,49,49,10,10,0,AdamawaGireiJera Bakari01/07/2017-1,TRUE,1,1,24,24
,1-Jul-17,Adamawa,Girei,Jera Bonyo,112,112,8,8,0,0,8,8,8,8,8,8,8,8,0,0,126,126,14,14,0,AdamawaGireiJera Bonyo01/07/2017-1,TRUE,2,2,32,32
,1-Jul-17,Adamawa,Girei,Modire,485,485,7,7,0,0,2,2,2,2,2,2,2,2,1,1,20,20,4,4,0,AdamawaGireiModire01/07/2017-1,TRUE,2,2,28,28
,1-Jul-17,Adamawa,Girei,Tambo,227,227,8,8,0,0,7,7,7,7,7,7,7,7,6,6,153,153,14,14,0,AdamawaGireiTambo01/07/2017-1,TRUE,1,1,34,34
,1-Jul-17,Adamawa,Girei,Wuro Dole,260,260,6,6,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,AdamawaGireiWuro Dole01/07/2017-1,TRUE,1,1,24,24
,1-Jul-17,Adamawa,Gombi,Boga,220,220,5,5,1,1,1,1,1,1,1,1,1,1,2,2,126,126,2,2,0,AdamawaGombiBoga01/07/2017-1,TRUE,2,2,22,22
,1-Jul-17,Adamawa,Gombi,Duwa,250,250,5,5,0,0,1,1,1,1,1,1,1,1,2,2,118,118,2,2,0,AdamawaGombiDuwa01/07/2017-1,TRUE,0,0,24,24
,1-Jul-17,Adamawa,Gombi,Gaanda,171,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AdamawaGombiGaanda01/07/2017-1,TRUE,0,0,0,0
,1-Jul-17,Adamawa,Gombi,Gabon,135,135,6,6,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,AdamawaGombiGabon01/07/2017-1,TRUE,0,0,28,28
,1-Jul-17,Adamawa,Gombi,Garkida,200,200,1,1,1,1,0,0,0,0,0,0,0,0,1,1,14,14,0,0,0,AdamawaGombiGarkida01/07/2017-1,TRUE,1,1,3,3
,1-Jul-17,Adamawa,Gombi,Gombi North,743,743,5,5,1,1,3,3,3,3,3,3,3,3,3,3,132,132,6,6,0,AdamawaGombiGombi North01/07/2017-1,TRUE,2,2,24,24
,1-Jul-17,Adamawa,Gombi,Gombi South,656,656,1,1,0,0,1,1,1,1,1,1,1,1,1,1,22,22,2,2,0,AdamawaGombiGombi South01/07/2017-1,TRUE,1,1,4,4
,1-Jul-17,Adamawa,Gombi,Guyaku,168,168,6,6,0,0,4,4,4,4,4,4,4,4,3,3,197,197,8,8,0,AdamawaGombiGuyaku01/07/2017-1,TRUE,2,2,27,27
,1-Jul-17,Adamawa,Gombi,Tawa,262,262,4,4,0,0,3,3,3,3,3,3,3,3,3,3,136,136,6,6,0,AdamawaGombiTawa01/07/2017-1,TRUE,0,0,19,19
,1-Jul-17,Adamawa,Gombi,Yang,171,171,4,4,0,0,2,2,2,2,2,2,2,2,2,2,136,136,4,4,0,AdamawaGombiYang01/07/2017-1,TRUE,1,1,17,17
,1-Jul-17,Adamawa,Guyuk,Banjiram,82,82,9,9,0,0,4,4,4,4,4,4,4,4,0,0,216,216,8,8,0,AdamawaGuyukBanjiram01/07/2017-1,TRUE,0,0,43,43
,1-Jul-17,Adamawa,Guyuk,Bobini,180,168,7,7,0,0,4,4,4,4,4,4,4,4,3,3,254,254,8,8,0,AdamawaGuyukBobini01/07/2017-1,TRUE,0,0,39,39
,1-Jul-17,Adamawa,Guyuk,Bodeno,117,115,9,9,0,0,3,3,3,3,3,3,3,3,1,1,226,226,6,6,0,AdamawaGuyukBodeno01/07/2017-1,TRUE,0,0,40,40
,1-Jul-17,Adamawa,Guyuk,Chikila,241,240,13,13,0,0,1,1,1,1,1,1,1,1,3,3,316,316,2,2,0,AdamawaGuyukChikila01/07/2017-1,TRUE,0,0,71,71
,1-Jul-17,Adamawa,Guyuk,Dukul,198,187,4,4,0,0,2,2,2,2,2,2,2,2,2,2,147,147,4,4,0,AdamawaGuyukDukul01/07/2017-1,TRUE,0,0,17,17
,1-Jul-17,Adamawa,Guyuk,Dumna,149,127,3,3,0,0,0,0,0,0,0,0,0,0,1,1,49,49,0,0,0,AdamawaGuyukDumna01/07/2017-1,TRUE,0,0,6,6
,1-Jul-17,Adamawa,Guyuk,Guyuk,238,238,7,7,0,0,4,4,4,4,4,4,4,4,1,1,138,138,8,8,0,AdamawaGuyukGuyuk01/07/2017-1,TRUE,0,0,18,18
,1-Jul-17,Adamawa,Guyuk,Kola,127,124,5,5,0,0,4,4,4,4,4,4,4,4,2,2,135,135,8,8,0,AdamawaGuyukKola01/07/2017-1,TRUE,0,0,18,18
,1-Jul-17,Adamawa,Guyuk,Lokoro,78,78,4,4,0,0,1,1,1,1,1,1,1,1,2,2,108,108,2,2,0,AdamawaGuyukLokoro01/07/2017-1,TRUE,0,0,9,9
,1-Jul-17,Adamawa,Guyuk,Purakayo,87,87,1,1,0,0,1,1,1,1,1,1,1,1,1,1,28,28,2,2,0,AdamawaGuyukPurakayo01/07/2017-1,TRUE,0,0,4,4
,1-Jul-17,Adamawa,Hong,Bangshika,244,244,4,4,0,0,1,1,1,1,1,1,1,1,1,1,120,120,2,2,0,AdamawaHongBangshika01/07/2017-1,TRUE,2,2,17,17
,1-Jul-17,Adamawa,Hong,Daksiri,203,203,5,5,0,0,2,2,2,2,2,2,2,2,1,1,140,140,4,4,0,AdamawaHongDaksiri01/07/2017-1,TRUE,2,2,21,21
,1-Jul-17,Adamawa,Hong,Garaha,149,149,4,4,0,0,1,1,1,1,1,1,1,1,2,2,120,120,2,2,0,AdamawaHongGaraha01/07/2017-1,TRUE,2,2,19,19
,1-Jul-17,Adamawa,Hong,Gaya-Sikalmi,253,253,5,5,0,0,1,1,1,1,1,1,1,1,0,0,120,120,2,2,0,AdamawaHongGaya-sikalmi01/07/2017-1,TRUE,2,2,23,23
,1-Jul-17,Adamawa,Hong,Hildi,215,215,6,6,0,0,2,2,2,2,2,2,2,2,2,2,180,180,4,4,0,AdamawaHongHildi01/07/2017-1,TRUE,2,2,28,28
,1-Jul-17,Adamawa,Hong,Hong,290,290,6,6,0,0,3,3,3,3,3,3,3,3,1,1,185,185,6,6,0,AdamawaHongHong01/07/2017-1,TRUE,2,2,27,27
,1-Jul-17,Adamawa,Hong,Hoserezum,218,218,5,5,0,0,1,1,1,1,1,1,1,1,0,0,130,130,2,2,0,AdamawaHongHoserezum01/07/2017-1,TRUE,2,2,24,24
,1-Jul-17,Adamawa,Hong,Kwarhi,183,183,6,6,0,0,2,2,2,2,2,2,2,2,2,2,180,180,4,4,0,AdamawaHongKwarhi01/07/2017-1,TRUE,2,2,25,25
,1-Jul-17,Adamawa,Hong,Mayo Lope,162,162,4,4,0,0,2,2,2,2,2,2,2,2,2,2,150,150,4,4,0,AdamawaHongMayo Lope01/07/2017-1,TRUE,2,2,19,19
,1-Jul-17,Adamawa,Hong,Shangui,158,158,4,4,0,0,1,1,1,1,1,1,1,1,1,1,95,95,2,2,0,AdamawaHongShangui01/07/2017-1,TRUE,2,2,16,16
,1-Jul-17,Adamawa,Hong,Thilbang,278,278,2,2,0,0,1,1,1,1,1,1,1,1,1,1,55,55,2,2,0,AdamawaHongThilbang01/07/2017-1,TRUE,1,1,8,8
,1-Jul-17,Adamawa,Hong,Uba,284,284,8,8,0,0,4,4,4,4,4,4,4,4,3,3,290,290,8,8,0,AdamawaHongUba01/07/2017-1,TRUE,3,3,40,40
,1-Jul-17,Adamawa,Jada,Danaba,190,190,8,8,0,0,7,7,7,7,7,7,7,7,8,8,458,458,14,14,0,AdamawaJadaDanaba01/07/2017-1,TRUE,14,14,39,39
,1-Jul-17,Adamawa,Jada,Jada 1,220,220,8,8,0,0,4,4,4,4,4,4,4,4,5,5,320,320,8,8,0,AdamawaJadaJada 101/07/2017-1,TRUE,8,8,35,35
,1-Jul-17,Adamawa,Jada,Jada 2,259,259,9,9,0,0,1,1,1,1,1,1,1,1,3,3,266,266,2,2,0,AdamawaJadaJada 201/07/2017-1,TRUE,2,2,38,38
,1-Jul-17,Adamawa,Jada,Koma 1,160,160,7,7,0,0,8,8,8,8,8,8,8,8,11,11,446,446,16,16,0,AdamawaJadaKoma 101/07/2017-1,TRUE,16,16,33,33
,1-Jul-17,Adamawa,Jada,Koma 2,137,137,8,8,0,0,8,8,8,8,8,8,8,8,8,8,440,440,16,16,0,AdamawaJadaKoma 201/07/2017-1,TRUE,16,16,40,40
,1-Jul-17,Adamawa,Jada,Leko,235,235,15,15,0,0,8,8,8,8,8,8,8,8,6,6,534,534,16,16,0,AdamawaJadaLeko01/07/2017-1,TRUE,16,16,72,72
,1-Jul-17,Adamawa,Jada,Mapeo,188,188,8,8,0,0,8,8,8,8,8,8,8,8,8,8,440,440,16,16,0,AdamawaJadaMapeo01/07/2017-1,TRUE,16,16,40,40
,1-Jul-17,Adamawa,Jada,Mayo Kalaye,215,215,13,13,0,0,4,4,4,4,4,4,4,4,3,3,436,436,8,8,0,AdamawaJadaMayo Kalaye01/07/2017-1,TRUE,8,8,63,63
,1-Jul-17,Adamawa,Jada,Mbullo,328,328,8,8,0,0,4,4,4,4,4,4,4,4,3,3,302,302,8,8,0,AdamawaJadaMbullo01/07/2017-1,TRUE,8,8,36,36
,1-Jul-17,Adamawa,Jada,Nyibago,225,225,9,9,0,0,4,4,4,4,4,4,4,4,8,8,362,362,8,8,0,AdamawaJadaNyibago01/07/2017-1,TRUE,8,8,41,41
,1-Jul-17,Adamawa,Jada,Yeli,400,400,8,8,0,0,6,6,6,6,6,6,6,6,2,2,326,326,12,12,0,AdamawaJadaYeli01/07/2017-1,TRUE,12,12,33,33
,1-Jul-17,Adamawa,Lamurde,Dubange,70,70,7,7,0,0,4,4,4,4,4,4,4,4,3,3,230,230,8,8,0,AdamawaLamurdeDubange01/07/2017-1,TRUE,0,0,35,35
,1-Jul-17,Adamawa,Lamurde,Gyawana,180,180,7,7,0,0,2,2,2,2,2,2,2,2,1,1,180,180,4,4,0,AdamawaLamurdeGyawana01/07/2017-1,TRUE,0,0,35,35
,1-Jul-17,Adamawa,Lamurde,Lafiya,290,290,12,12,0,0,3,3,3,3,3,3,3,3,3,3,320,320,6,6,0,AdamawaLamurdeLafiya01/07/2017-1,TRUE,0,0,64,64
,1-Jul-17,Adamawa,Lamurde,Lamurde,175,175,4,4,0,0,2,2,2,2,2,2,2,2,1,1,120,120,4,4,0,AdamawaLamurdeLamurde01/07/2017-1,TRUE,0,0,14,14
,1-Jul-17,Adamawa,Lamurde,Ngbakawo,150,150,8,8,0,0,3,3,3,3,3,3,3,3,3,3,265,265,6,6,0,AdamawaLamurdeNgbakawo01/07/2017-1,TRUE,0,0,40,40
,1-Jul-17,Adamawa,Lamurde,Ngbebogun,150,150,3,3,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,AdamawaLamurdeNgbebogun01/07/2017-1,TRUE,0,0,11,11
,1-Jul-17,Adamawa,Lamurde,Opalo,87,87,13,13,0,0,7,7,7,7,7,7,7,7,1,1,380,380,14,14,0,AdamawaLamurdeOpalo01/07/2017-1,TRUE,0,0,63,63
,1-Jul-17,Adamawa,Lamurde,Rigange,101,101,11,11,0,0,1,1,1,1,1,1,1,1,0,0,260,260,2,2,0,AdamawaLamurdeRigange01/07/2017-1,TRUE,0,0,54,54
,1-Jul-17,Adamawa,Lamurde,Suwa,300,300,15,15,0,0,7,7,7,7,7,7,7,7,1,1,480,480,14,14,0,AdamawaLamurdeSuwa01/07/2017-1,TRUE,0,0,72,72
,1-Jul-17,Adamawa,Lamurde,Waduku,345,345,8,8,0,0,7,7,7,7,7,7,7,7,8,8,200,200,14,14,1,AdamawaLamurdeWaduku01/07/2017-1,TRUE,0,0,38,38
,1-Jul-17,Adamawa,Madagali,Bebel,113,113,3,3,0,0,2,2,2,2,2,2,2,2,2,2,140,140,4,4,0,AdamawaMadagaliBebel01/07/2017-1,TRUE,2,2,14,14
,1-Jul-17,Adamawa,Madagali,Duhu,209,209,4,4,0,0,2,2,2,2,2,2,2,2,4,4,150,150,4,4,0,AdamawaMadagaliDuhu01/07/2017-1,TRUE,0,0,19,19
,1-Jul-17,Adamawa,Madagali,Gulak,275,275,1,1,0,0,0,0,0,0,0,0,0,0,1,1,25,25,0,0,0,AdamawaMadagaliGulak01/07/2017-1,TRUE,0,0,4,4
,1-Jul-17,Adamawa,Madagali,Hyambula,85,85,2,2,0,0,0,0,0,0,0,0,0,0,1,1,55,55,0,0,0,AdamawaMadagaliHyambula01/07/2017-1,TRUE,1,1,10,10
,1-Jul-17,Adamawa,Madagali,Kirchinga,200,200,4,4,0,0,2,2,2,2,2,2,2,2,4,4,150,150,4,4,0,AdamawaMadagaliKirchinga01/07/2017-1,TRUE,0,0,20,20
,1-Jul-17,Adamawa,Madagali,Madagali,324,324,5,5,0,0,3,3,3,3,3,3,3,3,2,2,180,180,6,6,0,AdamawaMadagaliMadagali01/07/2017-1,TRUE,2,2,25,25
,1-Jul-17,Adamawa,Madagali,Pallam,160,160,8,8,0,0,7,7,7,7,8,8,8,8,3,3,270,270,16,16,0,AdamawaMadagaliPallam01/07/2017-1,TRUE,0,0,21,21
,1-Jul-17,Adamawa,Madagali,Sukur,221,221,4,4,0,0,3,3,3,3,3,3,3,3,4,4,180,180,6,6,0,AdamawaMadagaliSukur01/07/2017-1,TRUE,2,2,20,20
,1-Jul-17,Adamawa,Madagali,Waga-Chakawa,127,127,5,5,0,0,2,2,2,2,3,3,3,3,4,4,180,180,5,5,0,AdamawaMadagaliWaga-chakawa01/07/2017-1,TRUE,2,2,24,24
,1-Jul-17,Adamawa,Madagali,Wula,176,176,3,3,0,0,3,3,3,3,3,3,3,3,4,4,175,175,6,6,0,AdamawaMadagaliWula01/07/2017-1,TRUE,2,2,15,15
,1-Jul-17,Adamawa,Maiha,Belel,206,206,12,12,0,0,8,8,8,8,8,8,8,8,8,8,371,371,16,0,0,AdamawaMaihaBelel01/07/2017-1,TRUE,0,0,0,0
,1-Jul-17,Adamawa,Maiha,Humbutudi,159,159,7,7,0,0,5,5,5,5,5,5,5,5,3,3,198,198,10,10,0,AdamawaMaihaHumbutudi01/07/2017-1,TRUE,0,0,0,0
,1-Jul-17,Adamawa,Maiha,Konkol,192,192,11,11,0,0,8,8,8,8,8,8,8,8,2,2,299,299,16,16,0,AdamawaMaihaKonkol01/07/2017-1,TRUE,0,0,0,0
,1-Jul-17,Adamawa,Maiha,Maiha Gari,207,207,12,12,0,0,8,8,8,8,8,8,8,8,4,4,309,309,16,16,0,AdamawaMaihaMaiha Gari01/07/2017-1,TRUE,0,0,0,0
,1-Jul-17,Adamawa,Maiha,Manjekin,152,152,6,6,0,0,4,4,4,4,2,2,2,2,0,0,93,93,5,5,0,AdamawaMaihaManjekin01/07/2017-1,TRUE,0,0,0,0
,1-Jul-17,Adamawa,Maiha,Mayo Nguli,317,317,10,10,0,0,3,3,3,3,3,3,3,3,0,0,166,166,6,6,0,AdamawaMaihaMayo Nguli01/07/2017-1,TRUE,0,0,0,0
,1-Jul-17,Adamawa,Maiha,Pakka,122,122,9,9,0,0,0,0,0,0,0,0,0,0,0,0,144,144,0,0,0,AdamawaMaihaPakka01/07/2017-1,TRUE,0,0,0,0
,1-Jul-17,Adamawa,Maiha,Sorau A,185,185,8,8,0,0,8,8,8,8,8,8,8,8,3,3,208,28,16,16,0,AdamawaMaihaSorau A01/07/2017-1,TRUE,0,0,0,0
,1-Jul-17,Adamawa,Maiha,Sorau B,193,193,8,8,0,0,4,4,4,4,4,4,4,4,3,3,193,193,8,8,0,AdamawaMaihaSorau B01/07/2017-1,TRUE,0,0,0,0
,1-Jul-17,Adamawa,Maiha,Tambajam,109,109,6,6,0,0,5,5,5,5,5,5,5,5,1,1,139,139,10,10,0,AdamawaMaihaTambajam01/07/2017-1,TRUE,0,0,0,0
,1-Jul-17,Adamawa,Mayo-Belwa,Bajama,149,149,4,4,0,0,4,4,4,4,4,4,4,4,4,4,200,200,8,8,0,AdamawaMayo-BelwaBajama01/07/2017-1,TRUE,0,0,20,20
,1-Jul-17,Adamawa,Mayo-Belwa,Binyeri,207,207,5,5,0,0,4,4,4,4,4,4,4,4,4,4,220,220,8,8,0,AdamawaMayo-BelwaBinyeri01/07/2017-1,TRUE,0,0,25,25
,1-Jul-17,Adamawa,Mayo-Belwa,Gang Fada,205,205,7,7,0,0,3,3,3,3,3,3,3,3,5,5,300,300,6,6,0,AdamawaMayo-BelwaGang Fada01/07/2017-1,TRUE,0,0,35,35
,1-Jul-17,Adamawa,Mayo-Belwa,Gengle,264,264,6,6,0,0,4,4,4,4,4,4,4,4,4,4,230,230,8,8,0,AdamawaMayo-BelwaGengle01/07/2017-1,TRUE,0,0,25,25
,1-Jul-17,Adamawa,Mayo-Belwa,Gorobi,172,172,5,5,0,0,4,4,4,4,4,4,4,4,4,4,203,203,8,8,0,AdamawaMayo-BelwaGorobi01/07/2017-1,TRUE,0,0,25,25
,1-Jul-17,Adamawa,Mayo-Belwa,Jereng,245,245,6,6,0,0,4,4,4,4,4,4,4,4,4,4,206,206,8,8,0,AdamawaMayo-BelwaJereng01/07/2017-1,TRUE,0,0,30,30
,1-Jul-17,Adamawa,Mayo-Belwa,Mayo Farang,309,309,8,8,0,0,4,4,4,4,4,4,4,4,5,5,282,282,8,8,0,AdamawaMayo-BelwaMayo Farang01/07/2017-1,TRUE,0,0,40,40
,1-Jul-17,Adamawa,Mayo-Belwa,Mbilla,478,478,11,11,0,0,6,6,6,6,6,6,6,6,2,2,368,368,12,12,0,AdamawaMayo-BelwaMbilla01/07/2017-1,TRUE,0,0,55,55
,1-Jul-17,Adamawa,Mayo-Belwa,Ndikong,314,314,6,6,0,0,6,6,6,6,6,6,6,6,5,5,285,285,12,12,0,AdamawaMayo-BelwaNdikong01/07/2017-1,TRUE,0,0,30,30
,1-Jul-17,Adamawa,Mayo-Belwa,Ribadu,157,157,5,5,0,0,3,3,3,3,3,3,3,3,5,5,201,201,6,6,0,AdamawaMayo-BelwaRibadu01/07/2017-1,TRUE,0,0,20,20
,1-Jul-17,Adamawa,Mayo-Belwa,Tola,181,181,2,2,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,AdamawaMayo-BelwaTola01/07/2017-1,TRUE,0,0,10,10
,1-Jul-17,Adamawa,Mayo-Belwa,Yoffo,219,219,6,6,0,0,4,4,4,4,4,4,4,4,7,7,263,263,8,8,0,AdamawaMayo-BelwaYoffo01/07/2017-1,TRUE,0,0,30,30
,1-Jul-17,Adamawa,Michika,Bazza Margi,82,82,6,6,0,0,0,0,0,0,0,0,0,0,2,2,91,91,0,0,0,AdamawaMichikaBazza Margi01/07/2017-1,TRUE,0,0,24,24
,1-Jul-17,Adamawa,Michika,Futuless,161,161,4,4,0,0,4,4,4,4,4,4,4,4,3,3,193,193,8,8,0,AdamawaMichikaFutuless01/07/2017-1,TRUE,0,0,20,20
,1-Jul-17,Adamawa,Michika,Garta,95,95,3,3,0,0,1,1,1,1,1,1,1,1,1,1,71,71,2,2,0,AdamawaMichikaGarta01/07/2017-1,TRUE,0,0,10,10
,1-Jul-17,Adamawa,Michika,Jigalambu,97,97,4,4,0,0,2,2,2,2,2,2,2,2,5,5,113,113,4,4,0,AdamawaMichikaJigalambu01/07/2017-1,TRUE,0,0,10,10
,1-Jul-17,Adamawa,Michika,Madzi,163,163,4,3,0,0,1,1,1,1,1,1,1,1,1,1,51,51,2,2,0,AdamawaMichikaMadzi01/07/2017-1,TRUE,0,0,7,6
,1-Jul-17,Adamawa,Michika,Michika 1,252,252,4,4,0,0,1,1,1,1,1,1,1,1,1,1,5,5,2,2,0,AdamawaMichikaMichika 101/07/2017-1,TRUE,0,0,15,15
