Id,DateVac,State,Lga,Ward,OPVvialsRced,OPVVialsused,DPTvials recd,DPTvials Used,HepBvials recd,HepBvials Used,Measlesvials Recd,MeaslesvialsUsed,MESDiluentsRecd,MESDiluentsUsed,Yellowvials recd,Yellowvials Used,YFDiluentsRecd,YFDiluentsUsed,TTvials recd,TTvials Used,ADsyringeRecd,ADsyringeUsed,ReconsyringeRecd,ReconsyringeUsed,AEFI,uniqvac,IsmainRnd,IPVVials Rced,IPVVials Used,PCVvials recd,PCVvials Used
4280,1-Feb-17,Jigawa,Sule Tankarkar,Albasu,266,266,8,8,8,8,8,8,8,8,8,8,8,8,8,8,488,425,20,16,0,JigawaSule TankarkarAlbasu01/02/2017-1,TRUE,,,,
4281,1-Feb-17,Jigawa,Sule Tankarkar,Amanga,353,353,8,8,8,6,8,8,8,8,8,8,8,8,8,8,400,302,20,16,0,JigawaSule TankarkarAmanga01/02/2017-1,TRUE,,,,
4282,1-Feb-17,Jigawa,Roni,Zugai,236,236,8,8,4,4,8,8,8,8,8,8,8,8,8,8,400,290,16,16,0,JigawaRoniZugai01/02/2017-1,TRUE,,,,
4283,1-Feb-17,Jigawa,Taura,Chukuto,381,345,10,10,2,2,8,8,8,8,8,8,8,8,2,2,390,345,19,17,0,JigawaTauraChukuto01/02/2017-1,TRUE,,,,
4284,1-Feb-17,Jigawa,Yankwashi,Gurjiya,291,291,8,8,8,8,8,8,8,8,8,8,8,8,8,8,400,222,8,8,0,JigawaYankwashiGurjiya01/02/2017-1,TRUE,,,,
4285,1-Feb-17,Jigawa,Yankwashi,Dawan Gawo,92,92,8,8,8,1,8,8,8,8,8,8,8,8,6,6,400,304,16,16,0,JigawaYankwashiDawan Gawo01/02/2017-1,TRUE,,,,
4286,1-Feb-17,Jigawa,Yankwashi,Belas,113,113,8,8,8,8,8,8,8,88,8,8,8,8,8,8,400,264,14,14,0,JigawaYankwashiBelas01/02/2017-1,TRUE,,,,
4287,1-Feb-17,Jigawa,Yankwashi,Achilafiya,248,248,8,8,8,8,8,8,8,8,8,0,8,8,8,8,580,290,16,16,0,JigawaYankwashiAchilafiya01/02/2017-1,TRUE,,,,
4288,1-Feb-17,Jigawa,Taura,Taura,420,385,9,8,2,0,5,5,5,5,5,5,5,5,8,6,430,377,35,32,0,JigawaTauraTaura01/02/2017-1,TRUE,,,,
4289,1-Feb-17,Jigawa,Taura,Sabon Gari,247,210,10,10,0,0,9,7,9,7,9,7,9,7,4,4,400,350,30,20,0,JigawaTauraSabon Gari01/02/2017-1,TRUE,,,,
4290,1-Feb-17,Jigawa,Taura,Majia,293,275,9,9,7,7,7,7,7,7,7,7,7,7,0,0,440,376,21,21,0,JigawaTauraMajia01/02/2017-1,TRUE,,,,
4291,1-Feb-17,Jigawa,Taura,Maje,260,235,9,7,1,1,6,6,6,6,6,6,6,6,1,1,310,250,21,18,0,JigawaTauraMaje01/02/2017-1,TRUE,,,,
4292,1-Feb-17,Jigawa,Taura,Kwalam,479,425,8,8,0,0,8,8,8,8,7,7,7,7,0,0,430,373,29,26,0,JigawaTauraKwalam01/02/2017-1,TRUE,,,,
4293,1-Feb-17,Jigawa,Sule Tankarkar,Shabaru,269,269,8,8,6,6,16,16,16,16,16,16,16,16,8,8,380,350,35,34,0,JigawaSule TankarkarShabaru01/02/2017-1,TRUE,,,,
4294,1-Feb-17,Jigawa,Taura,Gujungu,366,345,8,8,6,6,10,10,10,10,10,10,10,10,0,0,280,278,323,22,0,JigawaTauraGujungu01/02/2017-1,TRUE,,,,
4295,1-Feb-17,Jigawa,Sule Tankarkar,Dangwanki,610,599,8,8,6,6,8,8,8,8,8,8,8,8,8,8,480,275,24,24,0,JigawaSule TankarkarDangwanki01/02/2017-1,TRUE,,,,
4296,1-Feb-17,Jigawa,Taura,Chikwaikwaiwa,141,115,10,10,0,0,3,2,3,2,3,2,3,2,0,0,340,262,15,14,0,JigawaTauraChikwaikwaiwa01/02/2017-1,TRUE,,,,
4297,1-Feb-17,Jigawa,Taura,Ajaura,299,285,8,8,8,8,10,9,10,9,10,9,10,9,0,0,370,314,29,28,0,JigawaTauraAjaura01/02/2017-1,TRUE,,,,
4298,1-Feb-17,Jigawa,Sule Tankarkar,Yandamo,342,340,8,8,8,7,8,8,8,8,8,8,8,8,8,8,400,360,24,24,0,JigawaSule TankarkarYandamo01/02/2017-1,TRUE,,,,
4299,1-Feb-17,Jigawa,Sule Tankarkar,Takatsaba,263,263,8,8,8,8,8,8,8,8,8,8,8,8,8,8,520,410,16,16,0,JigawaSule TankarkarTakatsaba01/02/2017-1,TRUE,,,,
4300,1-Feb-17,Jigawa,Roni,Sankau,247,247,8,7,4,3,8,7,8,7,8,7,8,7,8,8,400,229,16,14,0,JigawaRoniSankau01/02/2017-1,TRUE,,,,
4301,1-Feb-17,Jigawa,Sule Tankarkar,Sule Tankarkar,505,503,16,16,6,6,7,7,7,7,7,7,7,7,16,16,800,560,14,14,0,JigawaSule TankarkarSule Tankarkar01/02/2017-1,TRUE,,,,
4302,1-Feb-17,Jigawa,Yankwashi,Gwarta,230,230,8,4,8,0,8,4,8,4,8,4,8,4,8,4,190,88,14,8,0,JigawaYankwashiGwarta01/02/2017-1,TRUE,,,,
4303,1-Feb-17,Jigawa,Sule Tankarkar,Jeke,319,319,9,9,9,8,9,9,9,9,9,9,9,9,9,9,555,465,24,24,0,JigawaSule TankarkarJeke01/02/2017-1,TRUE,,,,
4304,1-Feb-17,Jigawa,Sule Tankarkar,Danzomo,296,296,8,8,8,8,8,8,8,8,8,8,8,8,8,8,400,259,20,16,0,JigawaSule TankarkarDanzomo01/02/2017-1,TRUE,,,,
4305,1-Feb-17,Jigawa,Sule Tankarkar,Danladi,242,242,8,8,8,8,8,8,8,8,8,8,8,8,8,8,800,614,16,16,0,JigawaSule TankarkarDanladi01/02/2017-1,TRUE,,,,
4306,1-Feb-17,Jigawa,Taura,Kiri,164,135,8,8,0,0,8,7,8,7,8,7,8,7,0,0,370,301,38,30,0,JigawaTauraKiri01/02/2017-1,TRUE,,,,
4307,1-Feb-17,Jigawa,Maigatari,Turbus,193,192,8,8,2,2,8,8,8,8,8,8,8,8,7,7,320,294,16,16,0,JigawaMaigatariTurbus01/02/2017-1,TRUE,,,,
4308,1-Feb-17,Jigawa,Malam Maduri,Malam Madori,350,345,12,12,4,2,10,10,10,10,10,10,10,10,13,13,395,362,20,17,0,JigawaMalam MaduriMalam Madori01/02/2017-1,TRUE,,,,
4309,1-Feb-17,Jigawa,Maigatari,Galadi,291,245,7,7,5,5,7,7,7,7,7,7,7,7,7,5,290,233,16,16,0,JigawaMaigatariGaladi01/02/2017-1,TRUE,,,,
4310,1-Feb-17,Jigawa,Maigatari,Jajeri,227,205,8,8,8,8,8,8,8,8,8,8,8,8,8,8,200,160,16,16,0,JigawaMaigatariJajeri01/02/2017-1,TRUE,,,,
4311,1-Feb-17,Jigawa,Maigatari,Kukayasku,240,237,11,11,11,11,12,12,12,12,12,12,12,12,7,7,600,556,20,20,0,JigawaMaigatariKukayasku01/02/2017-1,TRUE,,,,
4312,1-Feb-17,Jigawa,Maigatari,Madana,218,217,8,8,8,8,11,11,11,11,11,11,11,11,11,11,500,442,16,16,0,JigawaMaigatariMadana01/02/2017-1,TRUE,,,,
4313,1-Feb-17,Jigawa,Maigatari,Maigatari Arewa,485,480,8,8,8,8,8,8,8,8,8,8,8,8,8,8,360,312,16,16,0,JigawaMaigatariMaigatari Arewa01/02/2017-1,TRUE,,,,
4314,1-Feb-17,Jigawa,Maigatari,Dankumbo,143,141,7,7,30,29,6,4,6,4,6,4,6,4,6,6,300,226,16,16,0,JigawaMaigatariDankumbo01/02/2017-1,TRUE,,,,
4315,1-Feb-17,Jigawa,Maigatari,Matoya,239,239,9,9,9,9,9,9,9,9,9,9,9,9,11,5,200,196,16,16,0,JigawaMaigatariMatoya01/02/2017-1,TRUE,,,,
4316,1-Feb-17,Jigawa,Maigatari,Balarabe,237,212,8,5,2,1,8,6,8,6,8,6,8,6,0,0,200,170,16,16,0,JigawaMaigatariBalarabe01/02/2017-1,TRUE,,,,
4317,1-Feb-17,Jigawa,Malam Maduri,Arki,250,225,8,8,8,8,9,9,9,9,9,9,9,9,11,11,700,460,22,18,0,JigawaMalam MaduriArki01/02/2017-1,TRUE,,,,
4318,1-Feb-17,Jigawa,Malam Maduri,Dunari,360,360,6,6,6,6,14,14,14,14,14,14,14,14,2,2,300,161,23,15,0,JigawaMalam MaduriDunari01/02/2017-1,TRUE,,,,
4319,1-Feb-17,Jigawa,Malam Maduri,Fateka,290,270,8,7,3,3,12,11,12,11,12,11,12,11,4,4,400,283,24,20,0,JigawaMalam MaduriFateka01/02/2017-1,TRUE,,,,
4320,1-Feb-17,Jigawa,Malam Maduri,Garun Gabas,180,155,5,5,5,5,6,6,6,6,6,6,6,6,1,1,280,127,10,8,0,JigawaMalam MaduriGarun Gabas01/02/2017-1,TRUE,,,,
4321,1-Feb-17,Jigawa,Malam Maduri,Mairakumi,166,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,JigawaMalam MaduriMairakumi01/02/2017-1,TRUE,,,,
4322,1-Feb-17,Jigawa,Roni,Yanzaki,348,348,8,8,4,3,8,8,8,8,8,8,8,8,8,8,400,273,16,16,0,JigawaRoniYanzaki01/02/2017-1,TRUE,,,,
4323,1-Feb-17,Jigawa,Maigatari,Maigatari Kudu,248,242,6,6,6,6,8,7,8,7,6,6,6,6,5,5,250,219,16,16,0,JigawaMaigatariMaigatari Kudu01/02/2017-1,TRUE,,,,
4324,1-Feb-17,Jigawa,Kiyawa,Katanga,350,320,13,11,0,0,8,7,8,7,8,7,8,7,8,8,600,305,26,24,0,JigawaKiyawaKatanga01/02/2017-1,TRUE,,,,
4325,1-Feb-17,Jigawa,Kiri Kasama,Marma,334,320,10,10,0,0,11,11,11,11,10,10,10,10,2,2,430,360,26,23,0,JigawaKiri KasamaMarma01/02/2017-1,TRUE,,,,
4326,1-Feb-17,Jigawa,Kiri Kasama,Saleri,185,175,6,6,6,6,6,6,6,6,6,6,6,6,2,2,290,240,14,12,0,JigawaKiri KasamaSaleri01/02/2017-1,TRUE,,,,
4327,1-Feb-17,Jigawa,Kiri Kasama,Tasheguwa,297,290,10,10,4,4,6,6,6,6,6,6,6,6,8,8,350,310,16,14,0,JigawaKiri KasamaTasheguwa01/02/2017-1,TRUE,,,,
4328,1-Feb-17,Jigawa,Kiri Kasama,Turabu,312,287,8,8,3,3,9,9,9,9,9,9,9,9,3,3,400,292,20,18,0,JigawaKiri KasamaTurabu01/02/2017-1,TRUE,,,,
4329,1-Feb-17,Jigawa,Kiyawa,Andaza,298,294,6,6,4,4,5,4,5,4,5,4,5,4,5,4,350,192,16,15,0,JigawaKiyawaAndaza01/02/2017-1,TRUE,,,,
4330,1-Feb-17,Jigawa,Kiyawa,Balago,356,350,8,8,4,4,8,6,8,6,8,8,8,8,7,5,240,213,27,25,0,JigawaKiyawaBalago01/02/2017-1,TRUE,,,,
4331,1-Feb-17,Jigawa,Maigatari,Fulata,197,197,8,6,2,2,8,8,8,8,8,8,8,8,8,8,245,219,16,16,0,JigawaMaigatariFulata01/02/2017-1,TRUE,,,,
4332,1-Feb-17,Jigawa,Kiyawa,Garko,270,210,9,8,5,4,5,4,5,4,5,4,5,4,7,6,620,226,29,18,0,JigawaKiyawaGarko01/02/2017-1,TRUE,,,,
4333,1-Feb-17,Jigawa,Malam Maduri,Shaiya,210,203,7,6,0,0,7,5,7,5,7,5,7,5,5,2,220,129,12,6,1,JigawaMalam MaduriShaiya01/02/2017-1,TRUE,,,,
4334,1-Feb-17,Jigawa,Kiyawa,Katuka,335,333,8,7,4,3,5,4,5,4,5,4,5,4,4,3,400,188,22,20,0,JigawaKiyawaKatuka01/02/2017-1,TRUE,,,,
4335,1-Feb-17,Jigawa,Kiyawa,Kiyawa,585,585,54,54,20,20,32,32,32,32,32,32,32,32,11,11,2000,1705,180,134,0,JigawaKiyawaKiyawa01/02/2017-1,TRUE,,,,
4336,1-Feb-17,Jigawa,Kiyawa,Kwanda,380,340,9,7,5,4,6,5,6,5,6,5,6,5,3,2,515,185,22,20,0,JigawaKiyawaKwanda01/02/2017-1,TRUE,,,,
4337,1-Feb-17,Jigawa,Kiyawa,Maje,200,190,20,20,2,2,12,12,12,12,12,12,12,12,9,9,700,663,45,45,0,JigawaKiyawaMaje01/02/2017-1,TRUE,,,,
4338,1-Feb-17,Jigawa,Kiyawa,Shuwarin,530,526,17,17,20,20,12,12,12,12,12,12,12,12,9,8,450,390,65,42,0,JigawaKiyawaShuwarin01/02/2017-1,TRUE,,,,
4339,1-Feb-17,Jigawa,Kiyawa,Tsirma,470,465,19,18,13,12,9,8,9,8,9,8,9,8,9,8,650,525,49,35,0,JigawaKiyawaTsirma01/02/2017-1,TRUE,,,,
4340,1-Feb-17,Jigawa,Kiyawa,Fake,510,450,20,18,0,0,10,9,10,9,10,9,10,9,12,12,645,609,44,44,0,JigawaKiyawaFake01/02/2017-1,TRUE,,,,
4341,1-Feb-17,Jigawa,Roni,Baragumi,128,128,4,4,4,4,4,4,4,4,4,4,4,4,4,4,200,170,8,8,0,JigawaRoniBaragumi01/02/2017-1,TRUE,,,,
4342,1-Feb-17,Jigawa,Malam Maduri,Makaddari,200,197,3,3,0,0,8,8,8,8,8,8,8,8,5,5,260,200,18,14,0,JigawaMalam MaduriMakaddari01/02/2017-1,TRUE,,,,
4343,1-Feb-17,Jigawa,Ringim,Kyarama,351,340,8,5,5,1,7,4,7,4,7,4,7,4,6,2,330,133,14,10,0,JigawaRingimKyarama01/02/2017-1,TRUE,,,,
4344,1-Feb-17,Jigawa,Ringim,Ringim,693,693,7,6,1,1,6,3,6,3,6,3,6,3,7,6,270,152,12,6,0,JigawaRingimRingim01/02/2017-1,TRUE,,,,
4345,1-Feb-17,Jigawa,Ringim,Sankara,423,422,8,5,5,3,8,8,8,8,8,8,8,8,8,6,370,271,16,16,0,JigawaRingimSankara01/02/2017-1,TRUE,,,,
4346,1-Feb-17,Jigawa,Ringim,Sintilmawa,436,425,8,7,7,4,7,4,7,4,7,4,7,4,7,4,360,215,14,10,0,JigawaRingimSintilmawa01/02/2017-1,TRUE,,,,
4347,1-Feb-17,Jigawa,Ringim,Tofa,381,381,8,5,4,1,7,3,7,3,7,3,7,3,7,3,330,129,14,8,0,JigawaRingimTofa01/02/2017-1,TRUE,,,,
4348,1-Feb-17,Jigawa,Ringim,Kafin Babushe,318,318,8,8,2,0,8,6,8,6,8,5,8,5,8,6,340,231,16,14,0,JigawaRingimKafin Babushe01/02/2017-1,TRUE,,,,
4349,1-Feb-17,Jigawa,Roni,Amaryawa,350,345,4,3,8,8,8,8,8,8,8,8,8,8,8,8,400,275,16,16,0,JigawaRoniAmaryawa01/02/2017-1,TRUE,,,,
4350,1-Feb-17,Jigawa,Ringim,Dabi,392,392,8,7,5,2,8,4,8,4,8,4,8,4,8,7,370,227,16,10,0,JigawaRingimDabi01/02/2017-1,TRUE,,,,
4351,1-Feb-17,Jigawa,Roni,Dansure,180,177,8,5,5,5,5,5,5,5,5,5,5,5,4,4,250,201,10,10,0,JigawaRoniDansure01/02/2017-1,TRUE,,,,
4352,1-Feb-17,Jigawa,Roni,Fara Barije,120,117,4,3,8,8,8,8,8,8,8,8,8,8,8,8,400,243,18,16,0,JigawaRoniFara Barije01/02/2017-1,TRUE,,,,
4353,1-Feb-17,Jigawa,Roni,Gora,183,183,8,8,4,3,8,8,8,8,8,8,8,8,8,7,350,269,16,16,0,JigawaRoniGora01/02/2017-1,TRUE,,,,
4354,1-Feb-17,Jigawa,Roni,Kwaita,178,175,8,8,4,4,8,8,8,8,8,8,8,8,8,8,400,298,16,16,0,JigawaRoniKwaita01/02/2017-1,TRUE,,,,
4355,1-Feb-17,Jigawa,Roni,Roni,219,219,8,8,4,3,8,8,8,8,8,8,8,8,8,2,350,231,16,16,0,JigawaRoniRoni01/02/2017-1,TRUE,,,,
4356,1-Feb-17,Kaduna,Birnin Gwari,Kutemeshi,597,597,18,18,2,2,5,5,5,5,5,5,5,5,0,0,300,300,10,10,0,KadunaBirnin GwariKutemeshi01/02/2017-1,TRUE,,,,
4357,1-Feb-17,Jigawa,Ringim,Yandutse,378,360,8,6,2,0,5,2,5,2,5,2,5,2,6,2,260,108,10,4,0,JigawaRingimYandutse01/02/2017-1,TRUE,,,,
4358,1-Feb-17,Jigawa,Miga,Miga,479,474,8,6,22,20,11,10,11,10,11,10,11,10,8,5,350,273,28,20,0,JigawaMigaMiga01/02/2017-1,TRUE,,,,
4359,1-Feb-17,Jigawa,Malam Maduri,Tagoro,225,224,2,2,2,2,4,4,4,4,4,4,4,4,2,2,200,122,10,10,0,JigawaMalam MaduriTagoro01/02/2017-1,TRUE,,,,
4360,1-Feb-17,Jigawa,Malam Maduri,Tashena,193,188,5,5,2,2,4,4,4,4,4,4,4,4,2,2,130,115,6,6,0,JigawaMalam MaduriTashena01/02/2017-1,TRUE,,,,
4361,1-Feb-17,Jigawa,Malam Maduri,Toni Kutara,331,331,8,8,6,6,7,7,7,7,7,7,7,7,6,6,240,188,16,14,0,JigawaMalam MaduriToni Kutara01/02/2017-1,TRUE,,,,
4362,1-Feb-17,Jigawa,Miga,Dangyatin,382,377,7,5,24,21,7,4,7,4,7,4,7,4,7,4,200,173,10,8,0,JigawaMigaDangyatin01/02/2017-1,TRUE,,,,
4363,1-Feb-17,Jigawa,Miga,Garbo,310,305,8,7,18,15,8,4,8,4,8,4,8,4,8,4,300,159,14,8,0,JigawaMigaGarbo01/02/2017-1,TRUE,,,,
4364,1-Feb-17,Jigawa,Miga,Gwari,278,273,6,5,21,19,6,4,6,4,6,4,6,4,6,4,200,157,10,8,0,JigawaMigaGwari01/02/2017-1,TRUE,,,,
4365,1-Feb-17,Jigawa,Ringim,Karshi,235,230,9,8,0,0,8,6,8,6,8,6,8,6,4,3,290,204,16,14,0,JigawaRingimKarshi01/02/2017-1,TRUE,,,,
4366,1-Feb-17,Jigawa,Miga,Koya,253,248,8,6,25,24,8,4,8,4,8,4,8,4,8,4,300,185,12,8,0,JigawaMigaKoya01/02/2017-1,TRUE,,,,
4367,1-Feb-17,Jigawa,Roni,Tunas,161,161,8,8,4,3,8,8,8,8,8,8,8,8,8,8,400,285,16,16,0,JigawaRoniTunas01/02/2017-1,TRUE,,,,
4368,1-Feb-17,Jigawa,Miga,Sabon Gari,330,325,7,6,20,17,8,5,8,5,8,5,8,5,8,6,250,168,14,10,0,JigawaMigaSabon Gari01/02/2017-1,TRUE,,,,
4369,1-Feb-17,Jigawa,Miga,San Sani,318,313,8,7,30,26,8,7,8,7,8,7,8,7,8,7,350,281,16,14,0,JigawaMigaSan Sani01/02/2017-1,TRUE,,,,
4370,1-Feb-17,Jigawa,Miga,Tsakuwawa,305,300,10,9,42,41,8,4,8,4,8,4,8,4,8,6,400,271,14,8,0,JigawaMigaTsakuwawa01/02/2017-1,TRUE,,,,
4371,1-Feb-17,Jigawa,Miga,Yanduna,256,251,8,7,20,20,7,5,7,5,7,5,7,5,7,4,350,195,14,10,0,JigawaMigaYanduna01/02/2017-1,TRUE,,,,
4372,1-Feb-17,Jigawa,Miga,Zareku,242,239,8,6,26,25,8,4,8,4,8,4,8,4,8,5,300,193,10,8,0,JigawaMigaZareku01/02/2017-1,TRUE,,,,
4373,1-Feb-17,Jigawa,Ringim,Chaichai,493,493,9,5,5,4,17,16,17,16,9,6,9,6,9,4,490,319,26,23,0,JigawaRingimChaichai01/02/2017-1,TRUE,,,,
4374,1-Feb-17,Jigawa,Miga,Hantsu,346,341,8,8,30,28,8,8,8,8,8,8,8,8,8,7,300,280,20,16,0,JigawaMigaHantsu01/02/2017-1,TRUE,,,,
4375,1-Feb-17,Kaduna,Kagarko,Aribi,755,755,2,1,2,1,2,1,2,1,2,1,2,1,2,1,50,48,4,2,0,KadunaKagarkoAribi01/02/2017-1,TRUE,,,,
4376,1-Feb-17,Kaduna,Ikara,Kurmin Kogi,1011,1011,8,8,3,3,6,6,6,6,7,7,7,7,5,5,290,290,29,29,0,KadunaIkaraKurmin Kogi01/02/2017-1,TRUE,,,,
4377,1-Feb-17,Kaduna,Jaba,Sabzuro,393,389,4,4,2,1,2,2,2,2,2,2,2,2,2,2,150,105,4,4,0,KadunaJabaSabzuro01/02/2017-1,TRUE,,,,
4378,1-Feb-17,Kaduna,Jaba,Sabchem,496,489,4,2,4,2,4,2,4,2,4,2,4,2,4,3,270,130,9,5,0,KadunaJabaSabchem01/02/2017-1,TRUE,,,,
4379,1-Feb-17,Kaduna,Jaba,Nok,451,451,6,6,2,2,6,6,6,6,6,6,6,6,6,6,310,271,14,12,0,KadunaJabaNok01/02/2017-1,TRUE,,,,
4380,1-Feb-17,Kaduna,Jaba,Nduya,583,583,6,6,2,2,6,6,6,6,6,6,6,6,6,6,360,329,12,12,0,KadunaJabaNduya01/02/2017-1,TRUE,,,,
4381,1-Feb-17,Kaduna,Jaba,Fai,500,496,8,8,2,2,8,8,8,8,8,8,8,8,8,8,480,362,16,16,0,KadunaJabaFai01/02/2017-1,TRUE,,,,
4382,1-Feb-17,Kaduna,Jaba,Fada,461,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KadunaJabaFada01/02/2017-1,TRUE,,,,
4383,1-Feb-17,Kaduna,Jaba,Dura Bitaro,359,347,6,6,2,2,6,6,6,6,6,6,6,6,6,6,340,307,12,12,0,KadunaJabaDura Bitaro01/02/2017-1,TRUE,,,,
4384,1-Feb-17,Kaduna,Kaduna South,Sabon Gari West,1259,1259,11,11,4,0,6,5,6,5,6,5,6,5,6,0,278,132,0,0,0,KadunaKaduna SouthSabon Gari West01/02/2017-1,TRUE,,,,
4385,1-Feb-17,Kaduna,Kaduna South,Television,997,997,7,6,4,2,5,3,5,3,5,3,5,3,5,3,230,201,13,10,0,KadunaKaduna SouthTelevision01/02/2017-1,TRUE,,,,
4386,1-Feb-17,Kaduna,Kaduna South,Tudun Nupawa,1172,1172,8,8,3,0,7,7,7,7,7,7,7,7,5,4,500,480,10,10,0,KadunaKaduna SouthTudun Nupawa01/02/2017-1,TRUE,,,,
4387,1-Feb-17,Kaduna,Kaduna South,Tudun Wada North,854,854,10,7,8,0,8,4,8,4,8,4,8,4,10,2,400,335,12,8,0,KadunaKaduna SouthTudun Wada North01/02/2017-1,TRUE,,,,
4388,1-Feb-17,Kaduna,Kachia,Agunu,405,405,114,14,3,2,3,3,3,3,3,3,3,3,4,4,170,160,9,9,0,KadunaKachiaAgunu01/02/2017-1,TRUE,,,,
4389,1-Feb-17,Kaduna,Kaduna South,Unguwan Sanusi,1128,1128,14,14,5,1,6,3,6,3,6,3,6,3,5,0,280,227,16,14,0,KadunaKaduna SouthUnguwan Sanusi01/02/2017-1,TRUE,,,,
4390,1-Feb-17,Kaduna,Kachia,Ankwa,332,332,12,12,3,3,4,4,4,4,4,4,4,4,3,3,128,123,9,9,0,KadunaKachiaAnkwa01/02/2017-1,TRUE,,,,
4391,1-Feb-17,Kaduna,Kagarko,Iddah,943,943,26,15,26,13,26,12,26,12,26,13,26,13,26,14,1080,765,16,8,0,KadunaKagarkoIddah01/02/2017-1,TRUE,,,,
4392,1-Feb-17,Jigawa,Gwaram,Gwaram,847,840,10,10,4,0,8,6,8,6,8,6,8,6,13,11,350,308,16,12,0,JigawaGwaramGwaram01/02/2017-1,TRUE,,,,
4393,1-Feb-17,Kaduna,Kagarko,Jere North,586,586,8,8,7,4,8,8,8,8,8,8,8,8,8,8,380,380,18,15,0,KadunaKagarkoJere North01/02/2017-1,TRUE,,,,
4394,1-Feb-17,Jigawa,Kiri Kasama,Madachi,284,275,9,9,5,5,8,8,8,8,8,8,8,8,8,8,570,492,20,16,0,JigawaKiri KasamaMadachi01/02/2017-1,TRUE,,,,
4395,1-Feb-17,Kaduna,Kagarko,Jere South,456,456,10,10,10,10,10,10,10,10,10,10,10,10,21,19,489,489,22,17,0,KadunaKagarkoJere South01/02/2017-1,TRUE,,,,
4396,1-Feb-17,Kaduna,Jaba,Daddu,831,828,8,8,2,2,7,6,7,6,7,6,7,6,7,5,290,277,14,12,0,KadunaJabaDaddu01/02/2017-1,TRUE,,,,
4397,1-Feb-17,Kaduna,Jaba,Chori,520,517,4,4,1,1,4,4,4,4,4,4,4,4,2,2,200,144,8,8,0,KadunaJabaChori01/02/2017-1,TRUE,,,,
4398,1-Feb-17,Kaduna,Ikara,Saya_saya,608,608,12,12,3,3,8,8,8,8,8,8,8,8,4,4,350,350,35,35,0,KadunaIkaraSaya_Saya01/02/2017-1,TRUE,,,,
4399,1-Feb-17,Kaduna,Ikara,Saulawa,676,676,12,12,1,1,8,8,8,8,6,6,6,6,2,2,290,290,29,29,0,KadunaIkaraSaulawa01/02/2017-1,TRUE,,,,
4400,1-Feb-17,Kaduna,Ikara,Rumi,794,794,6,6,0,0,5,5,5,5,5,5,5,5,0,0,160,160,16,16,0,KadunaIkaraRumi01/02/2017-1,TRUE,,,,
4401,1-Feb-17,Kaduna,Ikara,Pala,609,609,8,8,1,1,5,1,5,1,5,1,5,1,3,3,220,220,22,22,0,KadunaIkaraPala01/02/2017-1,TRUE,,,,
4402,1-Feb-17,Kaduna,Ikara,Paki,584,584,8,8,1,1,4,4,4,4,4,4,4,4,2,2,190,190,19,19,0,KadunaIkaraPaki01/02/2017-1,TRUE,,,,
4403,1-Feb-17,Kaduna,Birnin Gwari,Gayam,747,747,6,6,3,3,3,3,3,3,3,3,3,3,5,5,150,150,6,6,0,KadunaBirnin GwariGayam01/02/2017-1,TRUE,,,,
4404,1-Feb-17,Kaduna,Kaduna South,Tudun Wada South,1097,1097,10,10,5,1,8,8,8,8,8,8,8,8,4,3,297,205,10,10,0,KadunaKaduna SouthTudun Wada South01/02/2017-1,TRUE,,,,
4405,1-Feb-17,Kaduna,Kaduna North,Kabala,612,612,15,15,0,0,16,16,16,16,16,16,16,16,10,10,102,102,32,32,0,KadunaKaduna NorthKabala01/02/2017-1,TRUE,,,,
4406,1-Feb-17,Kaduna,Kaduna South,Sabon Gari North,1116,1116,14,14,6,2,7,7,7,7,7,7,7,7,12,12,592,500,12,12,0,KadunaKaduna SouthSabon Gari North01/02/2017-1,TRUE,,,,
4407,1-Feb-17,Kaduna,Kaduna South,Makera,1145,1145,69,68,5,2,8,4,8,4,8,4,8,4,9,3,400,328,8,5,0,KadunaKaduna SouthMakera01/02/2017-1,TRUE,,,,
4408,1-Feb-17,Kaduna,Kaduna South,Kakuri Hausa,846,846,6,3,3,0,3,1,3,1,3,1,3,1,5,4,180,118,5,1,0,KadunaKaduna SouthKakuri Hausa01/02/2017-1,TRUE,,,,
4409,1-Feb-17,Kaduna,Kaduna South,Kakuri Gwari,1197,1197,18,18,6,3,9,8,9,8,9,8,9,8,5,2,390,376,12,12,0,KadunaKaduna SouthKakuri Gwari01/02/2017-1,TRUE,,,,
4410,1-Feb-17,Kaduna,Kaduna South,Barnawa,1033,1033,9,9,2,0,7,4,7,4,7,4,7,4,8,5,214,204,16,15,0,KadunaKaduna SouthBarnawa01/02/2017-1,TRUE,,,,
4411,1-Feb-17,Kaduna,Kaduna South,Badiko,1264,1264,18,18,5,2,10,7,10,7,10,7,10,7,8,4,750,606,16,10,0,KadunaKaduna SouthBadiko01/02/2017-1,TRUE,,,,
4412,1-Feb-17,Kaduna,Kaduna North,Unguwar Shanu,877,877,13,13,0,0,12,12,12,12,12,12,12,12,9,9,110,110,24,24,0,KadunaKaduna NorthUnguwar Shanu01/02/2017-1,TRUE,,,,
