Tally ID,State,Lga,Ward,DateImp,UNQWardRec,No_settlements,NCSchool,NoTeams,FPZERO,FPOTHER,NOHseVist,EligCild,HSEZERO,HSEOTHER,SP_QuranSch,SP_OtherSch,ImmChurch,OUT_other,TotalOUTSIDE,NONCompHH,NC_child,NCHHRevst,NCChildRevst,NCHHpend,NCchildpend,AbHH,AB_child,ABHHRevst,ABChildRevst,ABHHpend,ABchildpend,OTHZERO,OTHOTHER,TOTALOPV,6WKDPT1,6WKDPT2,6WKDPT3,12MTHDPT1,12MTHDPT2,12MTHDPT3,HepB1,HepB2,HepB3,MEASLESU1,MEASLESO1,YellowU1,YellowO1,TT1,TT2plus,VITAU1,VITAO1,PLUS1,PLUS2,PLUS3,Plus Name1,Plus name2,Plus Name3,GWD,AFP,IsmainRnd
6596275,Plateau,Bassa,Zobwo,1-Jul-17,PlateauBassaZobwo01/07/2017-1,15,0,3,0,45,2035,1700,10,1302,0,118,229,290,637,0,0,0,0,0,0,12,12,12,12,0,0,0,0,1996,2,4,0,0,0,0,0,0,0,0,0,0,0,28,11,0,0,0,0,0,,,,0,0,TRUE
25399112,Plateau,Bassa,Zodu,1-Jul-17,PlateauBassaZodu01/07/2017-1,9,0,2,0,152,137,2959,14,2710,0,180,68,311,559,0,0,0,0,0,0,19,23,19,23,0,0,0,0,3444,14,6,4,0,0,0,17,0,0,10,0,10,0,26,55,0,0,0,0,0,,,,0,0,TRUE
32596777,Borno,Askira/Uba,Ngohi,1-Jul-17,BornoAskira/UbaNgohi01/07/2017-1,34,0,5,0,612,1655,5234,1,4434,0,0,0,212,212,0,0,0,0,0,0,23,37,23,37,0,0,0,0,5295,26,28,28,0,0,0,27,25,25,76,0,59,0,9,0,0,0,3380,1748,0,Sweets,Detergent,,0,0,TRUE
5697814,Borno,Askira/Uba,Ngulde,1-Jul-17,BornoAskira/UbaNgulde01/07/2017-1,24,0,4,3,205,1328,4741,0,4065,0,0,0,379,379,0,0,0,0,0,0,48,70,48,70,0,0,0,0,4722,15,22,29,0,0,0,15,14,11,46,0,46,0,26,21,0,0,4132,693,0,Sweets,Detergent,,0,0,TRUE
11046487,Borno,Askira/Uba,Ngurthlafu/Kopa,1-Jul-17,BornoAskira/UbaNgurthlafu/Kopa01/07/2017-1,20,0,4,0,316,1501,4631,4,3903,0,0,0,340,340,0,0,0,0,0,0,50,73,50,73,0,0,0,0,4632,230,17,21,0,0,0,19,12,21,67,0,67,0,26,39,0,0,2123,2144,0,Sweets,Detergent,,0,0,TRUE
53477974,Borno,Askira/Uba,Rumirgo Chull,1-Jul-17,BornoAskira/UbaRumirgo Chull01/07/2017-1,28,0,5,17,272,2530,5680,23,4306,0,0,0,954,954,6,11,6,11,0,0,24,53,24,53,0,0,0,0,5613,48,41,36,0,0,0,58,49,39,45,0,45,0,25,39,0,0,3700,2026,0,Sweets,Detergent,,0,0,TRUE
15411662,Borno,Askira/Uba,Uba,1-Jul-17,BornoAskira/UbaUba01/07/2017-1,49,0,9,0,229,4401,11683,0,10884,0,101,0,339,440,6,11,6,11,0,0,86,157,86,157,0,0,0,0,11721,32,26,25,0,0,0,27,22,22,50,0,52,0,41,28,0,0,5569,0,0,Sweets,Detergent,,0,0,TRUE
31894851,Borno,Askira/Uba,Uvu Uda,1-Jul-17,BornoAskira/UbaUvu Uda01/07/2017-1,23,0,5,130,1125,3328,5981,7,4624,0,40,0,772,812,0,0,0,0,0,0,49,87,49,87,0,0,0,0,6778,32,27,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560,2456,0,Sweets,Detergent,,0,0,TRUE
23818479,Borno,Askira/Uba,Wamdeo,1-Jul-17,BornoAskira/UbaWamdeo01/07/2017-1,25,0,5,174,1082,3161,5631,1,4511,200,97,0,424,721,0,0,0,0,0,0,59,84,48,63,0,0,0,0,6551,27,25,18,0,0,0,25,0,0,0,96,92,0,58,61,0,0,4233,1816,0,Sweets,Detergent,,0,0,TRUE
49473206,Niger,Agaie,Baro,1-Jul-17,NigerAgaieBaro01/07/2017-1,51,0,8,0,135,2370,5181,4,5154,233,43,0,1426,1702,0,0,0,0,0,0,16,27,16,27,0,0,0,0,7018,41,40,39,0,0,0,41,0,0,61,0,61,0,49,36,0,0,0,0,0,,,,0,0,TRUE
36120998,Niger,Agaie,Boku,1-Jul-17,NigerAgaieBoku01/07/2017-1,65,0,9,0,137,2546,4186,7,4157,224,36,0,230,490,0,0,0,0,0,0,20,29,20,29,0,0,0,0,4813,32,27,29,0,0,0,36,0,0,68,0,68,0,47,40,0,0,0,0,0,,,,0,0,TRUE
21181121,Niger,Agaie,Ekobadeggi,1-Jul-17,NigerAgaieEKOBADEGGI01/07/2017-1,45,0,6,0,228,1819,2424,9,2535,196,222,31,724,1173,0,0,0,0,0,0,33,46,33,46,0,0,0,0,3982,23,20,23,0,0,0,6,0,9,27,15,27,15,25,27,0,0,0,0,0,,,,0,0,TRUE
45318262,Niger,Agaie,Ekossa,1-Jul-17,NigerAgaieEkossa01/07/2017-1,71,0,11,2,200,2975,5054,27,5009,1087,105,0,2294,3486,0,0,0,0,0,0,33,49,33,49,0,0,0,0,8746,58,46,48,0,0,0,68,0,0,61,0,61,0,83,70,0,0,0,0,0,,,,0,0,TRUE
