Tally ID,State,Lga,Ward,DateImp,UNQWardRec,No_settlements,NCSchool,NoTeams,FPZERO,FPOTHER,NOHseVist,EligCild,HSEZERO,HSEOTHER,SP_QuranSch,SP_OtherSch,ImmChurch,OUT_other,TotalOUTSIDE,NONCompHH,NC_child,NCHHRevst,NCChildRevst,NCHHpend,NCchildpend,AbHH,AB_child,ABHHRevst,ABChildRevst,ABHHpend,ABchildpend,OTHZERO,OTHOTHER,TOTALOPV,6WKDPT1,6WKDPT2,6WKDPT3,12MTHDPT1,12MTHDPT2,12MTHDPT3,HepB1,HepB2,HepB3,MEASLESU1,MEASLESO1,YellowU1,YellowO1,TT1,TT2plus,VITAU1,VITAO1,PLUS1,PLUS2,PLUS3,Plus Name1,Plus name2,Plus Name3,GWD,AFP,IsmainRnd
13743532,Katsina,Musawa,Musawa,1-Mar-17,KatsinaMusawaMusawa01/03/2017-1,10,0,10,4,527,4295,11090,79,10343,23,303,54,1300,1680,46,88,33,63,12,25,187,317,185,314,2,3,0,0,12931,34,20,14,0,0,0,71,0,0,106,0,106,0,69,48,0,0,12931,300,0,Sweets,Others,,0,0,TRUE
17679118,Katsina,Musawa,Tabanni-Yarraddau,1-Mar-17,KatsinaMusawaTabanni-Yarraddau01/03/2017-1,9,0,9,0,109,2445,5772,70,5175,0,138,0,985,1123,10,16,2,4,8,12,105,162,97,152,8,10,0,0,6563,80,32,91,0,0,0,0,0,0,96,0,96,0,43,46,0,0,6563,0,0,Sweets,Others,,0,0,TRUE
13846588,Katsina,Musawa,Tuge,1-Mar-17,KatsinaMusawaTuge01/03/2017-1,10,0,8,8,48,2639,6701,59,5743,0,38,0,440,478,61,147,61,147,0,0,157,243,153,237,4,6,0,0,6661,31,23,12,0,0,0,0,0,0,66,0,66,0,36,27,0,0,6661,0,0,Sweets,Others,,0,0,TRUE
6544942,Katsina,Rimi,Abukur,1-Mar-17,KatsinaRimiAbukur01/03/2017-1,35,0,6,0,71,38441,7134,54,4749,185,0,0,2277,2462,8,19,8,19,0,0,318,439,299,416,19,23,0,0,7717,12,9,12,0,0,0,12,9,12,13,0,13,0,6,6,0,0,1863,4463,2277,Detergent,Satchet milk,Sweets,0,0,TRUE
27097900,Katsina,Rimi,Fardami,1-Mar-17,KatsinaRimiFardami01/03/2017-1,28,0,4,0,51,2795,4235,46,3152,0,5,0,1925,1930,3,4,3,4,0,0,177,238,171,232,6,6,0,0,5369,15,9,10,0,0,0,15,9,11,6,0,6,0,6,6,0,0,1560,1997,1925,Detergent,Satchet milk,Sweets,0,0,TRUE
33597336,Katsina,Rimi,Iyatawa,1-Mar-17,KatsinaRimiIyatawa01/03/2017-1,54,0,8,2,335,4560,7579,74,5129,38,0,0,2383,2421,2,2,2,2,0,0,263,361,250,346,13,15,0,0,8235,26,21,13,0,0,0,26,20,13,38,0,38,0,31,19,0,0,2153,4370,2383,Detergent,Satchet milk,Sweets,0,0,TRUE
26531681,Katsina,Rimi,Kadandani,1-Mar-17,KatsinaRimiKadandani01/03/2017-1,38,0,9,1,74,3142,6492,67,3973,455,297,0,2652,3404,3,3,3,3,0,0,359,502,349,485,10,17,0,0,7940,16,7,12,0,0,0,16,7,12,33,0,33,0,17,14,0,0,2207,3555,2652,Detergent,Satchet milk,Sweets,0,0,TRUE
16831126,Katsina,Rimi,Magama Masabo Kurabau,1-Mar-17,KatsinaRimiMagama Masabo Kurabau01/03/2017-1,64,0,16,0,595,4520,8253,109,5688,212,73,0,2046,2331,0,0,0,0,0,0,248,367,248,367,0,0,0,0,8981,30,25,17,0,0,0,30,25,17,63,0,61,0,47,12,0,0,1700,2100,2046,Detergent,Satchet milk,Sweets,0,0,TRUE
14255069,Katsina,Rimi,Maje Karare,1-Mar-17,KatsinaRimiMaje Karare01/03/2017-1,24,0,8,0,151,3425,5787,70,4301,67,40,0,2248,2355,0,0,0,0,0,0,107,162,105,159,2,3,0,0,6966,28,15,27,0,0,0,28,17,27,71,0,71,0,28,39,0,0,1930,3796,2248,Detergent,Satchet milk,Sweets,0,0,TRUE
25716851,Katsina,Rimi,Makurda,1-Mar-17,KatsinaRimiMakurda01/03/2017-1,26,0,5,9,188,2367,3554,17,2543,0,181,0,1391,1572,14,25,9,18,5,7,158,221,145,207,13,14,0,0,4537,14,12,12,0,0,0,12,10,12,29,0,29,0,16,13,0,0,1153,2631,1391,Detergent,Satchet milk,Sweets,0,0,TRUE
