Tally ID,State,Lga,Ward,DateImp,UNQWardRec,No_settlements,NCSchool,NoTeams,FPZERO,FPOTHER,NOHseVist,EligCild,HSEZERO,HSEOTHER,SP_QuranSch,SP_OtherSch,ImmChurch,OUT_other,TotalOUTSIDE,NONCompHH,NC_child,NCHHRevst,NCChildRevst,NCHHpend,NCchildpend,AbHH,AB_child,ABHHRevst,ABChildRevst,ABHHpend,ABchildpend,OTHZERO,OTHOTHER,TOTALOPV,6WKDPT1,6WKDPT2,6WKDPT3,12MTHDPT1,12MTHDPT2,12MTHDPT3,HepB1,HepB2,HepB3,MEASLESU1,MEASLESO1,YellowU1,YellowO1,TT1,TT2plus,VITAU1,VITAO1,PLUS1,PLUS2,PLUS3,Plus Name1,Plus name2,Plus Name3,GWD,AFP,IsmainRnd
199975602,Borno,Biu,Mandaragirau,1-Apr-17,BornoBiuMandaragirau01/04/2017-1,59,0,9,20,381,3077,8331,0,6477,6,0,21,1160,1187,0,0,0,0,0,0,153,245,153,245,0,0,0,0,8310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7700,250,360,Sweets,Soap,Detergent,0,0,TRUE
185950958,Plateau,Bokkos,Mandar,1-Apr-17,PlateauBokkosMandar01/04/2017-1,28,0,7,2,37,1650,1295,9,1275,50,24,86,406,566,0,0,0,0,0,0,28,29,28,29,0,0,0,0,1909,13,12,8,0,0,0,2,0,0,17,0,18,0,8,5,0,0,0,0,0,,,,0,0,TRUE
70625166,Yobe,Tarmuwa,Mandadawa,1-Apr-17,YobeTarmuwaMandadawa01/04/2017-1,43,0,6,0,133,2769,3984,12,3807,0,0,0,37,37,12,24,7,14,5,10,81,116,81,116,0,0,0,0,4107,28,20,21,0,0,0,0,0,0,37,0,37,0,36,33,0,0,4107,200,0,Sweets,Soap,,0,0,TRUE
145591084,Kaduna,Kaura,Manchok,1-Apr-17,KadunaKauraManchok01/04/2017-1,86,0,12,0,435,4237,14816,13,5086,137,0,2829,6058,9024,0,0,0,0,0,0,137,211,137,211,0,0,0,0,14756,7,7,6,0,0,0,0,0,0,9,0,10,0,4,3,0,0,4120,24,0,Sweets,Soap,,0,0,TRUE
30835043,Niger,Lavun,Manbe Tafyan,1-Apr-17,NigerLavunManbe Tafyan01/04/2017-1,91,0,12,0,485,5847,17033,18,15860,1078,0,0,3779,4857,0,0,0,0,0,0,47,68,47,68,0,0,0,0,21270,21,21,13,0,0,0,11,0,0,20,0,20,0,26,18,0,0,0,0,0,,,,0,0,TRUE
237164141,Katsina,Batsari,Manawa,1-Apr-17,KatsinaBatsariManawa01/04/2017-1,58,0,14,2,65,3286,5329,47,4417,12,0,0,2336,2348,17,35,12,27,5,8,79,124,70,112,2,3,0,0,6971,27,21,18,0,0,0,27,0,0,45,0,44,0,19,21,0,0,2280,1450,640,Sweets,SaTtchet milk,Others,0,0,TRUE
305223231,Yobe,Potiskum,Mamudo,1-Apr-17,YobePotiskumMamudo01/04/2017-1,55,0,9,0,107,4173,9064,33,8586,0,0,0,196,196,4,14,4,14,0,0,90,164,88,161,2,3,0,0,9064,35,17,7,0,0,0,0,0,0,38,0,38,0,40,10,0,0,8976,1650,0,Sweets,Soap,,0,0,TRUE
238784607,Ogun,Ijebu North,Mamu,1-Apr-17,OgunIjebu NorthMamu01/04/2017-1,11,0,10,21,141,2768,4270,0,4270,0,960,0,2444,3404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7836,52,33,50,0,0,0,46,0,0,54,0,54,0,52,55,0,0,0,0,0,,,,0,0,TRUE
30942930,Plateau,Shendam,Mambial,1-Apr-17,PlateauShendamMambial01/04/2017-1,35,0,9,7,16,1498,2727,6,2660,0,11,29,121,161,0,0,0,0,0,0,10,14,10,14,0,0,0,0,2858,11,6,8,0,0,0,9,0,0,10,1,10,1,19,10,0,0,0,0,0,,,,0,0,TRUE
404365512,Katsina,Malumfashi,Malumfashi B,1-Apr-17,KatsinaMalumfashiMalumfashi B01/04/2017-1,52,0,16,3,248,8014,1338,56,8695,975,83,0,3564,4622,108,175,101,158,7,17,326,495,315,476,11,19,0,6806,21008,12,9,18,0,0,0,0,0,0,32,0,32,0,13,37,0,0,10028,240,0,Sweets,milk,Others,0,1,TRUE
429437998,Katsina,Malumfashi,Malumfashi A,1-Apr-17,KatsinaMalumfashiMalumfashi A01/04/2017-1,64,0,17,15,598,7908,19783,108,8798,0,0,0,4210,4210,123,193,111,173,12,20,404,636,393,620,11,16,0,7219,21633,11,11,12,0,0,0,0,0,0,29,5,29,5,15,15,0,0,9717,1300,1640,Sweets,milk,Others,0,0,TRUE
79843883,Ogun,Obafemi Owode,Maloko Asipa,1-Apr-17,OgunObafemi OwodeMaloko Asipa01/04/2017-1,81,0,10,3,44,3117,2450,0,2450,8,290,200,202,700,0,0,0,0,0,0,2,4,2,4,0,0,0,0,3201,14,8,11,0,0,0,10,0,0,7,0,7,0,12,9,16,0,0,0,0,,,,0,0,TRUE
198236828,Taraba,Ardo-Kola,Mallum,1-Apr-17,TarabaArdo-KolaMallum01/04/2017-1,28,0,6,0,65,2082,3492,12,2182,0,0,326,761,1087,3,6,3,6,0,0,345,390,150,190,195,200,0,0,3530,24,17,21,0,0,0,0,0,0,33,0,33,0,26,31,0,0,1394,0,0,Biscuits,,,0,0,TRUE
154603213,Gombe,Kwami,Malleri,1-Apr-17,GombeKwamiMalleri01/04/2017-1,24,0,3,17,35,1523,4600,0,4512,0,0,0,52,52,0,0,0,0,0,0,32,65,32,65,0,0,0,0,4681,31,35,33,0,0,0,26,0,0,27,0,27,0,39,30,0,0,0,0,0,,,,0,0,TRUE
3530481,Kebbi,Gwandu,Malisa,1-Apr-17,KebbiGwanduMalisa01/04/2017-1,52,0,13,0,12,4235,6905,4,3801,239,0,0,4,243,3,4,2,2,1,2,178,235,178,235,0,0,0,2170,6463,20,27,14,0,0,0,17,0,0,21,0,21,0,13,2,0,0,4737,2172,0,Sweets,Others,,0,0,TRUE
87549580,Kwara,Moro,Malete,1-Apr-17,KwaraMoroMalete01/04/2017-1,32,0,4,0,0,1118,2056,0,2036,2,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,TRUE
459540493,Borno,Konduga,Malari,1-Apr-17,BornoKondugaMalari01/04/2017-1,31,0,8,8,305,2455,0,18,2529,0,0,0,414,414,5,10,4,7,1,3,66,78,59,68,7,10,0,0,3331,12,10,3,0,0,0,12,9,4,22,11,22,11,0,0,0,0,2150,700,392,Sweets,Satchet milk,Detergent,0,0,TRUE
265909673,Gombe,Kwami,Malam Sidi,1-Apr-17,GombeKwamiMalam Sidi01/04/2017-1,34,0,6,8,40,3233,5145,62,4830,0,0,0,174,174,3,7,3,7,0,0,44,86,44,86,0,0,0,0,5145,31,35,33,0,0,0,26,0,0,26,0,26,0,11,25,0,0,0,0,0,,,,0,0,TRUE
