Tally ID,State,Lga,Ward,DateImp,UNQWardRec,No_settlements,NCSchool,NoTeams,FPZERO,FPOTHER,NOHseVist,EligCild,HSEZERO,HSEOTHER,SP_QuranSch,SP_OtherSch,ImmChurch,OUT_other,TotalOUTSIDE,NONCompHH,NC_child,NCHHRevst,NCChildRevst,NCHHpend,NCchildpend,AbHH,AB_child,ABHHRevst,ABChildRevst,ABHHpend,ABchildpend,OTHZERO,OTHOTHER,TOTALOPV,6WKDPT1,6WKDPT2,6WKDPT3,12MTHDPT1,12MTHDPT2,12MTHDPT3,HepB1,HepB2,HepB3,MEASLESU1,MEASLESO1,YellowU1,YellowO1,TT1,TT2plus,VITAU1,VITAO1,PLUS1,PLUS2,PLUS3,Plus Name1,Plus name2,Plus Name3,GWD,AFP,IsmainRnd
30884851,Sokoto,Wamakko,Gumbi,1-Aug-17,SokotoWamakkoGumbi01/08/2017-1,58,0,9,0,317,4889,5466,11,2382,59,5,0,178,242,84,138,80,132,4,6,8,12,8,12,0,0,0,2375,5460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,2310,2100,Satchet milk,Others,Sweets,0,1,TRUE
16979379,Sokoto,Wamakko,Gwamatse,1-Aug-17,SokotoWamakkoGwamatse01/08/2017-1,41,0,10,0,38,3958,6296,13,3642,28,0,0,55,83,20,46,18,43,2,3,39,53,38,51,1,2,0,2434,6291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,1700,3110,Sweets,Satchet milk,Others,0,0,TRUE
8345502,Sokoto,Wamakko,Kalambaina,1-Aug-17,SokotoWamakkoKalambaina01/08/2017-1,48,0,12,16,447,6794,9323,21,5266,305,48,0,634,987,134,329,127,316,7,13,125,308,122,304,3,4,0,1970,9306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2980,4800,3200,Satchet milk,Sweets,Others,0,0,TRUE
4326713,Sokoto,Wamakko,Kammata,1-Aug-17,SokotoWamakkoKammata01/08/2017-1,42,0,10,4,46,3819,5479,6,1944,112,0,0,289,401,60,90,59,89,1,1,110,117,109,116,1,1,0,2877,5477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400,2700,447,Sweets,Satchet milk,Others,0,0,TRUE
3673125,Sokoto,Wamakko,Kaura,1-Aug-17,SokotoWamakkoKaura01/08/2017-1,68,0,16,0,59,6079,9203,18,3679,93,0,0,239,332,44,84,42,80,2,4,124,192,123,190,1,2,0,4857,9197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100,2500,3102,Satchet milk,Others,Sweets,0,0,TRUE
36331610,Sokoto,Wamakko,Wamakko,1-Aug-17,SokotoWamakkoWamakko01/08/2017-1,31,0,7,0,62,3008,5215,9,2015,0,0,0,710,710,21,35,21,35,0,0,41,56,40,55,1,1,0,2323,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,2130,1500,Satchet milk,Sweets,Sweets,0,0,TRUE
24647815,Sokoto,Wurno,Achida,1-Aug-17,SokotoWurnoAchida01/08/2017-1,20,0,12,0,139,1962,3870,10,3872,673,0,0,1454,2127,17,22,17,22,0,0,21,35,21,35,0,0,0,0,6195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,TRUE
3443165,Sokoto,Wurno,Alkanmu,1-Aug-17,SokotoWurnoAlkanmu01/08/2017-1,45,0,24,6,66,3425,6542,38,4903,589,0,0,916,1505,18,30,18,30,0,0,18,25,18,25,0,0,0,0,6535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,TRUE
14634954,Sokoto,Wurno,Chacho/Marnona,1-Aug-17,SokotoWurnoChacho/Marnona01/08/2017-1,50,0,32,0,57,3939,7417,28,5716,209,0,0,1854,2063,10,14,5,7,5,7,18,27,17,26,1,1,0,0,7869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,TRUE
28511968,Sokoto,Wurno,Dimbiso,1-Aug-17,SokotoWurnoDimbiso01/08/2017-1,20,0,20,23,265,2652,7540,43,5590,1001,0,0,924,1925,5,6,4,5,1,1,37,52,36,50,1,2,0,0,7858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,TRUE
