Tally ID,State,Lga,Ward,DateImp,UNQWardRec,No_settlements,NCSchool,NoTeams,FPZERO,FPOTHER,NOHseVist,EligCild,HSEZERO,HSEOTHER,SP_QuranSch,SP_OtherSch,ImmChurch,OUT_other,TotalOUTSIDE,NONCompHH,NC_child,NCHHRevst,NCChildRevst,NCHHpend,NCchildpend,AbHH,AB_child,ABHHRevst,ABChildRevst,ABHHpend,ABchildpend,OTHZERO,OTHOTHER,TOTALOPV,6WKDPT1,6WKDPT2,6WKDPT3,12MTHDPT1,12MTHDPT2,12MTHDPT3,HepB1,HepB2,HepB3,MEASLESU1,MEASLESO1,YellowU1,YellowO1,TT1,TT2plus,VITAU1,VITAO1,PLUS1,PLUS2,PLUS3,Plus Name1,Plus name2,Plus Name3,GWD,AFP,IsmainRnd
-798630146,Adamawa,Demsa,Bille,1-Jan-17,AdamawaDemsaBille01/01/2017-1,121,0,14,0,225,6391,7309,1,7283,0,0,0,473,473,0,0,0,0,0,0,47,88,47,88,0,0,0,0,8069,11,18,16,0,0,0,11,18,16,45,0,45,0,27,18,0,0,0,0,0,,,,0,0,TRUE
1908434599,Adamawa,Demsa,Borrong,1-Jan-17,AdamawaDemsaBorrong01/01/2017-1,48,0,6,2,125,1945,2630,3,2935,0,0,0,559,559,0,0,0,0,0,0,15,18,15,18,0,0,0,0,3639,16,10,14,0,0,0,16,10,14,40,0,40,0,24,16,0,0,0,0,0,,,,0,0,TRUE
-2117331620,Adamawa,Demsa,Demsa,1-Jan-17,AdamawaDemsaDemsa01/01/2017-1,68,0,16,0,44,4333,9744,58,8827,0,192,0,991,1183,0,0,0,0,0,0,58,89,58,89,0,0,0,0,10143,13,16,17,0,0,0,13,16,17,46,0,46,0,29,17,0,0,0,0,0,,,,0,0,TRUE
-1223661267,Adamawa,Demsa,Dilli,1-Jan-17,AdamawaDemsaDilli01/01/2017-1,44,0,7,7,20,2017,2859,41,2720,0,0,0,108,108,0,0,0,0,0,0,6,7,6,7,0,0,0,0,2862,13,10,19,0,0,0,13,10,19,42,0,42,0,23,19,0,0,0,0,0,,,,0,0,TRUE
379644650,Adamawa,Demsa,Dong,1-Jan-17,AdamawaDemsaDong01/01/2017-1,65,0,12,0,93,5739,6093,17,5546,0,0,0,632,632,0,0,0,0,0,0,55,69,55,69,0,0,0,0,6340,14,11,13,0,0,0,14,11,13,38,0,38,0,24,14,0,0,0,0,0,,,,0,0,TRUE
903317283,Adamawa,Demsa,Dwam,1-Jan-17,AdamawaDemsaDwam01/01/2017-1,52,0,8,18,0,2077,3455,0,3404,0,0,0,562,562,0,0,0,0,0,0,48,59,48,59,0,0,0,0,4043,13,16,17,0,0,0,13,16,17,46,0,46,0,17,29,0,0,0,0,0,,,,0,0,TRUE
1946956584,Adamawa,Demsa,Gwamba,1-Jan-17,AdamawaDemsaGwamba01/01/2017-1,44,0,5,3,121,1803,2978,2,2557,0,0,0,202,202,0,0,0,0,0,0,8,8,8,8,0,0,0,0,2891,9,12,18,0,0,0,9,12,18,39,0,39,0,21,18,0,0,0,0,0,,,,0,0,TRUE
1578823177,Adamawa,Demsa,Kpasham,1-Jan-17,AdamawaDemsaKpasham01/01/2017-1,157,0,12,8,134,4550,6109,6,5649,0,165,0,786,951,0,0,0,0,0,0,37,41,37,41,0,0,0,0,6783,16,12,17,0,0,0,16,12,17,45,0,45,0,28,17,0,0,0,0,0,,,,0,0,TRUE
-774378090,Adamawa,Demsa,Mbula,1-Jan-17,AdamawaDemsaMbula01/01/2017-1,52,0,7,15,130,2556,3661,18,3273,0,100,0,281,381,0,0,0,0,0,0,41,57,41,57,0,0,0,0,3856,19,10,13,0,0,0,19,10,13,42,0,42,0,23,19,0,0,0,0,0,,,,0,0,TRUE
-639006881,Adamawa,Demsa,Nassarawo Demsa,1-Jan-17,AdamawaDemsaNassarawo Demsa01/01/2017-1,76,0,17,50,40,6569,10357,60,9798,977,332,0,1314,2623,0,0,0,0,0,0,84,133,84,133,0,0,0,0,12644,17,12,18,0,0,0,17,12,18,47,0,47,0,29,18,0,0,0,0,0,,,,0,0,TRUE
1517036980,Adamawa,Fufore,Beti,1-Jan-17,AdamawaFuforeBeti01/01/2017-1,73,0,10,19,134,3406,6910,89,6910,0,0,0,1614,1669,0,0,0,0,0,0,64,84,64,84,0,0,0,0,8761,32,22,24,0,0,0,32,22,24,24,0,24,0,12,8,22,0,0,0,0,,,,0,0,TRUE
-136161115,Adamawa,Fufore,Farang,1-Jan-17,AdamawaFuforeFarang01/01/2017-1,109,0,14,17,84,5127,10639,136,8690,221,49,0,1210,1589,0,0,0,0,0,0,184,252,184,252,0,0,0,0,10523,19,20,22,0,0,0,19,20,22,28,0,28,0,29,24,43,0,0,0,0,,,,0,0,TRUE
-1632775422,Adamawa,Fufore,Fufore,1-Jan-17,AdamawaFuforeFufore01/01/2017-1,46,0,6,0,118,3348,7081,36,5699,0,0,0,971,1185,1,1,1,1,0,0,79,111,79,111,0,0,0,0,6900,10,5,5,0,0,0,10,5,5,23,0,23,0,0,0,3,0,0,0,0,,,,0,0,TRUE
1185014619,Adamawa,Fufore,Gurin,1-Jan-17,AdamawaFuforeGurin01/01/2017-1,130,0,20,6,103,4961,10487,122,9977,110,68,0,1795,1994,7,18,7,18,0,0,126,208,126,208,0,0,0,0,12285,25,17,14,0,0,0,25,17,14,23,0,23,0,64,16,22,0,0,0,0,,,,0,0,TRUE
746109184,Adamawa,Fufore,Karlahi,1-Jan-17,AdamawaFuforeKarlahi01/01/2017-1,54,0,8,3,26,2066,3783,41,3679,124,131,0,614,900,0,0,0,0,0,0,55,98,55,98,0,0,0,0,4675,23,23,26,0,0,0,23,23,26,33,9,33,9,2,17,26,0,0,0,0,,,,0,0,TRUE
-2022800127,Adamawa,Fufore,Mayo Inne,1-Jan-17,AdamawaFuforeMayo Inne01/01/2017-1,153,0,18,0,0,5071,8007,131,7701,25,16,0,1481,1572,0,0,0,0,0,0,127,180,127,180,0,0,0,0,9403,24,22,24,0,0,0,24,22,24,38,0,38,0,25,0,38,0,0,0,0,,,,0,0,TRUE
355223342,Adamawa,Fufore,Pariya,1-Jan-17,AdamawaFuforePariya01/01/2017-1,130,0,16,0,0,4653,8034,47,7627,0,99,0,1064,1245,0,0,0,0,0,0,130,165,130,165,0,0,0,0,8955,23,13,15,0,0,0,23,15,15,30,0,30,0,0,0,21,0,0,0,0,,,,0,0,TRUE
-432285929,Adamawa,Fufore,Ribadu,1-Jan-17,AdamawaFuforeRibadu01/01/2017-1,115,0,16,31,0,3267,6030,12,5739,43,0,0,156,230,0,0,0,0,0,0,43,81,43,81,0,0,0,0,6050,27,17,21,0,0,0,27,17,21,49,0,49,0,0,0,21,0,0,0,0,,,,0,0,TRUE
-830244596,Adamawa,Fufore,Uki Tuki,1-Jan-17,AdamawaFuforeUki Tuki01/01/2017-1,76,0,8,0,25,1217,1777,5,1630,0,0,0,180,203,1,2,1,2,0,0,146,226,146,226,0,0,0,0,2063,31,16,31,0,0,0,31,16,31,51,0,51,0,43,21,11,0,0,0,0,,,,0,0,TRUE
1927089949,Adamawa,Fufore,Wuro Bokki,1-Jan-17,AdamawaFuforeWuro Bokki01/01/2017-1,83,0,16,20,52,3718,9327,146,9152,40,8,0,971,1139,0,0,0,0,0,0,56,83,56,83,0,0,0,0,10326,23,28,23,0,0,0,23,28,23,27,0,27,0,0,24,8,0,0,0,0,,,,0,0,TRUE
-1028671974,Adamawa,Fufore,Yadim,1-Jan-17,AdamawaFuforeYadim01/01/2017-1,81,0,7,13,114,2862,4205,24,3674,19,0,0,325,387,0,0,0,0,0,0,13,17,13,17,0,0,0,0,4162,20,19,20,0,0,0,20,19,20,37,0,37,0,11,19,26,0,0,0,0,,,,0,0,TRUE
-1694605677,Adamawa,Ganye,Bakari Goso,1-Jan-17,AdamawaGanyeBakari Goso01/01/2017-1,60,0,5,0,83,2194,3774,7,3555,0,17,0,19,65,0,0,0,0,0,0,51,111,51,111,0,0,0,0,3785,26,22,24,0,0,0,26,22,24,33,0,33,0,40,31,0,0,0,0,0,,,,0,0,TRUE
-848383528,Adamawa,Ganye,Gamu,1-Jan-17,AdamawaGanyeGamu01/01/2017-1,86,0,6,0,21,3036,4344,51,4190,0,0,0,92,293,1,1,1,1,0,0,39,67,39,67,0,0,0,0,4371,15,13,5,0,0,0,15,13,5,5,0,5,0,15,8,0,0,0,0,0,,,,0,0,TRUE
-834841863,Adamawa,Ganye,Ganye 1,1-Jan-17,AdamawaGanyeGanye 101/01/2017-1,17,0,6,11,104,4198,3742,46,3328,255,491,0,876,1833,0,0,0,0,0,0,89,130,89,130,0,0,0,0,5195,27,21,32,0,0,0,27,21,32,9,0,9,0,0,0,0,0,0,0,0,,,,0,0,TRUE
-91010106,Adamawa,Ganye,Ganye 2,1-Jan-17,AdamawaGanyeGanye 201/01/2017-1,38,0,8,1,10,6028,5973,31,5271,21,26,0,1434,1725,1,1,1,1,0,0,51,85,51,85,0,0,0,0,6849,41,26,44,0,0,0,41,26,44,19,1,19,0,9,5,0,0,0,0,0,,,,0,0,TRUE
-176671281,Adamawa,Ganye,Gurumpawo,1-Jan-17,AdamawaGanyeGurumpawo01/01/2017-1,111,0,7,0,20,3232,4732,14,4380,0,0,0,409,429,0,0,0,0,0,0,22,33,22,33,0,0,0,0,4842,19,15,13,0,0,0,19,15,13,29,0,29,0,19,20,0,0,0,0,0,,,,0,0,TRUE
-818319516,Adamawa,Ganye,Jaggu,1-Jan-17,AdamawaGanyeJaggu01/01/2017-1,68,0,6,2,43,2394,3482,35,3321,0,102,0,253,448,0,0,0,0,0,0,69,112,69,112,0,0,0,0,3833,44,37,42,0,0,0,44,37,42,52,0,52,0,20,11,0,0,0,0,0,,,,0,0,TRUE
-332632939,Adamawa,Ganye,Sangassumi,1-Jan-17,AdamawaGanyeSangassumi01/01/2017-1,23,0,5,0,109,3122,3636,30,3497,50,122,0,753,1186,0,0,0,0,0,0,27,47,27,47,0,0,0,0,4578,54,53,53,0,0,0,63,56,53,77,0,78,0,10,29,0,0,0,0,0,,,,0,1,TRUE
1771893810,Adamawa,Ganye,Sugu,1-Jan-17,AdamawaGanyeSugu01/01/2017-1,96,0,6,0,0,3235,4616,32,3955,0,0,0,522,550,0,0,0,0,0,0,90,128,90,128,0,0,0,0,4605,25,19,25,0,0,0,25,19,25,24,0,24,0,13,19,0,0,0,0,0,,,,0,0,TRUE
645650635,Adamawa,Ganye,Timdore,1-Jan-17,AdamawaGanyeTimdore01/01/2017-1,62,0,6,5,25,3661,4350,18,4079,0,0,0,323,349,0,0,0,0,0,0,49,66,49,66,0,0,0,0,4498,16,20,16,0,0,0,16,20,16,9,0,9,0,3,3,0,0,0,0,0,,,,0,0,TRUE
-2075427408,Adamawa,Ganye,Yebbi,1-Jan-17,AdamawaGanyeYebbi01/01/2017-1,64,0,7,0,13,3459,4463,49,4463,0,0,0,164,183,1,1,1,1,0,0,38,49,38,49,0,0,0,0,4690,33,30,32,0,0,0,33,30,32,41,0,41,0,20,16,0,0,0,0,0,,,,0,0,TRUE
271661041,Adamawa,Girei,Dakri,1-Jan-17,AdamawaGireiDakri01/01/2017-1,49,0,7,4,32,2676,3114,52,2632,0,133,0,257,390,0,0,0,0,0,0,53,84,53,84,0,0,0,0,3142,15,17,20,0,0,0,15,17,20,7,19,7,19,2,3,0,0,0,0,0,,,,0,0,TRUE
405363550,Adamawa,Girei,Damare,1-Jan-17,AdamawaGireiDamare01/01/2017-1,25,0,6,2,72,3164,3994,9,3758,0,0,0,1901,1901,0,0,0,0,0,0,49,78,49,78,0,0,0,0,5811,14,13,11,0,0,0,14,13,11,17,0,17,0,0,0,0,0,980,0,0,Satchet milk,,,0,0,TRUE
-388267129,Adamawa,Girei,Gereng,1-Jan-17,AdamawaGireiGereng01/01/2017-1,42,0,7,0,32,2532,4077,1,3735,0,0,0,201,201,0,0,0,0,0,0,75,92,75,92,0,0,0,0,4060,11,11,13,0,0,0,11,11,13,11,0,11,0,10,7,0,0,0,0,0,,,,0,0,TRUE
-1518245700,Adamawa,Girei,Girei 1,1-Jan-17,AdamawaGireiGirei 101/01/2017-1,42,0,7,0,143,5561,4368,12,5703,0,390,0,1121,1511,11,24,11,24,0,0,37,50,37,50,0,0,0,0,7431,4,8,8,0,0,0,4,8,8,14,0,14,0,24,0,0,0,0,0,0,,,,0,0,TRUE
-556248819,Adamawa,Girei,Girei 2,1-Jan-17,AdamawaGireiGirei 201/01/2017-1,25,0,6,7,273,1677,3702,7,3002,0,216,0,201,417,3,4,3,4,0,0,33,55,33,55,0,0,0,0,3758,13,12,14,0,0,0,13,12,14,14,0,14,0,0,0,0,0,0,0,0,,,,0,0,TRUE
1192750410,Adamawa,Girei,Jera Bakari,1-Jan-17,AdamawaGireiJera Bakari01/01/2017-1,32,0,5,1,28,1305,2729,0,2669,6,9,0,258,273,0,0,0,0,0,0,33,59,33,59,0,0,0,0,3030,10,7,5,0,0,0,10,7,5,9,0,9,0,0,0,0,0,0,0,0,,,,0,0,TRUE
1592078851,Adamawa,Girei,Jera Bonyo,1-Jan-17,AdamawaGireiJera Bonyo01/01/2017-1,39,0,5,2,51,1513,2794,10,2617,0,0,0,136,136,0,0,0,0,0,0,38,52,38,52,0,0,0,0,2858,10,9,8,0,0,0,10,9,8,11,0,11,0,6,15,0,0,0,0,0,,,,0,0,TRUE
1257798792,Adamawa,Girei,Modire,1-Jan-17,AdamawaGireiModire01/01/2017-1,48,0,11,195,315,4153,7675,44,5163,53,400,0,1713,2166,4,9,4,9,0,0,18,36,18,36,0,0,0,0,7884,22,14,19,0,0,0,22,14,19,21,0,21,0,16,15,0,0,0,0,0,,,,0,0,TRUE
-409988119,Adamawa,Girei,Tambo,1-Jan-17,AdamawaGireiTambo01/01/2017-1,52,0,9,4,48,2592,4943,0,4222,0,0,0,441,441,0,0,0,0,0,0,41,47,41,47,0,0,0,0,4762,19,13,12,0,0,0,19,13,12,7,3,7,3,3,11,0,0,0,0,0,,,,0,0,TRUE
1400296950,Adamawa,Girei,Wuro Dole,1-Jan-17,AdamawaGireiWuro Dole01/01/2017-1,54,0,6,0,2,2678,4572,35,4324,0,0,0,274,274,0,0,0,0,0,0,15,26,15,26,0,0,0,0,4626,13,12,8,0,0,0,13,12,8,4,0,4,0,0,0,0,0,0,0,0,,,,0,0,TRUE
-1616994241,Adamawa,Gombi,Boga,1-Jan-17,AdamawaGombiBoga01/01/2017-1,60,0,8,6,12,2870,4245,45,4160,0,0,0,270,270,0,0,0,0,0,0,68,105,68,105,0,0,0,0,4553,21,18,20,0,0,0,21,18,20,31,0,31,0,19,10,14,12,0,0,0,,,,0,0,TRUE
-1483029228,Adamawa,Gombi,Duwa,1-Jan-17,AdamawaGombiDuwa01/01/2017-1,52,0,6,0,18,2720,4751,47,4634,0,30,0,444,474,0,0,0,0,0,0,98,137,98,137,0,0,0,0,5263,42,34,23,0,0,0,42,34,23,23,0,23,0,8,4,0,0,0,0,0,,,,0,0,TRUE
1682218117,Adamawa,Gombi,Gaanda,1-Jan-17,AdamawaGombiGaanda01/01/2017-1,50,0,5,0,19,2873,3290,52,2717,0,57,0,374,431,0,0,0,0,0,0,99,159,99,159,0,0,0,0,3326,8,9,6,0,0,0,8,9,6,0,0,0,0,6,2,6,0,0,0,0,,,,0,0,TRUE
-1930493598,Adamawa,Gombi,Gabon,1-Jan-17,AdamawaGombiGabon01/01/2017-1,33,0,4,11,43,1446,2425,9,2365,0,0,0,178,178,0,0,0,0,0,0,46,75,46,75,0,0,0,0,2672,30,21,31,0,0,0,30,21,31,39,0,39,0,10,9,6,0,0,0,0,,,,0,0,TRUE
1874938427,Adamawa,Gombi,Garkida,1-Jan-17,AdamawaGombiGarkida01/01/2017-1,55,0,6,0,24,2732,3086,1,2581,0,0,0,803,803,0,0,0,0,0,0,21,32,21,32,0,0,0,0,3440,11,7,6,0,0,0,11,7,6,7,0,7,0,2,2,0,0,0,0,0,,,,0,0,TRUE
-177533344,Adamawa,Gombi,Gombi North,1-Jan-17,AdamawaGombiGombi North01/01/2017-1,66,0,15,3,171,6463,12420,60,11250,265,179,0,1805,2249,1,2,1,2,0,0,97,175,97,175,0,0,0,0,13850,35,24,28,0,0,0,35,24,28,24,0,24,0,4,0,29,0,0,0,0,,,,0,0,TRUE
180078305,Adamawa,Gombi,Gombi South,1-Jan-17,AdamawaGombiGombi South01/01/2017-1,60,0,13,0,5,5442,7514,86,6812,659,983,0,3014,4656,7,11,7,11,0,0,96,159,96,159,0,0,0,0,11643,12,6,9,0,0,0,12,6,9,15,0,15,0,26,6,9,0,0,0,0,,,,0,1,TRUE
-1427104882,Adamawa,Gombi,Guyaku,1-Jan-17,AdamawaGombiGuyaku01/01/2017-1,35,0,5,2,15,2200,3181,0,2881,0,48,0,272,320,0,0,0,0,0,0,53,68,53,68,0,0,0,0,3286,16,13,16,0,0,0,16,13,16,24,0,24,0,9,12,16,0,0,0,0,,,,0,0,TRUE
1651928055,Adamawa,Gombi,Tawa,1-Jan-17,AdamawaGombiTawa01/01/2017-1,53,0,7,0,0,3185,4210,36,3971,0,0,0,701,701,3,5,3,5,0,0,39,72,39,72,0,0,0,0,4749,13,16,13,0,0,0,13,16,13,19,0,19,0,12,15,16,13,0,0,0,,,,0,0,TRUE
512812140,Adamawa,Gombi,Yang,1-Jan-17,AdamawaGombiYang01/01/2017-1,34,0,5,0,27,2142,3111,24,2819,0,0,0,232,232,0,0,0,0,0,0,43,70,43,70,0,0,0,0,3148,27,16,21,0,0,0,27,16,21,11,0,11,0,7,6,0,0,0,0,0,,,,0,0,TRUE
-1951322371,Adamawa,Guyuk,Banjiram,1-Jan-17,AdamawaGuyukBanjiram01/01/2017-1,40,0,4,0,66,1831,1999,0,1380,0,0,0,482,512,0,0,0,0,0,0,10,14,10,14,0,0,0,0,1942,11,10,15,0,0,0,11,10,15,6,0,6,0,7,5,15,0,0,0,0,,,,0,0,TRUE
1285329018,Adamawa,Guyuk,Bobini,1-Jan-17,AdamawaGuyukBobini01/01/2017-1,53,0,7,0,34,2303,4082,15,3802,0,0,0,221,252,0,0,0,0,0,0,90,135,90,135,0,0,0,0,4192,21,20,27,0,0,0,21,20,27,7,0,7,0,6,4,27,0,72,0,0,Sweets,,,0,0,TRUE
1574109555,Adamawa,Guyuk,Bodeno,1-Jan-17,AdamawaGuyukBodeno01/01/2017-1,34,0,4,4,65,1829,2633,11,2515,0,0,0,268,334,0,0,0,0,0,0,48,69,48,69,0,0,0,0,2921,16,10,12,0,0,0,16,10,12,7,0,7,0,2,5,12,0,251,0,0,Sweets,,,0,0,TRUE
1864667960,Adamawa,Guyuk,Chikila,1-Jan-17,AdamawaGuyukChikila01/01/2017-1,97,0,11,0,232,4815,5408,18,5318,0,110,0,1134,1452,0,0,0,0,0,0,61,67,61,67,0,0,0,0,6861,22,19,27,0,0,0,22,19,27,17,0,17,0,15,11,17,0,0,0,0,,,,0,0,TRUE
464662745,Adamawa,Guyuk,Dukul,1-Jan-17,AdamawaGuyukDukul01/01/2017-1,48,0,9,0,66,3096,4268,25,4006,0,117,0,495,647,0,0,0,0,0,0,50,66,50,66,0,0,0,0,4750,28,31,18,0,0,0,28,31,18,43,0,43,0,9,15,18,0,0,0,0,,,,0,1,TRUE
-1351250906,Adamawa,Guyuk,Dumna,1-Jan-17,AdamawaGuyukDumna01/01/2017-1,62,0,9,0,0,3124,3736,30,3393,0,0,0,248,299,0,0,0,0,0,0,112,149,112,149,0,0,0,0,3790,21,24,22,0,0,0,21,24,22,13,0,13,0,15,28,0,0,0,0,0,,,,0,0,TRUE
1058260655,Adamawa,Guyuk,Guyuk,1-Jan-17,AdamawaGuyukGuyuk01/01/2017-1,57,0,9,4,154,3731,3891,23,3170,129,44,0,1651,2033,0,0,0,0,0,0,91,123,91,123,0,0,0,0,5275,16,7,8,0,0,0,16,7,8,9,0,9,0,11,0,8,0,0,0,0,,,,0,0,TRUE
1538991812,Adamawa,Guyuk,Kola,1-Jan-17,AdamawaGuyukKola01/01/2017-1,45,0,8,0,123,3216,3497,6,3084,0,70,0,1071,1187,0,0,0,0,0,0,44,51,44,51,0,0,0,0,4399,5,11,20,0,0,0,5,11,20,18,0,18,0,4,12,20,0,0,0,0,,,,0,0,TRUE
565831797,Adamawa,Guyuk,Lokoro,1-Jan-17,AdamawaGuyukLokoro01/01/2017-1,43,0,4,4,72,1298,1837,6,1600,0,45,0,444,546,0,0,0,0,0,0,45,62,45,62,0,0,0,0,2227,16,18,20,0,0,0,16,18,20,17,0,17,0,12,13,20,0,0,0,0,,,,0,1,TRUE
-2000225646,Adamawa,Guyuk,Purakayo,1-Jan-17,AdamawaGuyukPurakayo01/01/2017-1,24,0,2,2,83,1244,1445,2,1077,0,0,0,1255,1346,0,0,0,0,0,0,9,11,9,11,0,0,0,0,2428,8,13,16,0,0,0,8,13,16,6,0,6,0,2,0,12,0,0,0,0,,,,0,0,TRUE
446248875,Adamawa,Hong,Bangshika,1-Jan-17,AdamawaHongBangshika01/01/2017-1,57,0,9,8,27,3438,3966,22,3444,0,92,0,798,890,0,0,0,0,0,0,73,106,73,106,0,0,0,0,4475,21,11,10,0,0,0,21,11,10,4,0,4,0,0,0,10,0,0,0,0,,,,0,0,TRUE
682781456,Adamawa,Hong,Daksiri,1-Jan-17,AdamawaHongDaksiri01/01/2017-1,39,0,6,0,63,2438,3623,21,3554,0,91,0,427,518,0,0,0,0,0,0,23,29,23,29,0,0,0,0,4164,14,11,16,0,0,0,14,11,16,13,0,13,0,4,6,16,0,0,0,0,,,,0,0,TRUE
-410177071,Adamawa,Hong,Garaha,1-Jan-17,AdamawaHongGaraha01/01/2017-1,36,0,6,1,39,1675,2603,29,2343,0,42,0,145,187,0,0,0,0,0,0,41,48,41,48,0,0,0,0,2618,15,17,14,0,0,0,15,17,14,7,0,7,0,11,6,14,0,0,0,0,,,,0,0,TRUE
-1378646082,Adamawa,Hong,Gaya-Sikalmi,1-Jan-17,AdamawaHongGaya-sikalmi01/01/2017-1,59,0,9,5,17,3087,4130,47,4059,0,101,0,274,375,0,0,0,0,0,0,45,70,45,70,0,0,0,0,4526,9,7,9,0,0,0,9,7,9,0,0,0,0,6,3,9,0,0,0,0,,,,0,0,TRUE
1403228263,Adamawa,Hong,Hildi,1-Jan-17,AdamawaHongHildi01/01/2017-1,44,0,5,0,0,2233,3508,0,3247,0,50,0,488,538,0,0,0,0,0,0,20,29,20,29,0,0,0,0,3814,11,6,12,0,0,0,11,6,12,8,0,8,0,6,9,12,0,0,0,0,,,,0,0,TRUE
-29561828,Adamawa,Hong,Hong,1-Jan-17,AdamawaHongHong01/01/2017-1,42,0,6,0,19,2631,4450,33,3893,0,166,0,838,1004,0,0,0,0,0,0,38,80,38,80,0,0,0,0,4996,18,17,19,0,0,0,18,17,19,15,0,15,0,3,8,19,13,0,0,0,,,,0,0,TRUE
-405362451,Adamawa,Hong,Hoserezum,1-Jan-17,AdamawaHongHoserezum01/01/2017-1,50,0,8,0,37,2636,3165,14,2947,0,147,0,690,837,0,0,0,0,0,0,40,56,40,56,0,0,0,0,3877,12,10,14,0,0,0,12,10,14,4,0,4,0,0,0,14,0,0,0,0,,,,0,0,TRUE
-155148374,Adamawa,Hong,Kwarhi,1-Jan-17,AdamawaHongKwarhi01/01/2017-1,33,0,5,0,83,1934,2782,12,2725,0,0,0,726,726,0,0,0,0,0,0,34,67,34,67,0,0,0,0,3601,8,13,10,0,0,0,8,13,10,8,0,8,0,12,5,10,0,0,0,0,,,,0,0,TRUE
-2016490269,Adamawa,Hong,Mayo Lope,1-Jan-17,AdamawaHongMayo Lope01/01/2017-1,42,0,5,1,41,1692,2436,0,2425,0,0,0,328,328,0,0,0,0,0,0,8,9,8,9,0,0,0,0,2804,9,10,14,0,0,0,9,10,14,14,0,14,0,0,0,14,0,0,0,0,,,,0,0,TRUE
-1255279128,Adamawa,Hong,Shangui,1-Jan-17,AdamawaHongShangui01/01/2017-1,23,0,5,7,57,1822,2159,28,1926,0,215,0,590,805,0,0,0,0,0,0,15,17,15,17,0,0,0,0,2812,4,6,8,0,0,0,4,6,8,8,0,8,0,0,0,8,7,0,0,0,,,,0,0,TRUE
369273289,Adamawa,Hong,Thilbang,1-Jan-17,AdamawaHongThilbang01/01/2017-1,39,0,8,8,135,3073,4079,16,3825,0,405,0,700,1105,0,0,0,0,0,0,9,18,9,18,0,0,0,0,5091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,TRUE
-2008912298,Adamawa,Hong,Uba,1-Jan-17,AdamawaHongUba01/01/2017-1,36,0,6,0,18,2716,3696,23,3641,0,92,0,510,602,0,0,0,0,0,0,15,37,15,37,0,0,0,0,4298,24,13,15,0,0,0,24,13,15,32,0,32,0,16,8,15,0,0,0,0,,,,0,0,TRUE
172927263,Adamawa,Jada,Danaba,1-Jan-17,AdamawaJadaDanaba01/01/2017-1,83,0,6,0,81,2796,4255,25,3446,11,112,0,397,520,0,0,0,0,0,0,19,31,19,31,0,0,0,0,4078,23,21,21,0,0,0,23,21,21,25,0,25,0,20,21,26,0,800,0,0,Milkcandy,,,0,0,TRUE
1753584756,Adamawa,Jada,Jada 1,1-Jan-17,AdamawaJadaJada 101/01/2017-1,37,0,6,3,25,3047,4326,27,3981,49,25,0,191,265,0,0,0,0,0,0,62,111,62,111,0,0,0,0,4385,30,20,21,0,0,0,27,30,21,28,0,28,0,47,22,32,0,800,0,0,milk candy,,,0,0,TRUE
1004228709,Adamawa,Jada,Jada 2,1-Jan-17,AdamawaJadaJada 201/01/2017-1,36,0,6,0,0,3727,4807,19,4008,15,21,0,600,636,0,0,0,0,0,0,42,55,42,55,0,0,0,0,4699,21,16,12,0,0,0,21,16,12,10,0,10,0,15,18,15,0,700,0,0,milk candy,,,0,0,TRUE
1879564226,Adamawa,Jada,Koma 1,1-Jan-17,AdamawaJadaKoma 101/01/2017-1,60,0,4,15,32,2022,2760,23,2301,0,26,0,247,273,0,0,0,0,0,0,55,107,55,107,0,0,0,0,2728,19,17,18,0,0,0,15,15,9,49,0,47,0,21,22,10,0,300,0,0,milk candy,,,0,0,TRUE
1793761563,Adamawa,Jada,Koma 2,1-Jan-17,AdamawaJadaKoma 201/01/2017-1,69,0,4,0,121,2184,3119,17,2305,0,0,0,599,599,0,0,0,0,0,0,51,51,51,51,0,0,0,0,3076,11,15,10,0,0,0,11,15,10,15,0,15,0,7,20,25,0,250,0,0,milk candy,,,0,0,TRUE
-1749249088,Adamawa,Jada,Leko,1-Jan-17,AdamawaJadaLeko01/01/2017-1,74,0,8,0,11,2682,4129,17,3748,0,0,0,247,182,0,0,0,0,0,0,44,48,44,48,0,0,0,0,4054,19,24,29,0,0,0,19,24,29,28,0,28,0,12,17,29,0,350,0,0,milk candy,,,0,0,TRUE
1222932673,Adamawa,Jada,Mapeo,1-Jan-17,AdamawaJadaMapeo01/01/2017-1,75,0,6,1,67,2490,3875,17,3408,0,0,0,239,239,0,0,0,0,0,0,37,38,37,38,0,0,0,0,3753,25,20,22,0,0,0,25,20,22,35,0,44,0,12,33,39,0,181,0,0,milk candy,,,0,0,TRUE
1072078830,Adamawa,Jada,Mayo Kalaye,1-Jan-17,AdamawaJadaMayo Kalaye01/01/2017-1,48,0,8,0,36,2495,4041,39,3817,0,8,0,124,132,0,0,0,0,0,0,54,68,54,68,0,0,0,0,4053,41,39,42,0,0,0,39,42,42,51,0,51,0,18,20,38,0,900,0,0,milk candy,,,0,0,TRUE
