Id,Campaign Type,IPDs Round,Timeline,State,LGA,Social mobilization plan/implementation,High risk Operational Plan,Evidence of LGA task force meeting,Meeting of Ward selection Committees to review performance,Updated micro-plan,Training Plan implementation,Social mobilization funds received at LGA Level,Border synchronization planning meeting,Security agents conducted assessment,IPD plan adjusted based on security assessment (if applicable),Logistics funds received,LGAs/State counterpart funding received
SIA 16-Feb 2 weeks KATSINA FASKARI,SIA,16-Feb,2 weeks,Katsina,Faskari,Yes,Yes,Yes,100%,Yes,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KATSINA FUNTUA,SIA,16-Feb,2 weeks,Katsina,Funtua,Yes,Yes,No,100%,Yes,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KATSINA INGAWA,SIA,16-Feb,2 weeks,Katsina,Ingawa,Yes,Yes,Yes,100%,Yes,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KATSINA JIBIA,SIA,16-Feb,2 weeks,Katsina,Jibia,Yes,Yes,No,100%,Yes,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KATSINA KAFUR,SIA,16-Feb,2 weeks,Katsina,Kafur,Yes,Yes,Yes,100%,Yes,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KATSINA KAITA,SIA,16-Feb,2 weeks,Katsina,Kaita,Yes,Yes,No,100%,Yes,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KATSINA KANKARA,SIA,16-Feb,2 weeks,Katsina,Kankara,Yes,Yes,Yes,100%,Yes,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KATSINA KANKIA,SIA,16-Feb,2 weeks,Katsina,Kankia,Yes,Yes,No,100%,Yes,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KATSINA KATSINA,SIA,16-Feb,2 weeks,Katsina,Katsina,Yes,Yes,No,100%,Yes,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KATSINA KURFI,SIA,16-Feb,2 weeks,Katsina,Kurfi,Yes,Yes,No,100%,Yes,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KATSINA KUSADA,SIA,16-Feb,2 weeks,Katsina,Kusada,Yes,Yes,No,100%,Yes,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KATSINA MAI'ADUA,SIA,16-Feb,2 weeks,Katsina,Mai'adua,Yes,Yes,No,100%,Yes,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KATSINA MALUMFASHI,SIA,16-Feb,2 weeks,Katsina,Malumfashi,Yes,Yes,No,100%,Yes,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KATSINA MANI,SIA,16-Feb,2 weeks,Katsina,Mani,Yes,Yes,No,100%,Yes,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KATSINA MASHI,SIA,16-Feb,2 weeks,Katsina,Mashi,Yes,Yes,No,100%,Yes,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KATSINA MATAZU,SIA,16-Feb,2 weeks,Katsina,Matazu,Yes,Yes,No,100%,Yes,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KATSINA MUSAWA,SIA,16-Feb,2 weeks,Katsina,Musawa,Yes,Yes,Yes,100%,Yes,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KATSINA RIMI,SIA,16-Feb,2 weeks,Katsina,Rimi,Yes,Yes,No,100%,Yes,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KATSINA SABUWA,SIA,16-Feb,2 weeks,Katsina,Sabuwa,Yes,Yes,No,100%,Yes,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KATSINA SAFANA,SIA,16-Feb,2 weeks,Katsina,Safana,Yes,Yes,No,100%,Yes,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KATSINA SANDAMU,SIA,16-Feb,2 weeks,Katsina,Sandamu,Yes,Yes,No,100%,Yes,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KATSINA ZANGO,SIA,16-Feb,2 weeks,Katsina,Zango,Yes,Yes,Yes,100%,Yes,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KEBBI ALEIRO,SIA,16-Feb,2 weeks,Kebbi,Aleiro,No,Yes,Yes,100%,No,Yes,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks KEBBI AREWA DANDI,SIA,16-Feb,2 weeks,Kebbi,Arewa Dandi,Yes,No,No,100%,No,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KEBBI ARGUNGU,SIA,16-Feb,2 weeks,Kebbi,Argungu,No,Yes,Yes,100%,No,Yes,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks KEBBI AUGIE,SIA,16-Feb,2 weeks,Kebbi,Augie,Yes,No,No,100%,No,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KEBBI BAGUDO,SIA,16-Feb,2 weeks,Kebbi,Bagudo,Yes,Yes,Yes,100%,No,Yes,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks KEBBI BIRNIN KEBBI,SIA,16-Feb,2 weeks,Kebbi,Birnin Kebbi,Yes,No,No,100%,No,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KEBBI BUNZA,SIA,16-Feb,2 weeks,Kebbi,Bunza,Yes,No,No,100%,No,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KEBBI DANDI,SIA,16-Feb,2 weeks,Kebbi,Dandi,Yes,No,No,100%,No,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KEBBI FAKAI,SIA,16-Feb,2 weeks,Kebbi,Fakai,Yes,Yes,Yes,100%,No,Yes,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks KEBBI GWANDU,SIA,16-Feb,2 weeks,Kebbi,Gwandu,Yes,Yes,Yes,100%,No,Yes,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks KEBBI JEGA,SIA,16-Feb,2 weeks,Kebbi,Jega,No,No,No,100%,No,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KEBBI KALGO,SIA,16-Feb,2 weeks,Kebbi,Kalgo,Yes,Yes,Yes,100%,No,Yes,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks KEBBI KOKO/BESSE,SIA,16-Feb,2 weeks,Kebbi,Koko/Besse,Yes,Yes,Yes,100%,No,Yes,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks KEBBI MAIYAMA,SIA,16-Feb,2 weeks,Kebbi,Maiyama,No,No,No,100%,No,Yes,No,No,No,No,No,No
SIA 16-Feb 2 weeks KEBBI NGASKI,SIA,16-Feb,2 weeks,Kebbi,Ngaski,Yes,Yes,Yes,100%,No,Yes,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks KEBBI SAKABA,SIA,16-Feb,2 weeks,Kebbi,Sakaba,Yes,Yes,Yes,100%,No,Yes,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks KEBBI SHANGA,SIA,16-Feb,2 weeks,Kebbi,Shanga,Yes,Yes,Yes,100%,No,Yes,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks KEBBI SURU,SIA,16-Feb,2 weeks,Kebbi,Suru,Yes,Yes,Yes,100%,No,Yes,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks KEBBI WASAGU/DANKO,SIA,16-Feb,2 weeks,Kebbi,Wasagu/Danko,No,Yes,Yes,100%,No,Yes,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks KEBBI YAURI,SIA,16-Feb,2 weeks,Kebbi,Yauri,Yes,Yes,Yes,100%,No,Yes,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks KEBBI ZURU,SIA,16-Feb,2 weeks,Kebbi,Zuru,No,Yes,Yes,100%,No,Yes,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks KOGI ADAVI,SIA,16-Feb,2 weeks,Kogi,Adavi,,,,,,,,,,,,
SIA 16-Feb 2 weeks KOGI AJAOKUTA,SIA,16-Feb,2 weeks,Kogi,Ajaokuta,,,,,,,,,,,,
SIA 16-Feb 2 weeks KOGI ANKPA,SIA,16-Feb,2 weeks,Kogi,Ankpa,,,,,,,,,,,,
SIA 16-Feb 2 weeks KOGI BASSA,SIA,16-Feb,2 weeks,Kogi,Bassa,,,,,,,,,,,,
SIA 16-Feb 2 weeks KOGI DEKINA,SIA,16-Feb,2 weeks,Kogi,Dekina,,,,,,,,,,,,
SIA 16-Feb 2 weeks KOGI IBAJI,SIA,16-Feb,2 weeks,Kogi,Ibaji,,,,,,,,,,,,
SIA 16-Feb 2 weeks KOGI IDAH,SIA,16-Feb,2 weeks,Kogi,Idah,,,,,,,,,,,,
SIA 16-Feb 2 weeks KOGI IGALAMELA-ODOLU,SIA,16-Feb,2 weeks,Kogi,Igalamela-Odolu,,,,,,,,,,,,
SIA 16-Feb 2 weeks KOGI IJUMU,SIA,16-Feb,2 weeks,Kogi,Ijumu,,,,,,,,,,,,
SIA 16-Feb 2 weeks KOGI KABBA/BUNU,SIA,16-Feb,2 weeks,Kogi,Kabba/Bunu,,,,,,,,,,,,
SIA 16-Feb 2 weeks KOGI KOGI,SIA,16-Feb,2 weeks,Kogi,Kogi,,,,,,,,,,,,
SIA 16-Feb 2 weeks KOGI LOKOJA,SIA,16-Feb,2 weeks,Kogi,Lokoja,,,,,,,,,,,,
SIA 16-Feb 2 weeks KOGI MOPA-MURO,SIA,16-Feb,2 weeks,Kogi,Mopa-Muro,,,,,,,,,,,,
SIA 16-Feb 2 weeks KOGI OFU,SIA,16-Feb,2 weeks,Kogi,Ofu,,,,,,,,,,,,
SIA 16-Feb 2 weeks KOGI OGORI/MAGONGO,SIA,16-Feb,2 weeks,Kogi,Ogori/Magongo,,,,,,,,,,,,
SIA 16-Feb 2 weeks KOGI OKEHI,SIA,16-Feb,2 weeks,Kogi,Okehi,,,,,,,,,,,,
SIA 16-Feb 2 weeks KOGI OKENE,SIA,16-Feb,2 weeks,Kogi,Okene,,,,,,,,,,,,
SIA 16-Feb 2 weeks KOGI OLAMABORO,SIA,16-Feb,2 weeks,Kogi,Olamaboro,,,,,,,,,,,,
SIA 16-Feb 2 weeks KOGI OMALA,SIA,16-Feb,2 weeks,Kogi,Omala,,,,,,,,,,,,
SIA 16-Feb 2 weeks KOGI YAGBA EAST,SIA,16-Feb,2 weeks,Kogi,Yagba East,,,,,,,,,,,,
SIA 16-Feb 2 weeks KOGI YAGBA WEST,SIA,16-Feb,2 weeks,Kogi,Yagba West,,,,,,,,,,,,
SIA 16-Feb 2 weeks KWARA ASA,SIA,16-Feb,2 weeks,Kwara,Asa,,,,,,,,,,,,
SIA 16-Feb 2 weeks KWARA BARUTEN,SIA,16-Feb,2 weeks,Kwara,Baruten,,,,,,,,,,,,
SIA 16-Feb 2 weeks KWARA EDU,SIA,16-Feb,2 weeks,Kwara,Edu,,,,,,,,,,,,
SIA 16-Feb 2 weeks KWARA EKITI,SIA,16-Feb,2 weeks,Kwara,Ekiti,,,,,,,,,,,,
SIA 16-Feb 2 weeks KWARA IFELODUN,SIA,16-Feb,2 weeks,Kwara,Ifelodun,,,,,,,,,,,,
SIA 16-Feb 2 weeks KWARA ILORIN EAST,SIA,16-Feb,2 weeks,Kwara,Ilorin East,,,,,,,,,,,,
SIA 16-Feb 2 weeks KWARA ILORIN SOUTH,SIA,16-Feb,2 weeks,Kwara,Ilorin South,,,,,,,,,,,,
SIA 16-Feb 2 weeks KWARA ILORIN WEST,SIA,16-Feb,2 weeks,Kwara,Ilorin West,,,,,,,,,,,,
SIA 16-Feb 2 weeks KWARA IREPODUN,SIA,16-Feb,2 weeks,Kwara,Irepodun,,,,,,,,,,,,
SIA 16-Feb 2 weeks KWARA ISIN,SIA,16-Feb,2 weeks,Kwara,Isin,,,,,,,,,,,,
SIA 16-Feb 2 weeks KWARA KAIAMA,SIA,16-Feb,2 weeks,Kwara,Kaiama,,,,,,,,,,,,
SIA 16-Feb 2 weeks KWARA MORO,SIA,16-Feb,2 weeks,Kwara,Moro,,,,,,,,,,,,
SIA 16-Feb 2 weeks KWARA OFFA,SIA,16-Feb,2 weeks,Kwara,Offa,,,,,,,,,,,,
SIA 16-Feb 2 weeks KWARA OKE ERO,SIA,16-Feb,2 weeks,Kwara,Oke Ero,,,,,,,,,,,,
SIA 16-Feb 2 weeks KWARA OYUN,SIA,16-Feb,2 weeks,Kwara,Oyun,,,,,,,,,,,,
SIA 16-Feb 2 weeks KWARA PATEGI,SIA,16-Feb,2 weeks,Kwara,Pategi,,,,,,,,,,,,
SIA 16-Feb 2 weeks LAGOS AGEGE,SIA,16-Feb,2 weeks,Lagos,Agege,,,,,,,,,,,,
SIA 16-Feb 2 weeks LAGOS AJEROMI/IFELODUN,SIA,16-Feb,2 weeks,Lagos,Ajeromi/Ifelodun,,,,,,,,,,,,
SIA 16-Feb 2 weeks LAGOS ALIMOSHO,SIA,16-Feb,2 weeks,Lagos,Alimosho,,,,,,,,,,,,
SIA 16-Feb 2 weeks LAGOS AMUWO ODOFIN,SIA,16-Feb,2 weeks,Lagos,Amuwo Odofin,,,,,,,,,,,,
SIA 16-Feb 2 weeks LAGOS APAPA,SIA,16-Feb,2 weeks,Lagos,Apapa,,,,,,,,,,,,
SIA 16-Feb 2 weeks LAGOS BADAGRY,SIA,16-Feb,2 weeks,Lagos,Badagry,,,,,,,,,,,,
SIA 16-Feb 2 weeks LAGOS EPE,SIA,16-Feb,2 weeks,Lagos,Epe,,,,,,,,,,,,
SIA 16-Feb 2 weeks LAGOS ETI OSA,SIA,16-Feb,2 weeks,Lagos,Eti Osa,,,,,,,,,,,,
SIA 16-Feb 2 weeks LAGOS IBEJU LEKKI,SIA,16-Feb,2 weeks,Lagos,Ibeju Lekki,,,,,,,,,,,,
SIA 16-Feb 2 weeks LAGOS IFAKO/IJAYE,SIA,16-Feb,2 weeks,Lagos,Ifako/Ijaye,,,,,,,,,,,,
SIA 16-Feb 2 weeks LAGOS IKEJA,SIA,16-Feb,2 weeks,Lagos,Ikeja,,,,,,,,,,,,
SIA 16-Feb 2 weeks LAGOS IKORODU,SIA,16-Feb,2 weeks,Lagos,Ikorodu,,,,,,,,,,,,
SIA 16-Feb 2 weeks LAGOS KOSOFE,SIA,16-Feb,2 weeks,Lagos,Kosofe,,,,,,,,,,,,
SIA 16-Feb 2 weeks LAGOS LAGOS ISLAND,SIA,16-Feb,2 weeks,Lagos,Lagos Island,,,,,,,,,,,,
SIA 16-Feb 2 weeks LAGOS LAGOS MAINLAND,SIA,16-Feb,2 weeks,Lagos,Lagos Mainland,,,,,,,,,,,,
SIA 16-Feb 2 weeks LAGOS MUSHIN,SIA,16-Feb,2 weeks,Lagos,Mushin,,,,,,,,,,,,
SIA 16-Feb 2 weeks LAGOS OJO,SIA,16-Feb,2 weeks,Lagos,Ojo,,,,,,,,,,,,
SIA 16-Feb 2 weeks LAGOS OSHODI/ISOLO,SIA,16-Feb,2 weeks,Lagos,Oshodi/Isolo,,,,,,,,,,,,
SIA 16-Feb 2 weeks LAGOS SHOMOLU,SIA,16-Feb,2 weeks,Lagos,Shomolu,,,,,,,,,,,,
SIA 16-Feb 2 weeks LAGOS SURULERE,SIA,16-Feb,2 weeks,Lagos,Surulere,,,,,,,,,,,,
SIA 16-Feb 2 weeks NASARAWA AKWANGA,SIA,16-Feb,2 weeks,Nasarawa,Akwanga,,,,,,,,,,,,
SIA 16-Feb 2 weeks NASARAWA AWE,SIA,16-Feb,2 weeks,Nasarawa,Awe,,,,,,,,,,,,
SIA 16-Feb 2 weeks NASARAWA DOMA,SIA,16-Feb,2 weeks,Nasarawa,Doma,,,,,,,,,,,,
SIA 16-Feb 2 weeks NASARAWA KARU,SIA,16-Feb,2 weeks,Nasarawa,Karu,,,,,,,,,,,,
SIA 16-Feb 2 weeks NASARAWA KEANA,SIA,16-Feb,2 weeks,Nasarawa,Keana,,,,,,,,,,,,
SIA 16-Feb 2 weeks NASARAWA KEFFI,SIA,16-Feb,2 weeks,Nasarawa,Keffi,,,,,,,,,,,,
SIA 16-Feb 2 weeks NASARAWA KOKONA,SIA,16-Feb,2 weeks,Nasarawa,Kokona,,,,,,,,,,,,
SIA 16-Feb 2 weeks NASARAWA LAFIA,SIA,16-Feb,2 weeks,Nasarawa,Lafia,,,,,,,,,,,,
SIA 16-Feb 2 weeks NASARAWA NASARAWA,SIA,16-Feb,2 weeks,Nasarawa,Nasarawa,,,,,,,,,,,,
SIA 16-Feb 2 weeks NASARAWA NASARAWA EGON,SIA,16-Feb,2 weeks,Nasarawa,Nasarawa Egon,,,,,,,,,,,,
SIA 16-Feb 2 weeks NASARAWA OBI,SIA,16-Feb,2 weeks,Nasarawa,Obi,,,,,,,,,,,,
SIA 16-Feb 2 weeks NASARAWA TOTO,SIA,16-Feb,2 weeks,Nasarawa,Toto,,,,,,,,,,,,
SIA 16-Feb 2 weeks NASARAWA WAMBA,SIA,16-Feb,2 weeks,Nasarawa,Wamba,,,,,,,,,,,,
SIA 16-Feb 2 weeks NIGER AGAIE,SIA,16-Feb,2 weeks,Niger,Agaie,Yes,Yes,No,100%,No,No,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks NIGER AGWARA,SIA,16-Feb,2 weeks,Niger,Agwara,Yes,Yes,Yes,100%,Yes,No,No,Yes,Yes,Yes,No,No
SIA 16-Feb 2 weeks NIGER BIDA,SIA,16-Feb,2 weeks,Niger,Bida,Yes,Yes,No,100%,No,No,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks NIGER BORGU,SIA,16-Feb,2 weeks,Niger,Borgu,Yes,Yes,No,100%,No,No,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks NIGER BOSSO,SIA,16-Feb,2 weeks,Niger,Bosso,Yes,Yes,No,100%,No,No,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks NIGER CHANCHAGA,SIA,16-Feb,2 weeks,Niger,Chanchaga,Yes,Yes,Yes,100%,Yes,No,No,Yes,Yes,Yes,No,No
SIA 16-Feb 2 weeks NIGER EDATI,SIA,16-Feb,2 weeks,Niger,Edati,No,No,No,100%,No,No,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks NIGER GBAKO,SIA,16-Feb,2 weeks,Niger,Gbako,Yes,Yes,No,100%,No,No,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks NIGER GURARA,SIA,16-Feb,2 weeks,Niger,Gurara,No,No,No,100%,No,No,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks NIGER KATCHA,SIA,16-Feb,2 weeks,Niger,Katcha,Yes,Yes,Yes,100%,No,No,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks NIGER KONTAGORA,SIA,16-Feb,2 weeks,Niger,Kontagora,Yes,Yes,No,100%,No,No,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks NIGER LAPAI,SIA,16-Feb,2 weeks,Niger,Lapai,Yes,Yes,No,100%,No,No,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks NIGER LAVUN,SIA,16-Feb,2 weeks,Niger,Lavun,No,No,No,100%,No,No,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks NIGER MAGAMA,SIA,16-Feb,2 weeks,Niger,Magama,Yes,No,No,100%,No,No,No,No,No,No,No,No
SIA 16-Feb 2 weeks NIGER MARIGA,SIA,16-Feb,2 weeks,Niger,Mariga,Yes,Yes,Yes,100%,No,No,No,Yes,Yes,Yes,No,No
SIA 16-Feb 2 weeks NIGER MASHEGU,SIA,16-Feb,2 weeks,Niger,Mashegu,Yes,Yes,Yes,100%,No,No,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks NIGER MOKWA,SIA,16-Feb,2 weeks,Niger,Mokwa,Yes,Yes,No,100%,No,No,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks NIGER MUYA,SIA,16-Feb,2 weeks,Niger,Muya,Yes,Yes,No,100%,Yes,No,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks NIGER PAIKORO,SIA,16-Feb,2 weeks,Niger,Paikoro,Yes,Yes,No,100%,No,No,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks NIGER RAFI,SIA,16-Feb,2 weeks,Niger,Rafi,No,No,Yes,100%,No,No,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks NIGER RIJAU,SIA,16-Feb,2 weeks,Niger,Rijau,No,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 16-Feb 2 weeks NIGER SHIRORO,SIA,16-Feb,2 weeks,Niger,Shiroro,Yes,Yes,Yes,100%,Yes,No,No,Yes,Yes,Yes,No,No
SIA 16-Feb 2 weeks NIGER SULEJA,SIA,16-Feb,2 weeks,Niger,Suleja,Yes,Yes,No,100%,Yes,No,No,No,Yes,Yes,No,No
SIA 16-Feb 2 weeks NIGER TAFA,SIA,16-Feb,2 weeks,Niger,Tafa,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 16-Feb 2 weeks NIGER WUSHISHI,SIA,16-Feb,2 weeks,Niger,Wushishi,Yes,Yes,Yes,100%,Yes,No,No,Yes,Yes,Yes,No,No
SIA 16-Feb 2 weeks OGUN ABEOKUTA NORTH,SIA,16-Feb,2 weeks,Ogun,Abeokuta North,,,,,,,,,,,,
SIA 16-Feb 2 weeks OGUN ABEOKUTA SOUTH,SIA,16-Feb,2 weeks,Ogun,Abeokuta South,,,,,,,,,,,,
SIA 16-Feb 2 weeks OGUN ADO ODO/OTA,SIA,16-Feb,2 weeks,Ogun,Ado Odo/Ota,,,,,,,,,,,,
SIA 16-Feb 2 weeks OGUN EWEKORO,SIA,16-Feb,2 weeks,Ogun,Ewekoro,,,,,,,,,,,,
SIA 16-Feb 2 weeks OGUN IFO,SIA,16-Feb,2 weeks,Ogun,Ifo,,,,,,,,,,,,
SIA 16-Feb 2 weeks OGUN IJEBU EAST,SIA,16-Feb,2 weeks,Ogun,Ijebu East,,,,,,,,,,,,
SIA 16-Feb 2 weeks OGUN IJEBU NORTH,SIA,16-Feb,2 weeks,Ogun,Ijebu North,,,,,,,,,,,,
SIA 16-Feb 2 weeks OGUN IJEBU NORTH EAST,SIA,16-Feb,2 weeks,Ogun,Ijebu North East,,,,,,,,,,,,
SIA 16-Feb 2 weeks OGUN IJEBU ODE,SIA,16-Feb,2 weeks,Ogun,Ijebu Ode,,,,,,,,,,,,
SIA 16-Feb 2 weeks OGUN IKENNE,SIA,16-Feb,2 weeks,Ogun,Ikenne,,,,,,,,,,,,
SIA 16-Feb 2 weeks OGUN IMEKO AFON,SIA,16-Feb,2 weeks,Ogun,Imeko Afon,,,,,,,,,,,,
SIA 16-Feb 2 weeks OGUN IPOKIA,SIA,16-Feb,2 weeks,Ogun,Ipokia,,,,,,,,,,,,
SIA 16-Feb 2 weeks OGUN OBAFEMI OWODE,SIA,16-Feb,2 weeks,Ogun,Obafemi Owode,,,,,,,,,,,,
SIA 16-Feb 2 weeks OGUN ODEDA,SIA,16-Feb,2 weeks,Ogun,Odeda,,,,,,,,,,,,
SIA 16-Feb 2 weeks OGUN ODOGBOLU,SIA,16-Feb,2 weeks,Ogun,Odogbolu,,,,,,,,,,,,
SIA 16-Feb 2 weeks OGUN OGUN WATERSIDE,SIA,16-Feb,2 weeks,Ogun,Ogun Waterside,,,,,,,,,,,,
SIA 16-Feb 2 weeks OGUN REMO NORTH,SIA,16-Feb,2 weeks,Ogun,Remo North,,,,,,,,,,,,
SIA 16-Feb 2 weeks OGUN SHAGAMU,SIA,16-Feb,2 weeks,Ogun,Shagamu,,,,,,,,,,,,
SIA 16-Feb 2 weeks OGUN YEWA NORTH,SIA,16-Feb,2 weeks,Ogun,Yewa North,,,,,,,,,,,,
SIA 16-Feb 2 weeks OGUN YEWA SOUTH,SIA,16-Feb,2 weeks,Ogun,Yewa South,,,,,,,,,,,,
SIA 16-Feb 2 weeks ONDO AKOKO NORTH EAST,SIA,16-Feb,2 weeks,Ondo,Akoko North East,,,,,,,,,,,,
SIA 16-Feb 2 weeks ONDO AKOKO NORTH WEST,SIA,16-Feb,2 weeks,Ondo,Akoko North West,,,,,,,,,,,,
SIA 16-Feb 2 weeks ONDO AKOKO SOUTH EAST,SIA,16-Feb,2 weeks,Ondo,Akoko South East,,,,,,,,,,,,
SIA 16-Feb 2 weeks ONDO AKOKO SOUTH WEST,SIA,16-Feb,2 weeks,Ondo,Akoko South West,,,,,,,,,,,,
SIA 16-Feb 2 weeks ONDO AKURE NORTH,SIA,16-Feb,2 weeks,Ondo,Akure North,,,,,,,,,,,,
SIA 16-Feb 2 weeks ONDO AKURE SOUTH,SIA,16-Feb,2 weeks,Ondo,Akure South,,,,,,,,,,,,
SIA 16-Feb 2 weeks ONDO ESE ODO,SIA,16-Feb,2 weeks,Ondo,Ese Odo,,,,,,,,,,,,
SIA 16-Feb 2 weeks ONDO IDANRE,SIA,16-Feb,2 weeks,Ondo,Idanre,,,,,,,,,,,,
SIA 16-Feb 2 weeks ONDO IFEDORE,SIA,16-Feb,2 weeks,Ondo,Ifedore,,,,,,,,,,,,
SIA 16-Feb 2 weeks ONDO ILAJE,SIA,16-Feb,2 weeks,Ondo,Ilaje,,,,,,,,,,,,
SIA 16-Feb 2 weeks ONDO ILE OLUJI/OKEIGBO,SIA,16-Feb,2 weeks,Ondo,Ile Oluji/Okeigbo,,,,,,,,,,,,
SIA 16-Feb 2 weeks ONDO IRELE,SIA,16-Feb,2 weeks,Ondo,Irele,,,,,,,,,,,,
SIA 16-Feb 2 weeks ONDO ODIGBO,SIA,16-Feb,2 weeks,Ondo,Odigbo,,,,,,,,,,,,
SIA 16-Feb 2 weeks ONDO OKITIPUPA,SIA,16-Feb,2 weeks,Ondo,Okitipupa,,,,,,,,,,,,
SIA 16-Feb 2 weeks ONDO ONDO EAST,SIA,16-Feb,2 weeks,Ondo,Ondo East,,,,,,,,,,,,
SIA 16-Feb 2 weeks ONDO ONDO WEST,SIA,16-Feb,2 weeks,Ondo,Ondo West,,,,,,,,,,,,
SIA 16-Feb 2 weeks ONDO OSE,SIA,16-Feb,2 weeks,Ondo,Ose,,,,,,,,,,,,
SIA 16-Feb 2 weeks ONDO OWO,SIA,16-Feb,2 weeks,Ondo,Owo,,,,,,,,,,,,
SIA 16-Feb 2 weeks OSUN AIYEDADE,SIA,16-Feb,2 weeks,Osun,Aiyedade,,,,,,,,,,,,
SIA 16-Feb 2 weeks OSUN AIYEDIRE,SIA,16-Feb,2 weeks,Osun,Aiyedire,,,,,,,,,,,,
SIA 16-Feb 2 weeks OSUN ATAKUNMOSA EAST,SIA,16-Feb,2 weeks,Osun,Atakunmosa East,,,,,,,,,,,,
SIA 16-Feb 2 weeks OSUN ATAKUNMOSA WEST,SIA,16-Feb,2 weeks,Osun,Atakunmosa West,,,,,,,,,,,,
SIA 16-Feb 2 weeks OSUN BOLUWADURO,SIA,16-Feb,2 weeks,Osun,Boluwaduro,,,,,,,,,,,,
SIA 16-Feb 2 weeks OSUN BORIPE,SIA,16-Feb,2 weeks,Osun,Boripe,,,,,,,,,,,,
SIA 16-Feb 2 weeks OSUN EDE NORTH,SIA,16-Feb,2 weeks,Osun,Ede North,,,,,,,,,,,,
SIA 16-Feb 2 weeks OSUN EDE SOUTH,SIA,16-Feb,2 weeks,Osun,Ede South,,,,,,,,,,,,
SIA 16-Feb 2 weeks OSUN EGBEDORE,SIA,16-Feb,2 weeks,Osun,Egbedore,,,,,,,,,,,,
SIA 16-Feb 2 weeks OSUN EJIGBO,SIA,16-Feb,2 weeks,Osun,Ejigbo,,,,,,,,,,,,
SIA 16-Feb 2 weeks OSUN IFE CENTRAL,SIA,16-Feb,2 weeks,Osun,Ife Central,,,,,,,,,,,,
